country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,1.541,0.79,0
Albania,5,35.444,1.07,0
Algeria,0,13.705,1.19,0
Andorra,4,0,0.8,0
Angola,0,1.491,1.15,0
Antigua and Barbuda,6,0,0,0
Argentina,5,71.312,1.2,0
Armenia,1,155.573,0.87,0
Australia,0,14.157,1.42,0
Austria,3,14.878,1.19,1.221
Azerbaijan,5,49.018,0.88,0
Bahamas,6,22.886,2.96,0
Bahrain,2,312.062,1,0
Bangladesh,0,16.449,0.93,0
Barbados,4,0,0.36,0
Belarus,6,18.097,0.77,0
Belgium,4,17.861,1.45,2.589
Belize,0,0,0,0
Benin,4,0,0.96,0
Bhutan,0,0,0,0
Bolivia,1,174.419,1.1,0
Bosnia and Herzegovina,5,77.115,1.17,0
Botswana,4,0,0.87,0
Brazil,1,134.231,1.05,0
Brunei,4,0,0,0
Bulgaria,4,28.208,1.13,4.749
Burkina Faso,4,0.096,0.98,0
Burundi,3,0,0.66,0
Cambodia,3,0,0.36,0
Cameroon,4,0,1,0
Canada,0,8.373,1.11,0
Cape Verde,1,134.895,1.09,0
Central African Republic,4,19.877,0.69,0
Chad,0,0.122,0.8,0
Chile,1,125.914,0.86,0
China,0,0.011,1.64,0
Colombia,1,168.229,1.25,0
Comoros,6,0,0.69,0
Congo,0,0,0.72,0
Costa Rica,1,114.25,1.29,0
Cote d'Ivoire,4,8.189,0.96,0
Croatia,4,28.256,1.1,0
Cuba,0,0.088,0.87,0
Cyprus,4,4.567,1.34,0
Czechia,4,10.552,1.18,1.774
Democratic Republic of Congo,0,0.837,1.06,0
Denmark,4,0,1.23,0.345
Djibouti,4,0,0.66,0
Dominica,4,0,0,0
Dominican Republic,1,129.61,1.14,0
Ecuador,5,53.165,1.07,0
Egypt,4,6.821,0.76,0
El Salvador,5,46.406,1.11,0
Equatorial Guinea,6,0,0.26,0
Eritrea,0,0,0.29,0
Estonia,3,0.754,1.04,1.508
Eswatini,5,94.814,1.23,0
Ethiopia,0,2.992,1.59,0
Fiji,4,0,0,0
Finland,3,3.068,1.2,0
France,4,0,1.22,6.894
Gabon,0,0,1.08,0
Gambia,0,6.207,0,0
Georgia,4,2.005,1.42,0
Germany,4,4.547,1.13,0
Ghana,4,15.705,1.1,0
Greece,4,1.823,1.17,0
Grenada,6,0,0,0
Guatemala,2,236.275,1.14,0
Guinea,0,4.645,1.09,0
Guinea-Bissau,6,11.179,0.72,0
Guyana,0,8.9,1.13,0
Haiti,0,6.841,0.91,0
Honduras,1,105.809,1.1,0
Hungary,4,2.277,1.4,0
Iceland,4,5.861,1.29,0
India,0,28.041,1.23,0
Indonesia,0,6.405,1.06,0
International,6,0,0,0
Iran,4,25.788,0.93,0
Iraq,5,50.942,1.01,0
Ireland,3,4.05,1.21,1.62
Israel,1,167.292,1.2,0
Italy,4,4.118,1.07,0.827
Jamaica,0,2.026,1.27,0
Japan,3,6.657,1.55,0
Jordan,4,0.49,1.08,0
Kazakhstan,0,0,0.9,0
Kenya,0,12.795,1.28,0
Kosovo,5,75.022,1.14,0
Kuwait,1,159.932,0.91,0
Kyrgyzstan,2,1763.437,0.96,0
Laos,3,0,0,0
Latvia,4,2.121,1.15,0
Lebanon,0,10.988,1.31,0
Lesotho,4,22.406,1.03,0
Liberia,0,0.593,0.94,0
Libya,0,12.661,1.29,0
Liechtenstein,6,26.221,0,0
Lithuania,3,2.571,1.38,0
Luxembourg,1,118.215,1.34,9.585
Madagascar,0,13.795,1.24,0
Malawi,4,0.261,1.1,0
Malaysia,4,0.278,1.22,0
Maldives,6,31.45,1.2,0
Mali,4,0.247,1.02,0
Malta,6,2.265,0.37,0
Marshall Islands,6,0,0,0
Mauritania,3,22.152,0.8,0
Mauritius,3,0,0.05,0
Mexico,5,59.062,1.05,0
Moldova,5,74.369,1.06,0
Monaco,6,0,0.5,0
Mongolia,4,0,0.32,0
Montenegro,1,170.365,0.73,0
Morocco,0,7.83,1.17,0
Mozambique,0,1.056,1.12,0
Myanmar,0,0.018,0.85,0
Namibia,5,49.195,1.32,0
Nepal,0,1.956,0.82,0
Netherlands,4,7.412,1.41,1.459
New Zealand,3,0.622,0.95,0
Nicaragua,3,0,0.29,0
Niger,3,0.083,0.72,0
Nigeria,0,3.168,0.99,0
North Macedonia,1,115.197,1.02,0
Norway,4,0.553,1.07,0
Oman,2,256.725,1.02,0
