country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,2,0.026,0,0
Albania,5,1.39,0,0
Algeria,6,0.251,0,0
Andorra,4,0,0,0
Angola,0,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,4,0.243,0,0
Armenia,0,2.7,0,0
Australia,4,1.843,2.3,0
Austria,3,22.762,2.81,0
Azerbaijan,3,0.789,0,0
Bahamas,0,0,0,0
Bahrain,6,2.351,1.28,0
Bangladesh,0,0.012,0,0
Barbados,4,0,0,0
Belarus,0,0,0,0
Belgium,3,16.998,2.51,4.659
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,6,0,0,0
Bolivia,5,0,0,0
Bosnia and Herzegovina,2,1.829,0,0
Botswana,0,0,0,0
Brazil,2,0.052,2.31,0
Brunei,3,22.858,0,0
Bulgaria,3,1.439,0,0
Burkina Faso,0,0.048,0,0
Burundi,0,0,0,0
Cambodia,4,0,0,0
Cameroon,0,0,0,0
Canada,4,1.431,2.61,0
Cape Verde,4,0,0,0
Central African Republic,0,0.207,0,0
Chad,4,0,0,0
Chile,4,0.68,0,0
China,5,0.018,0.33,0
Colombia,6,0.236,0,0
Comoros,0,0,0,0
Congo,0,0.181,0,0
Costa Rica,6,0.196,0,0
Cote d'Ivoire,0,0,0,0
Croatia,2,2.679,0,0
Cuba,0,0,0,0
Cyprus,2,0,0,0
Czechia,5,5.976,2.33,0
Democratic Republic of Congo,0,0,0,0
Denmark,5,6.733,1.47,0
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,0,0,0,0
Ecuador,3,0,0,0
Egypt,0,0.01,1.51,0
El Salvador,2,0,0,0
Equatorial Guinea,0,0.713,0,0
Eritrea,0,0,0,0
Estonia,6,42.215,1.51,0
Eswatini,4,0,0,0
Ethiopia,0,0,0,0
Fiji,4,0,0,0
Finland,6,3.429,1.51,0
France,3,0.552,2.32,0
Gabon,6,0,0,0
Gambia,0,0,0,0
Georgia,3,0.752,0,0
Germany,6,14.442,2.81,0
Ghana,0,0.097,0,0
Greece,3,9.882,1.35,0
Grenada,0,0,0,0
Guatemala,2,0,0,0
Guinea,0,0,0,0
Guinea-Bissau,0,0,0,0
Guyana,4,3.814,0,0
Haiti,0,0,0,0
Honduras,6,0.101,0,0
Hungary,3,0.207,0,0
Iceland,4,43.956,1.61,5.861
India,2,0.008,1.83,0
Indonesia,2,0.077,0,0
International,0,0,0,0
Iran,3,14.394,1.38,0
Iraq,5,0.149,1.06,0
Ireland,3,0,2.31,0
Israel,3,4.506,2.13,0
Italy,5,59.376,2,27.654
Jamaica,3,0.675,0,0
Japan,2,0.245,1.14,0
Jordan,6,0.686,0,0
Kazakhstan,4,0.16,0,0
Kenya,3,0.037,0,0
Kosovo,5,1.552,0,0
Kuwait,5,1.873,0.7,0
Kyrgyzstan,6,0,0,0
Laos,0,0,0,0
