country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,3,0.976,1.42,0
Albania,1,9.73,1.09,0
Algeria,1,1.574,1.15,0
Andorra,2,452.986,0.85,0
Angola,1,0.122,0,0
Antigua and Barbuda,5,0,0,0
Argentina,1,0,1.4,0
Armenia,5,17.548,1.16,0
Australia,3,5.373,0.77,0
Austria,0,29.979,0.73,27.092
Azerbaijan,1,6.214,1.59,0
Bahamas,5,0,0,0
Bahrain,3,7.052,1.34,0
Bangladesh,1,0.109,0,0
Barbados,3,13.919,0,0
Belarus,5,12.911,2.33,0
Belgium,6,108.718,1.4,109.322
Belize,3,2.515,0,0
Benin,3,0.495,0,0
Bhutan,1,0,0,0
Bolivia,1,1.542,1.31,0
Bosnia and Herzegovina,1,9.144,1.17,0
Botswana,1,0.85,0,0
Brazil,3,3.623,1.83,0
Brunei,4,0,0.17,0
Bulgaria,3,4.03,1.09,0
Burkina Faso,1,1.292,0.96,0
Burundi,5,0,0,0
Cambodia,4,0,0.13,0
Cameroon,3,3.579,1.3,0
Canada,6,73.605,1.64,0
Cape Verde,3,0,0,0
Central African Republic,3,0,0,0
Chad,4,0,0,0
Chile,3,16.217,1.59,0
China,3,0.041,0.85,0
Colombia,1,1.553,1.53,0
Comoros,5,0,0,0
Congo,1,4.168,0,0
Costa Rica,3,3.73,0.95,0
Cote d'Ivoire,3,0.607,1.3,0
Croatia,1,13.641,0.99,0
Cuba,3,2.825,1.41,0
Cyprus,0,22.834,1.12,0
Czechia,3,10.739,1.08,7.657
Democratic Republic of Congo,3,0,1.12,0
Denmark,6,50.413,1.23,23.825
Djibouti,1,9.109,0,0
Dominica,3,0,0,0
Dominican Republic,0,23.691,1.57,0
Ecuador,1,10.259,1.64,0
Egypt,1,1.007,1.56,0
El Salvador,1,0.925,0,0
Equatorial Guinea,5,0,0,0
Eritrea,1,0,0,0
Estonia,0,43.723,1.09,10.554
Eswatini,1,0,0,0
Ethiopia,3,0.043,0,0
Fiji,1,0,0,0
Finland,3,8.122,1.3,13.717
France,6,29.292,1.53,105.081
Gabon,3,0,0,0
Gambia,3,0,0,0
Georgia,1,3.008,0.93,0
Germany,0,48.112,1.12,0
Ghana,1,0.29,1.4,0
Greece,1,5.948,1.02,0
Grenada,5,0,0,0
Guatemala,1,0,0,0
Guinea,3,0.761,1.14,0
Guinea-Bissau,5,0,0,0
Guyana,1,1.271,0,0
Haiti,3,0.088,0,0
Honduras,1,0.404,1.26,0
Hungary,3,5.693,1.4,0
Iceland,2,202.198,0.88,32.234
India,1,0.367,2.01,0
Indonesia,4,0.662,1.5,0
International,5,0,0,0
Iran,0,29.562,0.97,0
Iraq,1,2.064,1.29,0
Ireland,6,78.983,1.57,28.15
Israel,6,67.356,1.1,0
Italy,6,71.384,0.91,65.777
Jamaica,3,1.689,0,0
Japan,4,2.775,1.74,0
Jordan,1,2.156,0.78,0
Kazakhstan,1,2.823,1.51,0
Kenya,1,0.298,0.83,0
Kosovo,1,2.587,1.12,0
Kuwait,0,18.03,2.32,0
Kyrgyzstan,1,0.46,1.27,0
Laos,1,0.137,0,0
Latvia,3,12.724,0.97,0
Lebanon,1,1.026,1,0
Lesotho,1,0,0,0
Liberia,3,0.593,0,0
Libya,1,0,0,0
Liechtenstein,5,0,0,0
Lithuania,3,14.694,1.09,0
Luxembourg,6,119.813,0.98,52.718
Madagascar,1,0.072,0,0
Malawi,4,0,0,0
Malaysia,3,5.53,1.1,0
Maldives,5,0,0,0
Mali,3,0.198,0,0
Malta,5,31.707,1.26,9.059
Marshall Islands,5,0,0,0
Mauritania,3,0,0,0
Mauritius,0,24.376,0.67,0
Mexico,3,1.962,1.72,0
Moldova,0,27.764,1.65,0
Monaco,2,178.371,0,0
Mongolia,3,0,0,0
Montenegro,5,20.699,0.94,0
Morocco,1,2.763,1.5,0
Mozambique,4,0,0,0
Myanmar,3,0,0,0
Namibia,3,0.787,0,0
Nepal,1,0,0,0
Netherlands,6,71.55,1.22,76.452
New Zealand,0,18.456,1.16,0
Nicaragua,5,0.151,0,0
Niger,3,1.652,1.07,0
Nigeria,1,0.087,1.23,0
North Macedonia,5,34.559,1.34,0
Norway,0,25.271,0.91,0
Oman,1,4.112,1.3,0
Pakistan,1,2.757,1.58,0
Palestine,1,3.92,1.03,0
Panama,0,29.666,1.53,0
Papua New Guinea,3,0,0,0
Paraguay,1,1.122,0,0
Peru,0,16.226,1.91,0
Philippines,1,1.387,1.37,0
Poland,3,12.551,1.52,0
Portugal,6,73.945,1.3,26.185
Qatar,6,96.839,2.8,0
Romania,1,13.047,1.49,7.329
Russia,1,4.509,2.1,0
Rwanda,1,0.154,0.47,0
Saint Kitts and Nevis,5,18.8,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,2,206.258,1.09,0
Sao Tome and Principe,5,0,0,0
Saudi Arabia,1,6.405,1.64,0
Senegal,3,0.179,0.86,0
Serbia,0,41.736,1.8,0
Seychelles,4,0,0,0
Sierra Leone,1,0.251,0,0
Singapore,4,20.512,1.67,0
Slovakia,3,2.564,1.2,0
Slovenia,1,9.62,0.92,14.912
Solomon Islands,4,0,0,0
Somalia,4,0,0,0
South Africa,1,1.18,0.92,0
South Korea,3,1.58,0.73,0
South Sudan,3,0.089,0,0
Spain,6,117.164,1.29,0
Sri Lanka,1,0.467,0.96,0
Sudan,3,0.046,0,0
Suriname,3,0,0,0
Sweden,0,33.666,1.35,0
Switzerland,6,68.749,1.04,0
Syria,1,0.171,0,0
Taiwan,4,0.336,0.58,0
Tajikistan,5,0,0,0
Tanzania,4,0.033,0,0
Thailand,3,1.461,1.03,0
Timor,3,0,0,0
Togo,3,0.362,0,0
Trinidad and Tobago,3,0.715,0.14,0
Tunisia,1,1.777,1.02,0
Turkey,0,37.171,1.66,0
Uganda,1,0.087,0,0
Ukraine,1,1.898,1.66,0
United Arab Emirates,0,29.726,2.04,0
United Kingdom,6,53.767,1.14,36.37
United States,6,85.187,1.48,17.556
Uruguay,3,1.727,0.98,0
Uzbekistan,1,2.271,1.74,0
Vanuatu,3,0,0,0
Vatican,5,0,0,0
Venezuela,3,0.141,0.63,0
Vietnam,1,0.01,0.5,0
Yemen,4,0,0,0
Zambia,4,0,0,0
Zimbabwe,1,0,0,0
