country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,5,1.952,0.79,0
Albania,2,34.401,1.09,0
Algeria,4,13.341,1.23,0
Andorra,6,194.137,0.75,0
Angola,5,0.943,1.15,0
Antigua and Barbuda,0,0,0,0
Argentina,3,80.472,1.2,0
Armenia,6,186.958,0.89,0
Australia,4,16.588,1.48,0
Austria,1,12.88,1.23,1.221
Azerbaijan,3,48.623,0.93,0
Bahamas,0,12.715,2.72,0
Bahrain,6,307.949,1.01,0
Bangladesh,4,16.595,0.94,0
Barbados,1,0,0.34,0
Belarus,0,19.049,0.75,0
Belgium,2,31.58,1.45,2.416
Belize,5,2.515,0,0
Benin,1,7.011,0.96,0
Bhutan,5,2.592,0,0
Bolivia,6,166.024,1.11,0
Bosnia and Herzegovina,3,82.297,1.17,0
Botswana,2,52.304,0.87,0
Brazil,6,213.601,1.05,0
Brunei,1,0,0,0
Bulgaria,2,38.426,1.16,4.03
Burkina Faso,1,0,0.98,0
Burundi,0,2.859,0.66,0
Cambodia,1,0.299,0.37,0
Cameroon,2,37.068,1,0
Canada,4,11.95,1.1,0
Cape Verde,6,205.04,1.09,0
Central African Republic,1,2.278,0.7,0
Chad,5,0.061,0.8,0
Chile,3,130.413,0.85,0
China,5,0.056,1.66,0
Colombia,6,157.951,1.26,0
Comoros,0,8.05,0.69,0
Congo,4,24.646,0.73,0
Costa Rica,3,109.931,1.32,0
Cote d'Ivoire,1,5.724,0.97,0
Croatia,2,20.949,1.15,0
Cuba,5,0.177,0.83,0
Cyprus,1,6.85,1.38,0
Czechia,1,12.793,1.13,1.961
Democratic Republic of Congo,5,0.402,1.06,0
Denmark,1,5.525,1.22,0.863
Djibouti,1,8.097,0.66,0
Dominica,1,0,0,0
Dominican Republic,3,98.821,1.15,0
Ecuador,3,58.72,1.09,0
Egypt,4,9.068,0.78,0
El Salvador,3,48.102,1.12,0
Equatorial Guinea,0,0,0.25,0
Eritrea,5,5.358,0.29,0
Estonia,0,0,0.97,1.508
Eswatini,3,54.303,1.25,0
Ethiopia,5,2.557,1.4,0
Fiji,1,0,0,0
Finland,1,-0.541,1.14,0
France,1,8.181,1.2,6.986
Gabon,5,0,1.08,0
Gambia,5,5.793,0,0
Georgia,1,0.501,1.15,0
Germany,1,6.684,1.11,0
Ghana,2,22.367,1.11,0
Greece,1,2.782,1.17,0
Grenada,0,0,0,0
Guatemala,3,48.282,1.15,0
Guinea,5,6.32,1.09,0
Guinea-Bissau,0,30.488,0.73,0
Guyana,5,2.543,1.1,0
Haiti,4,10.261,0.92,0
Honduras,3,83.9,1.11,0
Hungary,1,1.656,1.38,0
Iceland,1,2.93,1.18,0
India,4,25.344,1.23,0
Indonesia,4,5.755,1.06,0
International,0,0,0,0
Iran,2,29.764,1.01,0
Iraq,3,56.71,1.01,0
Ireland,1,3.038,1.22,1.62
Israel,6,224.018,1.29,0
Italy,1,3.804,1.02,0.877
Jamaica,5,0.675,1.2,0
Japan,0,2.672,1.55,0
Jordan,1,0.49,1.04,0
Kazakhstan,3,90.911,0.9,0
Kenya,5,7.829,1.28,0
Kosovo,3,68.296,1.16,0
Kuwait,6,185.221,0.96,0
Kyrgyzstan,4,33.108,1.02,0
Laos,0,0,0,0
Latvia,1,0.53,1.16,0
Lebanon,4,8.351,1.32,0
Lesotho,1,0,1.03,0
Liberia,5,2.768,0.95,0
Libya,5,9.169,1.28,0
Liechtenstein,0,0,0,0
Lithuania,1,7.347,1.39,0
Luxembourg,6,260.393,1.43,6.39
Madagascar,4,17.479,1.3,0
Malawi,1,5.123,1.12,0
Malaysia,1,0.093,1.14,0
Maldives,3,125.8,1.21,0
Mali,1,0.346,1.02,0
Malta,0,0,0.29,0
Marshall Islands,0,0,0,0
Mauritania,2,20.432,0.82,0
Mauritius,0,0,0.05,0
Mexico,2,49.685,1.06,0
Moldova,3,55.529,1.04,0
Monaco,0,0,0.38,0
Mongolia,1,0.305,0.36,0
Montenegro,0,0,0.65,0
Morocco,4,7.667,1.11,0
Mozambique,5,1.696,1.12,0
Myanmar,5,0.037,0.86,0
Namibia,2,28.336,1.34,0
Nepal,5,5.732,0.77,0
Netherlands,1,5.894,1.32,1.517
New Zealand,0,0.207,0.94,0
Nicaragua,0,0,0.28,0
Niger,0,0.083,0.71,0
Nigeria,5,2.886,1,0
North Macedonia,0,44.639,1.01,0
Norway,1,0.738,1.02,0
Oman,6,259.859,1.04,0
Pakistan,5,0,0.75,0
Palestine,3,68.216,1.13,0
Panama,6,261.891,1.05,0
Papua New Guinea,1,0,0,0
