country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,4,1.49,1.41,0
Albania,4,7.297,1.01,0
Algeria,2,1.574,0.98,0
Andorra,0,103.54,0.73,0
Angola,2,0,0,0
Antigua and Barbuda,5,20.423,0,0
Argentina,2,1.46,1.28,0
Armenia,5,8.774,1.11,0
Australia,4,1.412,0.45,0
Austria,4,10.659,0.53,26.537
Azerbaijan,2,4.931,0.96,0
Bahamas,5,2.543,0,0
Bahrain,0,132.23,1.37,0
Bangladesh,2,1.105,2.53,0
Barbados,2,3.48,0,0
Belarus,5,36.087,1.95,0
Belgium,0,81.28,1.11,105.784
Belize,4,10.06,0,0
Benin,3,0,0,0
Bhutan,4,0,0,0
Bolivia,4,2.57,1.38,0
Bosnia and Herzegovina,2,8.534,1.17,0
Botswana,2,0,0,0
Brazil,4,5.824,1.62,0
Brunei,3,0,0.15,0
Bulgaria,4,1.439,1.15,5.181
Burkina Faso,4,0,0.95,0
Burundi,5,0,0,0
Cambodia,3,0,0.1,0
Cameroon,3,0,1.27,0
Canada,1,36.59,1.32,0
Cape Verde,4,3.597,0,0
Central African Republic,3,0.621,0,0
Chad,2,0.304,0,0
Chile,4,16.321,1.38,0
China,3,0.055,1.03,0
Colombia,2,1.494,1.32,0
Comoros,5,0,0,0
Congo,2,0,0,0
Costa Rica,4,3.337,0.85,0
Cote d'Ivoire,4,1.971,1.26,0
Croatia,2,12.179,0.87,0
Cuba,4,5.032,1.29,0
Cyprus,1,33.109,0.88,0
Czechia,4,6.35,0.73,8.684
Democratic Republic of Congo,4,0.011,1.12,0
Denmark,4,24.861,1.05,17.265
Djibouti,1,85.02,1.7,0
Dominica,4,0,0,0
Dominican Republic,2,18.437,1.39,0
Ecuador,2,3.571,1.35,0
Egypt,4,1.221,1.37,0
El Salvador,2,1.85,1.16,0
Equatorial Guinea,5,0,0,0
Eritrea,2,0,0,0
Estonia,4,17.338,0.85,8.292
Eswatini,2,0.862,0,0
Ethiopia,4,0.026,0,0
Fiji,2,0,0,0
Finland,3,16.243,1.12,13.356
France,0,56.409,1.35,102.492
Gabon,4,3.594,0,0
Gambia,4,0,0,0
Georgia,2,3.76,1.23,0
Germany,4,26.473,0.82,0
Ghana,2,0,1.43,0
Greece,4,2.974,0.87,0
Grenada,5,0,0,0
Guatemala,2,0.056,1.25,0
Guinea,4,5.254,1.14,0
Guinea-Bissau,5,0,0,0
Guyana,2,0,0,0
Haiti,2,0.614,0,0
Honduras,2,0.404,1.26,0
Hungary,4,4.969,1.26,0
Iceland,6,29.304,0.46,23.443
India,2,0.904,1.69,0
Indonesia,4,1.155,1.39,0
International,5,0,0,0
Iran,6,19.252,0.78,0
Iraq,2,0.646,0.77,0
Ireland,0,200.899,1.41,28.96
Israel,1,50.603,0.9,0
Italy,0,52.149,0.86,53.918
Jamaica,4,1.351,0,0
Japan,6,2.372,1.29,0
Jordan,2,0.196,0.66,0
Kazakhstan,2,7.456,1.49,0
Kenya,2,0.205,0.91,0
Kosovo,1,40.874,1.27,0
Kuwait,2,15.455,1.29,0
Kyrgyzstan,2,6.438,1.18,0
Laos,2,0,0,0
Latvia,3,2.121,0.9,0
Lebanon,2,0.293,0.98,0
Lesotho,2,0,0,0
Liberia,2,1.779,0,0
Libya,2,0.146,0,0
Liechtenstein,5,0,0,0
Lithuania,2,3.306,0.92,0
Luxembourg,4,17.573,0.7,52.718
Madagascar,2,0,0.53,0
Malawi,3,0.157,0,0
Malaysia,4,4.14,0.9,0
Maldives,5,0,0,0
Mali,4,0.889,1.09,0
