country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,4,3.417,0.81,0
Albania,1,27.452,1.08,0
Algeria,4,12.839,0.97,0
Andorra,1,38.827,1.12,0
Angola,4,1.187,1.14,0
Antigua and Barbuda,3,0,0,0
Argentina,6,131.185,1.16,0
Armenia,6,119.464,0.81,0
Australia,0,14.784,1.18,0
Austria,2,19.431,1.04,1.777
Azerbaijan,4,31.363,0.79,0
Bahamas,6,167.833,1.55,0
Bahrain,6,133.405,0.99,0
Bangladesh,4,16.832,0.9,0
Barbados,2,0,0.55,0
Belarus,3,15.133,0.86,0
Belgium,1,64.282,1.42,4.142
Belize,0,0,0,0
Benin,2,0,0.95,0
Bhutan,0,0,0.65,0
Bolivia,6,133.213,1.02,0
Bosnia and Herzegovina,6,131.675,1.17,0
Botswana,0,0,0.82,0
Brazil,5,246.439,1.05,0
Brunei,2,0,0,0
Bulgaria,1,38.858,1,4.893
Burkina Faso,0,0,0.99,0
Burundi,3,0,0.68,0
Cambodia,2,0.299,0.38,0
Cameroon,0,0,1,0
Canada,0,16.003,1.01,0
Cape Verde,1,59.354,1.08,0
Central African Republic,0,0.621,0.6,0
Chad,0,0.061,0.84,0
Chile,6,111.476,0.91,0
China,4,0.115,1.23,0
Colombia,6,186.467,1.17,0
Comoros,3,0,0.67,0
Congo,0,0,0.66,0
Costa Rica,6,104.042,1.15,0
Cote d'Ivoire,2,2.616,0.88,0
Croatia,2,16.564,0.9,0
Cuba,0,0.971,1.66,0
Cyprus,2,27.4,1.79,0
Czechia,2,18.956,1.13,1.774
Democratic Republic of Congo,0,0.67,1.05,0
Denmark,0,11.049,1.35,0.518
Djibouti,2,3.036,0.88,0
Dominica,2,0,0,0
Dominican Republic,6,159.847,1.01,0
Ecuador,1,55.829,1.03,0
Egypt,0,3.137,0.59,0
El Salvador,1,61.978,1.08,0
Equatorial Guinea,5,1247.34,0.29,0
Eritrea,4,0,0.28,0
Estonia,2,9.8,1.74,0.754
Eswatini,1,61.198,1.08,0
Ethiopia,4,7.959,1.23,0
Fiji,0,0,0,0
Finland,2,1.624,1.24,0
France,1,41.793,1.31,5.316
Gabon,0,0,1.07,0
Gambia,1,39.31,1.49,0
Georgia,0,2.005,0.81,0
Germany,0,10.312,1.23,0
Ghana,0,11.553,1.05,0
Greece,0,7.292,1.42,0
Grenada,3,0,0,0
Guatemala,1,53.752,1.05,0
Guinea,0,5.026,1.09,0
Guinea-Bissau,3,0,0.69,0
Guyana,4,15.256,1.3,0
Haiti,2,1.052,0.91,0
Honduras,1,59.366,1.06,0
Hong Kong,0,0,0,0
Hungary,0,2.174,1.18,0
Iceland,1,38.095,1.84,0
India,1,44.378,1.18,0
Indonesia,0,7.458,1.05,0
International,3,0,0,0
Iran,1,31.836,1.05,0
Iraq,1,83.187,1.09,0
Ireland,2,7.696,1.52,0.81
Israel,6,157.356,0.92,0
Italy,2,6.268,1.2,0.678
Jamaica,0,4.728,1.36,0
Japan,2,8.618,1.45,0
Jordan,2,0.196,1.1,0
Kazakhstan,1,68.649,0.81,0
Kenya,4,13.446,1.12,0
Kosovo,6,116.93,1.08,0
Kuwait,6,100.221,0.88,0
Kyrgyzstan,1,89.206,0.7,0
Laos,2,0,0,0
Latvia,2,1.59,1.17,0
Lebanon,1,32.379,1.29,0
Lesotho,0,0,1.03,0
Liberia,0,0.989,0.91,0
Libya,4,26.633,1.29,0
Liechtenstein,3,0,0,0
Lithuania,2,4.775,1.3,0
Luxembourg,6,126.203,0.97,9.585
Madagascar,0,4.334,0.96,0
Malawi,0,11.5,1.01,0
Malaysia,2,0.371,1.04,0
Maldives,6,136.9,1.27,0
Mali,2,0.642,1.04,0
Malta,3,22.648,1.28,0
Marshall Islands,3,0,0,0
Mauritania,2,3.226,0.74,0
Mauritius,3,0,0.07,0
Mexico,1,65.6,1.02,0
Moldova,6,96.679,1.11,0
Monaco,3,0,1.13,0
Mongolia,0,0,0.28,0
Montenegro,6,90.755,0.77,0
Morocco,1,28.799,1.45,0
Mozambique,0,1.792,1.12,0
Myanmar,0,0,0.96,0
Namibia,1,30.304,1.23,0
Nepal,4,7.688,1.26,0
Netherlands,2,19.901,1.57,1.692
New Zealand,2,0.415,1.22,0
Nicaragua,2,0,0.33,0
Niger,2,0,0.71,0
Nigeria,0,2.241,0.9,0
North Macedonia,3,65.759,0.95,0
Norway,2,5.903,1.56,0
Oman,4,0,0.96,0
Pakistan,0,4.088,0.71,0
Palestine,1,56.651,0.98,0
Panama,5,246.827,1,0
Papua New Guinea,2,1.006,0,0
Paraguay,4,18.367,1.28,0
Peru,5,206.51,1.17,0
Philippines,1,36.32,1.42,0
Poland,2,17.36,1.26,0
Portugal,0,20.006,0.87,4.021
Qatar,1,81.567,0.7,0
Romania,1,67.316,1.17,21.26
Russia,1,37.469,0.94,0
Rwanda,4,2.162,0.97,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
