country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,2,4.239,0.85,0
Albania,1,21.197,1.19,0
Algeria,1,6.454,1.63,0
Andorra,4,0,0.37,0
Angola,2,1.43,1.13,0
Antigua and Barbuda,6,0,0,0
Argentina,0,53.124,1.26,0
Armenia,5,223.405,1.06,0
Australia,1,3.333,1.94,0
Austria,4,6.44,1.42,1.11
Azerbaijan,0,51.385,1.17,0
Bahamas,6,0,0.09,0
Bahrain,5,271.512,1.07,0
Bangladesh,2,21.276,1.06,0
Barbados,1,0,0,0
Belarus,3,40.426,0.74,0
Belgium,1,8.887,0.98,2.934
Belize,2,0,0,0
Benin,4,5.857,0.97,0
Bhutan,2,6.48,0,0
Bolivia,5,107.341,1.18,0
Bosnia and Herzegovina,1,0,1.18,0
Botswana,1,0,0,0
Brazil,5,182.034,1.12,0
Brunei,4,0,0,0
Bulgaria,4,16.119,1.28,2.591
Burkina Faso,4,0,0.97,0
Burundi,6,2.187,0.64,0
Cambodia,4,0.12,0.18,0
Cameroon,1,0,1.03,0
Canada,1,6.597,0.86,0
Cape Verde,5,115.11,1.1,0
Central African Republic,1,18.427,0.87,0
Chad,1,0,0.76,0
Chile,5,230.485,0.88,0
China,2,0.013,0.95,0
Colombia,0,81.54,1.26,0
Comoros,6,0,0.71,0
Congo,2,0,0.72,0
Costa Rica,0,28.072,1.49,0
Cote d'Ivoire,1,7.772,1.09,0
Croatia,1,20.705,2.5,0
Cuba,2,0.441,0.73,0
Cyprus,1,2.283,1,0
Czechia,4,24.279,1.6,1.027
Democratic Republic of Congo,2,1.541,1.08,0
Denmark,1,0,0.97,0
Djibouti,1,0,0.68,0
Dominica,4,0,0,0
Dominican Republic,0,78.817,1.19,0
Ecuador,0,40.696,1.2,0
Egypt,2,11.414,0.97,0
El Salvador,0,32.376,1.15,0
Equatorial Guinea,6,0,0.25,0
Eritrea,2,6.767,0.43,0
Estonia,4,0,0.62,0.754
Eswatini,2,14.653,1.24,0
Ethiopia,2,1.261,0.82,0
Fiji,1,0,0,0
Finland,4,1.263,0.84,0
France,1,0,1.09,9.1
Gabon,2,0,1.08,0
Gambia,2,0.414,0,0
Georgia,1,0.501,0.69,0
Germany,1,5.037,1.01,0
Ghana,1,19.213,1.17,0
Greece,4,2.207,1.16,0
Grenada,6,0,0,0
Guatemala,0,31.76,1.22,0
Guinea,2,2.361,1.1,0
