country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,5,2.98,1.21,0
Albania,1,104.941,1.22,0
Algeria,6,6.294,1.3,0
Andorra,6,0,1.25,0
Angola,6,7.424,1.1,0
Antigua and Barbuda,5,0,0.31,0
Argentina,2,361.206,0.99,0
Armenia,4,778.204,1.43,0
Australia,6,0.706,0.95,0
Austria,2,270.363,1.51,17.876
Azerbaijan,1,81.368,1.61,0
Bahamas,3,213.606,0.98,0
Bahrain,3,178.657,0.89,0
Bangladesh,6,10.298,1.02,0
Barbados,0,6.96,0.84,0
Belarus,1,78.101,1.23,0
Belgium,4,1444.914,1.42,49.441
Belize,3,145.868,1.15,0
Benin,0,0,0.94,0
Bhutan,6,5.184,0.84,0
Bolivia,6,18.59,0.8,0
Bosnia and Herzegovina,2,304.498,1.17,0
Botswana,1,133.525,0.75,0
Brazil,1,116.946,1,0
Brunei,0,2.286,0,0
Bulgaria,3,229.548,1.54,16.119
Burkina Faso,5,0.383,0.99,0
Burundi,5,0.084,0.78,0
Cambodia,0,0,0.76,0
Cameroon,0,0,0.91,0
Canada,1,68.385,1.15,0
Cape Verde,3,160.075,1.06,0
Central African Republic,0,0.828,0.6,0
Chad,6,0.365,0.98,0
Chile,1,78.154,0.97,0
China,6,0.02,1.1,0
Colombia,3,170.45,1.06,0
Comoros,5,14.949,0.63,0
Congo,0,0,0.58,0
Costa Rica,3,233.799,1,0
Cote d'Ivoire,0,1.024,0.94,0
Croatia,2,380.73,1.78,0
Cuba,6,4.679,1.22,0
Cyprus,3,214.637,1.55,0
Czechia,4,1321.321,1.4,70.128
Democratic Republic of Congo,0,0.346,1.1,0
Denmark,1,131.729,1.21,2.935
Djibouti,0,10.121,1.43,0
Dominica,0,0,0,0
Dominican Republic,6,43.787,0.99,0
Ecuador,6,46.817,1.09,0
Egypt,6,1.73,1.12,0
El Salvador,6,21.893,1.11,0
Equatorial Guinea,5,0,0.5,0
Eritrea,6,1.41,0.41,0
Estonia,1,57.292,1.27,1.508
Eswatini,0,7.758,0.89,0
Ethiopia,0,5.002,0.86,0
Fiji,0,0,0,0
Finland,0,33.209,1.12,0
France,4,637.655,1.3,35.39
Gabon,6,0,1.09,0
Gambia,0,0.828,0.68,0
Georgia,2,399.832,1.57,0
Germany,1,71.04,1.47,0
Ghana,0,2.478,1.13,0
Greece,1,84.62,1.36,0
Grenada,5,0,0,0
Guatemala,6,42.254,1,0
Guinea,0,2.741,1.09,0
Guinea-Bissau,5,0,0.4,0
Guyana,6,34.327,0.99,0
Haiti,0,2.456,0.88,0
Honduras,6,43.515,1.02,0
Hong Kong,0,0,0,0
Hungary,3,210.344,1.35,0
Iceland,1,111.355,0.92,0
India,6,39.396,0.89,0
Indonesia,0,16.203,0.98,0
International,5,0,0,0
Iran,1,65.136,1.25,0
Iraq,1,96.936,1,0
Ireland,3,213.456,1.08,7.493
Israel,1,119.23,0.5,0
Italy,2,265.92,1.68,16.407
Jamaica,1,52.344,0.9,0
Japan,0,4.894,1.11,0
Jordan,2,276.484,1.33,0
Kazakhstan,6,17.149,1.35,0
Kenya,6,19.862,1.38,0
Kosovo,1,82.265,1.46,0
Kuwait,3,208.169,1.12,0
Kyrgyzstan,1,83.842,1.24,0
Laos,0,0,0,0
Latvia,1,85.357,1.39,0
Lebanon,3,212.44,1.11,0
Lesotho,0,2.334,0.81,0
Liberia,0,0,1.01,0
Libya,3,144.805,1.06,0
Liechtenstein,4,786.638,1.83,0
Lithuania,3,155.751,1.52,0
Luxembourg,4,1057.549,1.68,15.975
Madagascar,0,0,0.35,0
Malawi,0,0.523,0.92,0
Malaysia,6,26.169,1.31,0
Maldives,1,77.7,0.94,0
Mali,0,0.593,1.12,0
Malta,3,251.393,1.15,0
Marshall Islands,5,0,0,0
Mauritania,5,2.581,1.1,0
Mauritius,5,4.718,0.86,0
Mexico,1,51.283,1.03,0
Moldova,3,192.615,1.01,0
Monaco,3,203.853,1.51,0
Mongolia,0,0,0.64,0
Montenegro,2,302.518,0.89,0
Morocco,1,112.461,1.13,0
Mozambique,6,7.295,1.07,0
Myanmar,6,24.113,1.09,0
Namibia,0,21.252,0.93,0
Nepal,1,124.825,1.05,0
Netherlands,2,543.336,1.21,29.647
New Zealand,5,1.866,0.92,0
Nicaragua,5,0,0.48,0
Niger,5,0.041,1.14,0
