country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,1,2.723,0.8,0
Albania,6,40.656,1.13,0
Algeria,1,14.048,1.06,0
Andorra,3,129.425,1.07,0
Angola,1,0.548,1.14,0
Antigua and Barbuda,0,40.846,0,0
Argentina,3,108.196,1.17,0
Armenia,0,24.635,0.8,0
Australia,1,14.431,1.26,0
Austria,4,9.549,1.08,1.777
Azerbaijan,1,39.056,0.87,0
Bahamas,3,101.717,1.93,0
Bahrain,2,206.279,0.99,0
Bangladesh,1,16.832,0.94,0
Barbados,5,0,0.47,0
Belarus,4,12.593,0.84,0
Belgium,6,34.686,1.47,4.487
Belize,1,0,0,0
Benin,5,0,0.95,0
Bhutan,5,5.184,0,0
Bolivia,3,150.09,1.04,0
Bosnia and Herzegovina,2,222.81,1.17,0
Botswana,5,22.538,0.84,0
Brazil,3,109.541,1.06,0
Brunei,4,0,0,0
Bulgaria,6,27.92,1.03,4.893
Burkina Faso,5,0.67,0.99,0
Burundi,0,1.43,0.68,0
Cambodia,4,0.06,0.37,0
Cameroon,5,15.144,1,0
Canada,1,18.07,1.05,0
Cape Verde,6,37.771,1.08,0
Central African Republic,5,0,0.61,0
Chad,1,0.426,0.83,0
Chile,3,111.581,0.9,0
China,1,0.148,1.54,0
Colombia,3,159.68,1.19,0
Comoros,0,0,0.67,0
Congo,6,29.358,0.68,0
Costa Rica,3,120.139,1.19,0
Cote d'Ivoire,5,2.237,0.9,0
Croatia,4,5.846,0.81,0
Cuba,1,3.267,2.24,0
Cyprus,5,3.425,1.68,0
Czechia,4,17.929,1.23,1.587
Democratic Republic of Congo,5,0.145,1.05,0
Denmark,5,18.991,1.33,0.518
Djibouti,5,9.109,0.86,0
Dominica,5,0,0,0
Dominican Republic,3,115.045,1.06,0
Ecuador,1,26.469,1.02,0
Egypt,5,4.104,0.66,0
El Salvador,1,62.44,1.09,0
Equatorial Guinea,0,0,0.28,0
Eritrea,1,0.564,0.28,0
Estonia,4,0,1.52,0.754
