country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,2,3.16,1.21,0
Albania,6,224.13,1.07,0
Algeria,3,24.127,1.1,0
Andorra,0,983.628,1.07,0
Angola,3,2.678,1.04,0
Antigua and Barbuda,2,0,0.35,0
Argentina,6,173.6,0.91,0
Armenia,4,498.104,0.96,0
Australia,3,0.51,0.99,0
Austria,5,550.053,0.9,78.056
Azerbaijan,4,366.105,1.41,0
Bahamas,2,35.601,0.61,0
Bahrain,1,98.732,0.89,0
Bangladesh,3,13.802,1.1,0
Barbados,3,13.919,1.22,0
Belarus,6,171.547,1.16,0
Belgium,6,284.479,0.66,86.025
Belize,6,181.077,1.14,0
Benin,3,0,0.95,0
Bhutan,3,7.776,1,0
Bolivia,3,8.909,0.92,0
Bosnia and Herzegovina,4,359.362,1.16,0
Botswana,3,0,0.74,0
Brazil,1,160.567,1.14,0
Brunei,3,0,0,0
Bulgaria,4,478.812,1.11,62.748
Burkina Faso,2,1.866,1.02,0
Burundi,2,0.336,0.83,0
Cambodia,3,0.06,0.89,0
Cameroon,3,3.579,0.94,0
Canada,1,157.755,1.13,0
Cape Verde,1,100.722,1.06,0
Central African Republic,2,0,0.65,0
Chad,3,0.122,0.93,0
Chile,1,82.705,1,0
China,3,0.068,1.65,0
Colombia,6,196.982,1.04,0
Comoros,2,0,0.63,0
Congo,3,25.734,0.52,0
Costa Rica,6,265.208,1.12,0
Cote d'Ivoire,2,1.251,0.98,0
Croatia,0,993.845,1.27,0
Cuba,3,3.09,1.1,0
Cyprus,4,353.922,1.19,0
Czechia,4,416.846,0.84,71.809
Democratic Republic of Congo,2,0,1.11,0
Denmark,6,228.411,1.1,7.942
Djibouti,3,0,0.77,0
Dominica,2,41.672,0,0
Dominican Republic,1,78.817,1.24,0
Ecuador,1,79.125,1.07,0
Egypt,3,3.489,1.2,0
El Salvador,1,80.324,1.13,0
Equatorial Guinea,2,0,0.58,0
Eritrea,3,0,0.43,0
Estonia,6,277.414,1.3,13.569
Eswatini,3,28.444,1.38,0
Ethiopia,3,6.689,1.31,0
Fiji,3,0,0,0
Finland,1,111.538,1.29,3.429
France,6,194.137,0.85,59.304
Gabon,3,8.087,1.11,0
Gambia,3,1.241,0.57,0
Georgia,0,1198.243,1.17,0
Germany,6,248.484,1.12,0
Ghana,3,0,1.11,0
Greece,6,190.059,1.06,0
Grenada,2,0,0,0
Guatemala,3,24.95,1.02,0
Guinea,3,6.853,1.09,0
Guinea-Bissau,2,0,0.39,0
Guyana,3,43.226,1.02,0
Haiti,3,0.702,0.97,0
Honduras,1,45.736,1.04,0
Hungary,5,661.777,1.14,0
Iceland,1,67.399,0.88,5.861
India,3,29.943,0.98,0
Indonesia,3,21.307,1.13,0
International,2,0,0,0
Iran,6,167.288,1.1,0
Iraq,1,63.273,0.95,0
Ireland,3,41.516,0.77,6.886
Israel,1,119.23,1.15,0
Italy,4,468.759,0.91,62.552
Jamaica,2,19.925,1.02,0
Japan,3,20.186,1.24,0
Jordan,4,448.881,1.01,0
Kazakhstan,1,52.565,1.22,0
Kenya,3,28.9,1.05,0
Kosovo,4,395.287,1.22,0
Kuwait,1,77.039,0.73,0
Kyrgyzstan,3,0,0.93,0
Laos,3,0,0,0
Latvia,6,337.716,1.33,0
Lebanon,6,261.082,1.08,0
Lesotho,3,0,0.83,0
Liberia,3,0.791,1.06,0
Libya,1,126.032,1.01,0
Liechtenstein,5,603.089,0.97,0
Lithuania,0,858.835,1.26,0
Luxembourg,0,856.263,1.1,65.498
Madagascar,3,0,0.48,0
Malawi,3,0.209,0.84,0
Malaysia,3,34.264,1.09,0
Maldives,1,81.4,1.09,0
Mali,3,3.062,1.16,0
Malta,6,217.421,0.97,0
Marshall Islands,2,0,0,0
Mauritania,2,29.249,1.75,0
Mauritius,2,2.359,0.78,0
Mexico,3,0,1.08,0
Moldova,6,308.877,1.16,0
Monaco,1,76.445,0.74,0
Mongolia,3,6.711,1.41,0
Montenegro,0,827.944,0.98,0
Morocco,1,124.409,0.98,0
Mozambique,3,1.248,1.06,0
Myanmar,3,26.245,1.08,0
Namibia,3,20.465,1.17,0
Nepal,1,58.448,0.9,0
Netherlands,6,343.335,0.93,31.982
New Zealand,2,0.622,1.17,0
Nicaragua,2,0,0.62,0
