country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,2.209,1.2,0
Albania,4,137.605,1.25,0
Algeria,1,12.497,1.58,0
Andorra,3,1747.234,1.11,0
Angola,1,7.181,1.07,0
Antigua and Barbuda,0,20.423,0.33,0
Argentina,2,235.686,0.92,0
Armenia,5,801.152,1.09,0
Australia,6,0.314,0.82,0
Austria,5,766.233,1.47,42.525
Azerbaijan,4,121.016,1.33,0
Bahamas,4,134.775,0.71,0
Bahrain,4,153.387,0.88,0
Bangladesh,1,9.211,1.05,0
Barbados,6,3.48,0.83,0
Belarus,4,104.134,1.15,0
Belgium,3,1352.245,0.88,121.833
Belize,2,289.22,1.15,0
Benin,6,5.114,0.95,0
Bhutan,1,0,0.89,0
Bolivia,1,10.794,0.84,0
Bosnia and Herzegovina,5,541.329,1.16,0
Botswana,1,0,0.73,0
Brazil,4,112.797,1.03,0
Brunei,6,0,0,0
Bulgaria,5,583.44,1.39,34.396
Burkina Faso,6,0.431,1,0
Burundi,0,0.757,0.8,0
Cambodia,6,0,0.86,0
Cameroon,6,0,0.92,0
Canada,4,73.711,1.18,0
Cape Verde,4,196.047,1.06,0
Central African Republic,6,0,0.59,0
Chad,1,0.244,0.96,0
Chile,1,43.942,0.98,0
China,1,0.022,1.09,0
Colombia,4,170.863,1.01,0
Comoros,0,10.35,0.64,0
Congo,6,0,0.58,0
Costa Rica,2,223.984,1.01,0
Cote d'Ivoire,6,0.493,0.94,0
Croatia,5,604.102,1.2,0
Cuba,1,9.623,1.11,0
Cyprus,4,189.52,1.26,0
Czechia,3,1468.954,0.99,111.682
Democratic Republic of Congo,6,0.257,1.11,0
Denmark,4,161.597,1.17,4.144
Djibouti,6,5.061,1.09,0
Dominica,6,0,0,0
Dominican Republic,1,39.639,1.04,0
Ecuador,4,74.987,0.93,0
Egypt,1,2.023,1.15,0
El Salvador,1,0,1.13,0
Equatorial Guinea,0,0,0.49,0
Eritrea,1,0,0.41,0
Estonia,4,156.799,1.52,3.015
Eswatini,1,11.205,1.03,0
Ethiopia,1,3.297,0.88,0
Fiji,6,0,0,0
Finland,1,52.881,1.11,2.707
France,5,643.109,1.13,62.506
Gabon,1,9.435,1.1,0
Gambia,1,0.414,0.72,0
Georgia,5,575.307,1.29,0
Germany,2,375.728,1.31,0
Ghana,6,14.257,1.17,0
Greece,2,253.86,1.36,0
Grenada,0,8.887,0,0
Guatemala,1,37.063,1.01,0
Guinea,6,8.985,1.09,0
Guinea-Bissau,0,0.508,0.38,0
Guyana,4,100.437,1.04,0
Haiti,6,3.771,0.84,0
Honduras,1,44.02,0.99,0
Hungary,2,436.734,1.38,0
Iceland,4,93.773,0.67,0
India,1,36.384,0.93,0
Indonesia,1,12.27,0.99,0
International,0,0,0,0
Iran,4,100.627,1.19,0
Iraq,4,88.856,0.98,0
Ireland,4,88.096,0.79,8.101
Israel,4,88.845,0.77,0
Italy,5,505.244,1.32,37.908
Jamaica,1,10.131,0.92,0
Japan,6,4.894,1.24,0
Jordan,5,456.526,1.32,0
Kazakhstan,1,37.333,1.46,0
Kenya,1,27.784,1.2,0
Kosovo,2,282.496,1.63,0
Kuwait,4,178.665,1.03,0
Kyrgyzstan,4,82.003,1.08,0
Laos,6,0,0,0
Latvia,4,165.942,1.33,0
Lebanon,2,276.612,1.1,0
Lesotho,6,0.934,0.8,0
Liberia,1,0.395,1.02,0
Libya,4,130.834,1.03,0
Liechtenstein,5,734.195,1.24,0
Lithuania,2,234.729,1.46,0
Luxembourg,3,1134.229,1.35,57.51
Madagascar,6,0,0.3,0
Malawi,1,0,0.87,0
Malaysia,1,31.885,1.17,0
Maldives,0,48.1,1.01,0
Mali,6,1.235,1.14,0
Malta,4,190.244,1.09,0
Marshall Islands,0,0,0,0
Mauritania,6,4.301,1.46,0
Mauritius,6,0.786,0.76,0
Mexico,1,40.525,1.02,0
Moldova,2,252.853,1.12,0
Monaco,2,382.224,1.4,0
Mongolia,6,0.305,1.06,0
Montenegro,3,1391.582,1.66,0
Morocco,4,155.647,1.16,0
Mozambique,1,2.592,1.06,0
Myanmar,1,20.879,1.02,0
Namibia,6,6.297,0.96,0
Nepal,4,113.568,0.96,0
Netherlands,5,448.209,0.9,38.635
New Zealand,6,0.415,0.83,0
Nicaragua,0,0,0.54,0
Niger,6,0.124,1.34,0
Nigeria,1,0.752,1.09,0
North Macedonia,5,570.707,1.32,0
Norway,4,114.734,1.36,0
Oman,4,62.468,1.01,0
Pakistan,1,5.894,1.29,0
Palestine,4,133.688,1.15,0
Panama,4,100.121,1.09,0
Papua New Guinea,6,0,0.69,0
Paraguay,4,88.328,0.99,0
Peru,2,281.574,0.98,0
Philippines,1,8.907,0.93,0
Poland,5,652.423,1.34,0
Portugal,5,735.237,1.32,31.873
Qatar,4,78.79,1.01,0
Romania,5,449.69,1.3,52.033
Russia,4,133.505,1.11,0
Rwanda,1,0.926,1.21,0
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,43.566,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,6,0,1.27,0
Sao Tome and Principe,0,18.251,0.84,0
Saudi Arabia,1,12.237,0.98,0
Senegal,6,0.597,0.86,0
Serbia,2,354.466,1.69,0
Seychelles,6,0,0.18,0
Sierra Leone,6,0.125,0.94,0
Singapore,1,1.197,0.95,0
Slovakia,5,589.05,1.1,0
Slovenia,3,974.539,1.13,74.558
Solomon Islands,6,0,0,0
Somalia,6,0,0.71,0
South Africa,1,28.866,1.01,0
South Korea,6,2.438,1.18,0
South Sudan,6,0.268,1.07,0
Spain,5,535.603,1.13,59.587
Sri Lanka,1,20.688,1.17,0
Sudan,6,0.867,1.36,0
Suriname,1,3.409,0.81,0
Sweden,2,316.657,1.52,0
Switzerland,3,1163.887,1.34,0
Syria,6,4.343,1.1,0
Taiwan,6,0.042,1.22,0
Tajikistan,6,4.299,1,0
Tanzania,0,0,0,0
Thailand,6,0.086,1.02,0
Timor,6,0,0,0
Togo,1,3.02,1.05,0
Trinidad and Tobago,1,7.145,0.92,0
Tunisia,4,104.665,1.11,0
Turkey,1,28.35,1.08,0
Uganda,1,5.509,1.18,0
Ukraine,2,224.289,1.19,0
United Arab Emirates,4,117.387,0.96,0
United Kingdom,2,371.299,1.12,17.544
United States,2,310.792,1.28,32.906
Uruguay,6,14.106,1.19,0
Uzbekistan,6,6.752,0.89,0
Vanuatu,6,0,0,0
Vatican,0,0,0,0
Venezuela,1,13.363,0.91,0
Vietnam,6,0.01,1.28,0
Yemen,6,0,0.75,0
Zambia,6,2.013,0.9,0
Zimbabwe,1,1.144,1.17,0
