country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,1,2.697,0.8,0
Albania,3,37.529,1.1,0
Algeria,1,14.002,1.03,0
Andorra,2,142.367,1.1,0
Angola,1,2.373,1.14,0
Antigua and Barbuda,6,51.058,0,0
Argentina,2,124.813,1.17,0
Armenia,2,103.94,0.81,0
Australia,3,28.079,1.25,0
Austria,4,19.209,1.09,2.221
Azerbaijan,3,35.802,0.84,0
Bahamas,2,94.088,1.72,0
Bahrain,5,229.198,0.99,0
Bangladesh,1,18.271,0.94,0
Barbados,0,0,0.5,0
Belarus,4,16.086,0.85,0
Belgium,3,58.069,1.46,4.055
Belize,1,0,0,0
Benin,0,2.887,0.95,0
Bhutan,1,0,0,0
Bolivia,2,103.401,1.03,0
Bosnia and Herzegovina,2,110.034,1.17,0
Botswana,0,27.64,0.83,0
Brazil,5,324.963,1.06,0
Brunei,0,0,0,0
Bulgaria,3,40.872,1.02,5.757
Burkina Faso,0,0,0.99,0
Burundi,6,0.757,0.68,0
Cambodia,0,0,0.38,0
Cameroon,1,2.863,1,0
Canada,1,12.877,1.03,0
Cape Verde,3,34.173,1.08,0
Central African Republic,0,1.242,0.61,0
Chad,1,0,0.84,0
Chile,2,92.853,0.9,0
China,1,0.155,1.41,0
Colombia,5,170.391,1.18,0
Comoros,6,27.599,0.67,0
Congo,1,0,0.67,0
Costa Rica,2,89.515,1.17,0
Cote d'Ivoire,0,3.791,0.89,0
Croatia,4,17.051,0.88,0
Cuba,1,2.913,1.95,0
Cyprus,0,14.842,1.79,0
Czechia,4,27.454,1.23,1.868
Democratic Republic of Congo,0,0.648,1.05,0
Denmark,0,9.841,1.34,0.518
Djibouti,0,13.158,0.89,0
Dominica,0,0,0,0
Dominican Republic,2,137.538,1.04,0
Ecuador,3,51.805,1.03,0
Egypt,1,3.997,0.63,0
El Salvador,3,60.899,1.09,0
Equatorial Guinea,6,0,0.28,0
Eritrea,1,0,0.28,0
Estonia,4,3.015,1.67,0.754
Eswatini,2,126.706,1.13,0
Ethiopia,1,5.306,1.26,0
Fiji,0,0,0,0
Finland,4,1.805,1.21,0
France,0,0,1.3,5.454
Gabon,3,73.234,1.07,0
Gambia,4,0,1.47,0
Georgia,0,2.507,0.89,0
Germany,0,10.014,1.24,0
Ghana,0,23.686,1.06,0
Greece,0,5.469,1.38,0
Grenada,6,0,0,0
Guatemala,3,64.413,1.06,0
Guinea,1,4.34,1.09,0
Guinea-Bissau,6,0,0.69,0
Guyana,1,2.543,1.28,0
Haiti,4,3.333,0.9,0
Honduras,3,48.866,1.06,0
Hungary,0,0.932,1.12,0
Iceland,0,11.722,1.78,0
India,3,36.445,1.19,0
Indonesia,1,8.705,1.07,0
International,6,0,0,0
Iran,3,31.384,1.07,0
Iraq,3,73.79,1.1,0
Ireland,0,2.633,1.47,0.81
Israel,5,225.751,1.03,0
Italy,0,4.763,1.17,0.628
Jamaica,1,0.338,1.32,0
Japan,4,10.01,1.51,0
Jordan,0,0.49,1.12,0
Kazakhstan,3,78.395,0.83,0
Kenya,1,10.117,1.14,0
Kosovo,2,100.374,1.1,0
Kuwait,5,176.558,0.97,0
Kyrgyzstan,2,114.65,0.72,0
Laos,4,0,0,0
Latvia,0,2.121,1.16,0
Lebanon,0,26.665,1.29,0
Lesotho,3,33.143,1.03,0
Liberia,1,0.395,0.91,0
