country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,7.347,0.81,0
Albania,3,31.274,1.17,0
Algeria,0,9.897,1.2,0
Andorra,6,0,0.57,0
Angola,0,1.886,1.16,0
Antigua and Barbuda,2,10.212,0,0
Argentina,5,74.498,1.21,0
Armenia,1,187.97,0.92,0
Australia,0,7.02,1.64,0
Austria,6,10.437,1.19,0.999
Azerbaijan,5,51.878,1,0
Bahamas,2,2.543,1.72,0
Bahrain,1,300.309,1.02,0
Bangladesh,0,17.906,0.92,0
Barbados,4,0,0,0
Belarus,2,20.425,0.71,0
Belgium,4,12.684,1.22,2.761
Belize,0,17.605,0,0
Benin,6,0,0.96,0
Bhutan,0,0,0,0
Bolivia,5,124.389,1.13,0
Bosnia and Herzegovina,5,96.318,1.18,0
Botswana,4,0,0.87,0
Brazil,1,211.931,1.06,0
Brunei,4,0,0,0
Bulgaria,3,42.024,1.24,4.605
Burkina Faso,6,0.718,0.98,0
Burundi,2,0,0.64,0
Cambodia,6,0,0.31,0
Cameroon,4,0,0.99,0
Canada,4,8.691,1.01,0
Cape Verde,5,70.145,1.09,0
Central African Republic,4,12.216,0.75,0
Chad,4,0.061,0.79,0
Chile,1,159.969,0.84,0
China,0,0,1.45,0
Colombia,5,133.699,1.25,0
Comoros,2,0,0.69,0
Congo,3,37.513,0.74,0
Costa Rica,5,70.67,1.4,0
Cote d'Ivoire,4,11.449,1.01,0
Croatia,3,28.256,1.34,0
Cuba,4,0.883,1.03,0
Cyprus,4,3.425,1.4,0
Czechia,6,7.657,0.93,1.401
Democratic Republic of Congo,0,0.659,1.07,0
Denmark,4,5.179,1.11,0.691
Djibouti,4,13.158,0.88,0
Dominica,6,0,0,0
Dominican Republic,5,103.707,1.19,0
Ecuador,5,45.174,1.13,0
Egypt,4,9.586,0.82,0
El Salvador,5,45.944,1.13,0
Equatorial Guinea,2,0,0.25,0
Eritrea,0,0,0.32,0
Estonia,6,1.508,0.93,1.508
Eswatini,5,37.926,1.31,0
Ethiopia,0,1.279,0.91,0
Fiji,4,0,0,0
Finland,6,1.083,1,0
France,4,10.096,1.15,7.216
Gabon,3,31.9,1.07,0
Gambia,0,0.414,0,0
Georgia,4,1.253,1.26,0
Germany,4,3.951,0.96,0
Ghana,4,11.94,1.13,0
Greece,6,5.756,1.25,0
Grenada,2,0,0,0
Guatemala,5,53.641,1.17,0
Guinea,0,6.701,1.1,0
Guinea-Bissau,2,26.423,0.74,0
Guyana,0,5.085,1.02,0
Haiti,0,11.489,0.93,0
Honduras,5,67.544,1.12,0
Hungary,4,0.311,1.12,0
Iceland,6,0,0.75,0
India,0,19.648,1.22,0
Indonesia,4,5.89,1.14,0
International,2,0,0,0
Iran,3,26.931,0.91,0
Iraq,5,70.806,1.1,0
Ireland,6,4.86,1.21,1.823
Israel,1,162.786,1.44,0
Italy,4,4.565,1.01,1.075
Jamaica,4,0,1.08,0
Japan,6,3.376,1.66,0
Jordan,6,0.392,0.78,0
Kazakhstan,5,90.964,0.9,0
Kenya,0,8.797,1.28,0
Kosovo,5,107.1,1.28,0
Kuwait,1,173.279,1,0
Kyrgyzstan,5,84.608,1.21,0
Laos,6,0,0,0
Latvia,4,5.832,1.31,0
Lebanon,0,10.402,1.35,0
Lesotho,4,23.34,1.04,0
Liberia,0,1.186,0.97,0
Libya,0,0,1.27,0
Liechtenstein,2,0,0,0
Lithuania,6,1.469,1.23,0
Luxembourg,3,92.655,1.51,3.195
Madagascar,0,13.037,1.44,0
Malawi,4,6.639,1.17,0
Malaysia,4,0.402,1,0
Maldives,3,118.4,1.21,0
