Nation,Similarity Score
Afghanistan,50
Albania,77
Algeria,73
Andorra,50
Angola,36
Antigua and Barbuda,42
Armenia,54
Australia,77
Austria,69
Azerbaijan,87
Bahamas,58
Belarus,71
Belgium,20
Belize,72
Benin,43
Bosnia and Herzegovina,61
Brazil,53
Bulgaria,39
Burkina Faso,62
Burundi,17
Cambodia,57
Cameroon,52
Canada,81
Cape Verde,53
Central African Republic,50
Chad,55
Chile,71
Comoros,42
Congo,58
Costa Rica,61
Cote d'Ivoire,65
Croatia,60
Cuba,72
Czechia,25
Democratic Republic of Congo,62
Denmark,153
Djibouti,67
Dominica,51
Dominican Republic,73
Ecuador,42
Egypt,64
Equatorial Guinea,42
Eritrea,61
Estonia,136
Eswatini,46
Ethiopia,67
Finland,94
France,9
Gambia,40
Georgia,34
Germany,59
Ghana,57
Greece,125
Grenada,42
Guatemala,28
Guinea,23
Guinea-Bissau,42
Guyana,39
Haiti,59
Honduras,73
Hungary,80
India,38
International,42
Iran,72
Iraq,68
Ireland,73
Israel,48
Italy,30
Jamaica,37
Japan,26
Jordan,89
Kazakhstan,34
Kenya,55
Kosovo,81
Kyrgyzstan,45
Laos,55
Latvia,167
Lebanon,84
Lesotho,64
Liberia,32
Libya,88
Liechtenstein,53
Lithuania,155
Luxembourg,79
Madagascar,61
Malawi,45
Maldives,53
Mali,50
Malta,127
Marshall Islands,42
Mauritania,39
Mauritius,59
Mexico,52
Moldova,71
Monaco,29
Montenegro,53
Morocco,92
Mozambique,37
Myanmar,112
Namibia,58
Netherlands,81
Nicaragua,36
Niger,50
North Macedonia,61
Norway,100
Pakistan,55
Palestine,88
Papua New Guinea,25
Peru,79
Philippines,29
Portugal,33
Qatar,43
Romania,63
Russia,49
Saint Kitts and Nevis,42
Saint Lucia,42
Saint Vincent and the Grenadines,42
Samoa,42
San Marino,42
Sao Tome and Principe,42
Saudi Arabia,45
Senegal,69
Serbia,87
Seychelles,23
Sierra Leone,48
Slovakia,118
Slovenia,110
Solomon Islands,24
Somalia,50
South Africa,56
South Korea,76
South Sudan,55
Spain,20
Sri Lanka,79
Sudan,29
Suriname,60
Sweden,79
Switzerland,52
Syria,70
Tanzania,46
Thailand,91
Timor,21
Togo,72
Trinidad and Tobago,40
Tunisia,114
Turkey,54
Uganda,59
Ukraine,103
United Arab Emirates,79
United States,37
Uruguay,116
Vanuatu,54
Vatican,42
Venezuela,61
Vietnam,17
Yemen,49
Zambia,51
Zimbabwe,34
Gabon,24
Kuwait,44
Nigeria,25
Paraguay,47
Poland,28
Tajikistan,7
United Kingdom,51
Bangladesh,23
Barbados,23
Bhutan,28
Botswana,31
Brunei,19
Colombia,61
El Salvador,42
Fiji,49
Iceland,57
Nepal,37
New Zealand,34
Oman,36
Panama,66
Rwanda,86
Singapore,53
Uzbekistan,29
Argentina,50
Malaysia,102
Indonesia,18
Bahrain,34
Mongolia,12
Taiwan,94
Bolivia,19
China,12
Hong Kong,3
