country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,1,0.128,0,2.774
Albania,9,2.085,0,44.131
Algeria,7,0.274,0,13.021
Andorra,2,0,0,64.712
Angola,1,0.061,0,2.678
Antigua and Barbuda,6,0,0,0
Argentina,0,3.208,0,166.232
Armenia,2,0.675,0,78.63
Australia,7,0.431,0,14.98
Austria,7,0,2.776,14.434
Azerbaijan,7,0.296,0,14.202
Bahamas,4,0,0,25.429
Bahrain,0,1.175,0,220.383
Bangladesh,4,0.237,0,18.076
Barbados,6,0,0,0
Belarus,7,0.317,0,13.44
Belgium,2,0.173,5.608,74.032
Belize,2,0,0,70.419
Benin,6,0,0,0
Bhutan,1,0,0,3.888
Bolivia,8,6.853,0,109.826
Bosnia and Herzegovina,2,1.524,0,78.639
Botswana,6,0,0,0
Brazil,0,5.82,0,249.996
Brunei,6,0,0,0
Bulgaria,9,1.583,6.332,42.743
Burkina Faso,6,0,0,0.239
Burundi,5,0,0,0.42
Cambodia,6,0,0,0
Cameroon,6,0,0,0
Canada,3,0.079,0,9.379
Cape Verde,2,0,0,80.937
Central African Republic,5,0,0,0.414
Chad,6,0.061,0,0.183
Chile,8,5.074,0,101.903
China,6,0.002,0,0.092
Colombia,0,6.191,0,235.757
Comoros,3,0,0,9.2
Congo,6,0,0,0
Costa Rica,8,1.767,0,128.187
Cote d'Ivoire,1,0,0,3.715
Croatia,3,0.244,0,6.821
Cuba,1,0,0,4.326
Cyprus,7,0,0,14.842
Czechia,4,0.187,1.307,18.863
Democratic Republic of Congo,5,0,0,0.625
Denmark,4,0.173,0.345,25.206
Djibouti,6,0,0,0
Dominica,6,0,0,0
Dominican Republic,2,2.212,0,80.753
Ecuador,8,1.7,0,94.711
Egypt,5,0.205,0,1.28
El Salvador,2,2.313,0,65.524
Equatorial Guinea,6,0,0,0
Eritrea,6,0,0,0
Estonia,3,0,0.754,8.292
Eswatini,9,1.724,0,50.855
Ethiopia,1,0.078,0,4.906
Fiji,6,0,0,0
Finland,1,0,0,3.61
France,9,0.169,5.607,41.885
Gabon,6,0,0,0
Gambia,9,0,0,56.276
Georgia,1,0,0,2.256
Germany,7,0.024,0,11.052
Ghana,4,0,0,18.247
Greece,7,0,0,14.295
Grenada,6,0,0,0
Guatemala,9,2.623,0,46.328
Guinea,3,0,0,6.777
Guinea-Bissau,6,0,0,0
Guyana,9,0,0,36.869
Haiti,1,0,0,3.333
Honduras,2,2.322,0,66.333
Hungary,1,0.104,0,3.416
Iceland,4,0,0,17.582
India,9,0.642,0,45.317
Indonesia,3,0.252,0,6.881
International,6,0,0,0
Iran,9,2.072,0,31.36
Iraq,2,1.666,0,75.754
Ireland,7,1.013,1.013,13.974
Israel,0,1.04,0,193.749
Italy,3,0.099,0.695,6.632
