Nation,Similarity Score
Afghanistan,55
Albania,87
Algeria,63
Andorra,42
Angola,43
Antigua and Barbuda,34
Armenia,36
Australia,43
Austria,122
Azerbaijan,97
Bahamas,44
Belarus,100
Belgium,59
Belize,68
Benin,48
Bosnia and Herzegovina,50
Brazil,63
Bulgaria,78
Burkina Faso,59
Burundi,11
Cambodia,46
Cameroon,50
Canada,133
Cape Verde,64
Central African Republic,49
Chad,53
Chile,73
Comoros,34
Congo,57
Costa Rica,62
Cote d'Ivoire,64
Croatia,74
Cuba,104
Cyprus,113
Czechia,62
Democratic Republic of Congo,61
Denmark,142
Djibouti,59
Dominica,50
Dominican Republic,81
Ecuador,50
Egypt,61
Equatorial Guinea,34
Eritrea,60
Estonia,146
Eswatini,49
Ethiopia,67
Finland,73
France,50
Gambia,46
Georgia,45
Germany,70
Ghana,53
Grenada,34
Guatemala,61
Guinea,31
Guinea-Bissau,34
Guyana,49
Haiti,53
Honduras,78
Hungary,131
India,64
International,34
Iran,105
Iraq,74
Ireland,96
Israel,71
Italy,97
Jamaica,94
Japan,37
Jordan,69
Kazakhstan,64
Kenya,75
Kosovo,83
Kyrgyzstan,63
Laos,52
Latvia,128
Lebanon,92
Lesotho,58
Liberia,32
Libya,72
Liechtenstein,36
Lithuania,132
Luxembourg,95
Madagascar,65
Malawi,50
Maldives,42
Mali,54
Malta,109
Marshall Islands,34
Mauritania,35
Mauritius,48
Mexico,80
Moldova,50
Monaco,40
Montenegro,35
Morocco,122
Mozambique,52
Myanmar,102
Namibia,73
Netherlands,72
Nicaragua,39
Niger,37
North Macedonia,42
Norway,117
Pakistan,95
Palestine,72
Papua New Guinea,31
Peru,68
Philippines,55
Portugal,57
Qatar,42
Romania,59
Russia,92
Saint Kitts and Nevis,34
Saint Lucia,35
Saint Vincent and the Grenadines,34
Samoa,34
San Marino,52
Sao Tome and Principe,34
Saudi Arabia,65
Senegal,69
Serbia,104
Seychelles,26
Sierra Leone,46
Slovakia,128
Slovenia,121
Solomon Islands,27
Somalia,41
South Africa,64
South Korea,107
South Sudan,65
Spain,42
Sri Lanka,84
Sudan,36
Suriname,61
Sweden,72
Switzerland,111
Syria,55
Tanzania,31
Thailand,29
Timor,31
Togo,113
Trinidad and Tobago,54
Tunisia,124
Turkey,85
Uganda,57
Ukraine,86
United Arab Emirates,97
United States,25
Uruguay,140
Vanuatu,48
Vatican,33
Venezuela,79
Vietnam,6
Yemen,41
Zambia,77
Zimbabwe,51
Argentina,55
Bahrain,39
Bangladesh,43
Barbados,25
Bhutan,40
Botswana,33
Brunei,26
Colombia,51
El Salvador,70
Fiji,52
Gabon,28
Iceland,83
Indonesia,34
Kuwait,48
Malaysia,87
Nepal,50
New Zealand,21
Nigeria,38
Oman,45
Rwanda,99
Singapore,41
Tajikistan,15
United Kingdom,94
Uzbekistan,37
Panama,38
Paraguay,57
Poland,57
Mongolia,20
Bolivia,46
China,26
Taiwan,33
Hong Kong,7
