Nation,Similarity Score
Afghanistan,47
Albania,51
Algeria,48
Andorra,61
Angola,47
Antigua and Barbuda,47
Argentina,76
Armenia,100
Australia,44
Austria,81
Azerbaijan,51
Bahamas,61
Bahrain,72
Bangladesh,47
Barbados,50
Belarus,46
Belgium,110
Belize,69
Benin,47
Bhutan,46
Bolivia,78
Bosnia and Herzegovina,86
Botswana,54
Brazil,98
Brunei,46
Bulgaria,105
Burkina Faso,47
Burundi,47
Cambodia,47
Cameroon,47
Canada,48
Cape Verde,81
Central African Republic,47
Chad,47
Chile,84
Colombia,91
Comoros,47
Congo,49
Costa Rica,73
Cote d'Ivoire,47
Croatia,85
Cuba,47
Cyprus,56
Czechia,66
Democratic Republic of Congo,47
Denmark,69
Djibouti,47
Dominica,48
Dominican Republic,62
Ecuador,56
Egypt,48
El Salvador,47
Equatorial Guinea,48
Eritrea,47
Estonia,65
Eswatini,49
Ethiopia,47
Fiji,47
Finland,41
France,148
Gabon,48
Gambia,48
Georgia,71
Germany,53
Ghana,47
Greece,48
Grenada,48
Guatemala,48
Guinea,47
Guinea-Bissau,47
Guyana,56
Haiti,47
Honduras,65
Hungary,100
Iceland,72
India,51
Indonesia,47
International,47
Iran,38
Iraq,66
Ireland,99
Israel,82
Italy,117
Jamaica,50
Japan,40
Jordan,73
Kazakhstan,55
Kenya,47
Kosovo,69
Kuwait,99
Kyrgyzstan,51
Laos,47
Latvia,54
Lebanon,77
Lesotho,47
Liberia,47
Libya,64
Liechtenstein,66
Lithuania,73
Luxembourg,127
Madagascar,47
Malawi,47
Malaysia,40
Maldives,67
Mali,47
Malta,82
Marshall Islands,47
Mauritania,47
Mauritius,47
Mexico,48
Moldova,92
Monaco,67
Mongolia,47
Montenegro,86
Morocco,51
Mozambique,47
Myanmar,47
Namibia,58
Nepal,50
Netherlands,72
New Zealand,45
Nicaragua,47
Niger,47
Nigeria,47
North Macedonia,82
Norway,45
Oman,73
Pakistan,47
Palestine,69
Panama,106
Papua New Guinea,47
Paraguay,69
Peru,79
Philippines,47
Poland,102
Portugal,133
Qatar,69
Romania,85
Russia,52
Rwanda,47
Saint Kitts and Nevis,49
Saint Lucia,46
Saint Vincent and the Grenadines,47
Samoa,47
San Marino,47
Sao Tome and Principe,48
Saudi Arabia,57
Senegal,48
Serbia,70
Seychelles,48
Sierra Leone,47
Slovakia,69
Slovenia,74
Solomon Islands,47
Somalia,47
South Africa,78
South Korea,29
South Sudan,47
Spain,72
Sri Lanka,47
Sudan,47
Suriname,62
Sweden,60
Switzerland,59
Syria,47
Taiwan,42
Tajikistan,47
Tanzania,47
Thailand,45
Timor,47
Togo,47
Trinidad and Tobago,54
Tunisia,55
Turkey,49
Uganda,47
Ukraine,65
United Arab Emirates,55
United Kingdom,158
Uruguay,48
Uzbekistan,47
Vanuatu,47
Vatican,46
Venezuela,48
Vietnam,46
Yemen,47
Zambia,47
Zimbabwe,47
China,15
Singapore,26
Hong Kong,2
