country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,8,0,0.077,0
Albania,1,0,0.695,0
Algeria,5,0,0.205,0
Andorra,8,0,0,0
Angola,8,0,0.122,0
Antigua and Barbuda,8,0,0,0
Argentina,7,0,6.107,0
Armenia,1,0,1.012,0
Australia,8,0,0.431,0
Austria,6,15.767,0.111,3.109
Azerbaijan,2,0,0.099,0
Bahamas,3,0,2.543,0
Bahrain,0,0,1.175,0
Bangladesh,5,0,0.219,0
Barbados,8,0,0,0
Belarus,2,0,0.529,0
Belgium,4,22.434,0.259,5.091
Belize,3,0,0,0
Benin,8,0,0,0
Bhutan,8,0,0,0
Bolivia,6,0,3.684,0
Bosnia and Herzegovina,6,0,1.524,0
Botswana,8,0,0,0
Brazil,6,0,2.371,0
Brunei,8,0,0,0
Bulgaria,4,109.665,2.159,8.203
Burkina Faso,8,0,0,0
Burundi,8,0,0,0
Cambodia,8,0,0,0
Cameroon,5,0,0,0
Canada,1,0,0.185,0
Cape Verde,6,0,0,0
Central African Republic,8,0,0,0
Chad,8,0,0,0
Chile,6,0,1.569,0
China,8,0,0.001,0
Colombia,3,0,3.97,0
Comoros,5,0,0,0
Congo,8,0,2.175,0
Costa Rica,9,0,4.122,0
Cote d'Ivoire,8,0,0,0
Croatia,4,73.808,0.487,0
Cuba,8,0,0.177,0
Cyprus,8,0,0,0
Czechia,3,22.785,0.374,5.323
Democratic Republic of Congo,8,0,0,0
Denmark,1,4.834,0,0.518
Djibouti,8,0,0,0
Dominica,8,0,0,0
Dominican Republic,2,0,2.305,0
Ecuador,1,0,2.891,0
Egypt,8,0,0.186,0
El Salvador,2,0,0.154,0
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0
Estonia,2,5.277,0,0.754
Eswatini,2,0,1.724,0
Ethiopia,5,0,0.139,0
Fiji,8,0,0,0
Finland,8,0,0,0
France,3,75.712,0.582,8.702
Gabon,8,0,0,0
Gambia,1,0,0,0
Georgia,5,0,0,0
Germany,2,0,0.06,0
Ghana,5,0,0,0
Greece,2,0,0.096,0
Grenada,8,0,0,0
Guatemala,1,0,1.563,0
Guinea,8,0,0.076,0
Guinea-Bissau,8,0,0,0
Guyana,6,0,1.271,0
Haiti,8,0,0,0
Honduras,1,0,1.111,0
Hong Kong,8,0,0,0
Hungary,4,19.875,0.104,0
Iceland,2,2.93,0,2.93
India,6,0,0.808,0
Indonesia,5,0,0.366,0
International,8,0,0,0
Iran,2,0,1.572,0
Iraq,3,0,1.691,0
Ireland,6,9.923,0.203,1.215
Israel,0,0,2.311,0
Italy,4,31.474,0.165,2.365
Jamaica,1,0,0.675,0
