country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,8,0,0,0
Albania,9,0,0.347,0
Algeria,0,0,0.182,0
Andorra,5,0,0,0
Angola,0,0,0.122,0
Antigua and Barbuda,9,0,0,0
Argentina,5,0,6.881,0
Armenia,1,0,1.012,0
Australia,8,0,0.118,0
Austria,4,41.304,0.111,11.103
Azerbaijan,2,0,0.099,0
Bahamas,5,0,0,0
Bahrain,5,0,0.588,0
Bangladesh,2,0,0.2,0
Barbados,8,0,0,0
Belarus,9,0,0.529,0
Belgium,5,68.078,1.208,14.064
Belize,1,0,2.515,0
Benin,8,0,0,0
Bhutan,7,0,0,0
Bolivia,9,0,3.769,0
Bosnia and Herzegovina,4,0,3.048,0
Botswana,8,0,0,0
Brazil,8,0,0,0
Brunei,8,0,0,0
Bulgaria,3,127.654,1.871,7.196
Burkina Faso,7,0,0.048,0
Burundi,8,0,0,0
Cambodia,8,0,0,0
Cameroon,0,0,0.075,0
Canada,4,0,2.597,0
Cape Verde,1,0,1.799,0
Central African Republic,8,0,0,0
Chad,8,0,0,0
Chile,4,0,2.354,0
China,8,0,0,0
Colombia,1,0,3.95,0
Comoros,8,0,0,0
Congo,8,0,0,0
Costa Rica,1,0,2.552,0
Cote d'Ivoire,7,0,0,0
Croatia,4,69.667,1.705,0
Cuba,0,0,0,0
Cyprus,6,0,0,0
Czechia,5,111.869,1.961,22.878
Democratic Republic of Congo,8,0,0,0
Denmark,4,18.3,0.173,2.244
Djibouti,8,0,0,0
Dominica,8,0,0,0
Dominican Republic,4,0,0.83,0
Ecuador,9,0,3.514,0
Egypt,7,0,0.098,0
El Salvador,8,0,0.771,0
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0
Estonia,9,27.892,0.754,1.508
Eswatini,6,0,0,0
Ethiopia,2,0,0.026,0
Fiji,8,0,0,0
Finland,6,3.79,0.18,0.722
France,3,103.258,2.099,19.457
Gabon,2,0,0,0
Gambia,8,0,0.828,0
Georgia,1,0,1.253,0
Germany,6,0,0.107,0
Ghana,7,0,0,0
Greece,9,0,0.48,0
Grenada,8,0,0,0
Guatemala,9,0,0.335,0
Guinea,0,0,0,0
Guinea-Bissau,6,0,0,0
Guyana,9,0,3.814,0
Haiti,7,0,0,0
Honduras,4,0,0.606,0
Hong Kong,8,0,0,0
Hungary,3,76.602,1.76,0
Iceland,1,0,0,0
India,4,0,0.775,0
Indonesia,2,0,0.424,0
International,8,0,0,0
Iran,9,0,2.226,0
Iraq,1,0,1.666,0
Ireland,4,23.695,-1.013,4.253
Israel,5,0,2.888,0
Italy,9,56.829,0.38,4.863
Jamaica,9,0,1.689,0
Japan,0,0,0.087,0
Jordan,9,0,0.98,0
Kazakhstan,2,0,0.107,0
Kenya,0,0,0.26,0
Kosovo,6,0,0,0
Kuwait,4,0,0.702,0
Kyrgyzstan,6,0,0,0
Laos,8,0,0,0
Latvia,9,11.664,0.53,0
Lebanon,1,0,1.758,0
Lesotho,6,0,0.467,0
Liberia,8,0,0,0
Libya,4,0,1.601,0
Liechtenstein,6,0,0,0
Lithuania,4,0,0.367,0
Luxembourg,3,31.95,0,4.793
Madagascar,7,0,0,0
Malawi,8,0,0,0
Malaysia,2,0,0,0
Maldives,4,0,0,0
Mali,7,0,0,0
Malta,1,0,4.53,0
Marshall Islands,8,0,0,0
Mauritania,7,0,0.215,0
Mauritius,0,0,0,0
Mexico,9,0,3.211,0
Moldova,5,0,1.983,0
Monaco,9,0,0,0
Mongolia,8,0,0,0
Montenegro,5,0,3.184,0
Morocco,4,0,0.921,0
Mozambique,0,0,0.064,0
Myanmar,6,0,0.588,0
Namibia,9,0,0,0
Nepal,4,0,0.378,0
Netherlands,5,0,0.7,10.738
New Zealand,8,0,0,0
Nicaragua,8,0,0,0
Niger,8,0,0,0
Nigeria,8,0,0,0
North Macedonia,1,0,2.88,0
Norway,6,4.98,0.184,0
Oman,8,0,0,0
Pakistan,7,0,0.036,0
Palestine,4,0,0.588,0
Panama,1,0,4.403,0
Papua New Guinea,8,0,0,0
Paraguay,1,0,2.944,0
Peru,1,0,2.184,0
Philippines,6,0,0.493,0
Poland,9,71.393,0.713,0
Portugal,4,66.884,0.588,10.494
Qatar,4,0,0.347,0
Romania,1,0,2.755,29.681
Russia,4,0,1.268,0
Rwanda,8,0,0,0
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,8,0,0,0
Sao Tome and Principe,8,0,0,0
Saudi Arabia,2,0,0.833,0
Senegal,7,0,0.06,0
Serbia,2,0,0.147,0
Seychelles,2,0,0,0
Sierra Leone,7,0,0,0
Singapore,7,0,0,0
Slovakia,1,39.014,1.099,0
Slovenia,1,41.367,0.962,7.215
Solomon Islands,8,0,0,0
Somalia,8,0,0,0
South Africa,6,0,0.725,0
South Korea,7,0,0.078,0
South Sudan,7,0,0.089,0
Spain,3,221.838,2.417,33.494
Sri Lanka,8,0,0,0
Sudan,8,0,0,0
Suriname,2,0,0,0
Sweden,4,0,0.198,0
Switzerland,4,0,0.116,0
Syria,7,0,0.057,0
Taiwan,8,0,0,0
Tajikistan,0,0,0,0
Tanzania,8,0,0,0
Thailand,8,0,0,0
Timor,8,0,0,0
Togo,7,0,0,0
Trinidad and Tobago,9,0,0,0
Tunisia,1,0,0.508,0
Turkey,2,0,0.747,0
Uganda,0,0,0.087,0
Ukraine,1,0,1.578,0
United Arab Emirates,1,0,0.303,0
United Kingdom,1,38.535,0.972,5.421
United States,3,93.283,2.807,18.713
Uruguay,2,0,0,0
Uzbekistan,2,0,0.03,0
Vanuatu,8,0,0,0
Vatican,8,0,0,0
Venezuela,6,0,0.281,0
Vietnam,8,0,0,0
Yemen,8,0,0.067,0
Zambia,7,0,0,0
Zimbabwe,8,0,0,0
