country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,7,0,0.18,0
Albania,1,0,0.695,0
Algeria,7,0,0.205,0
Andorra,9,0,0,0
Angola,9,0,0.03,0
Antigua and Barbuda,9,0,0,0
Argentina,3,0,0.974,0
Armenia,5,0,2.7,0
Australia,7,0,0,0
Austria,7,6.662,0,0.888
Azerbaijan,3,0,0.592,0
Bahamas,9,0,0,0
Bahrain,5,0,0.588,0
Bangladesh,1,0,0.176,0
Barbados,9,0,0,0
Belarus,6,0,0.635,0
Belgium,2,14.668,0.518,2.502
Belize,9,0,0,0
Benin,9,0,0,0
Bhutan,9,0,0,0
Bolivia,4,0,4.969,0
Bosnia and Herzegovina,9,0,0,0
Botswana,9,0,0,0
Brazil,5,0,5.133,0
Brunei,9,0,0,0
Bulgaria,8,66.634,0.288,4.174
Burkina Faso,9,0,0,0
Burundi,9,0,0,0
Cambodia,9,0,0,0
Cameroon,9,0,0,0
Canada,0,0,0.265,0
Cape Verde,3,0,1.799,0
Central African Republic,7,0,0,0
Chad,9,0,0,0
Chile,5,0,7.376,0
China,9,0,0,0
Colombia,3,0,3.243,0
Comoros,9,0,0,0
Congo,9,0,0,0
Costa Rica,3,0,0,0
Cote d'Ivoire,7,0,0.076,0
Croatia,2,20.705,0.244,0
Cuba,9,0,0,0
Cyprus,0,0,0,0
Czechia,7,6.537,-0.187,1.214
Democratic Republic of Congo,9,0,0.033,0
Denmark,9,4.489,0,1.036
Djibouti,9,0,0,0
Dominica,9,0,0,0
Dominican Republic,4,0,1.014,0
Ecuador,3,0,3.911,0
Egypt,7,0,0.772,0
El Salvador,6,0,1.233,0
Equatorial Guinea,9,0,0,0
Eritrea,9,0,0,0
Estonia,9,2.262,0,0.754
Eswatini,6,0,0,0
Ethiopia,9,0,0,0
Fiji,9,0,0,0
Finland,9,0,0,0
France,8,120.462,0,7.921
Gabon,9,0,0,0
Gambia,9,0,0,0
Georgia,9,0,0,0
Germany,0,0,0.119,0
Ghana,9,0,0,0
Greece,0,0,0,0
Grenada,9,0,0,0
Guatemala,3,0,2.233,0
Guinea,0,0,0.076,0
Guinea-Bissau,9,0,0,0
Guyana,1,0,0,0
Haiti,0,0,0.263,0
Honduras,4,0,2.423,0
Hungary,2,14.492,0.104,0
Iceland,9,0,0,0
India,1,0,0.444,0
Indonesia,0,0,0.194,0
International,9,0,0,0
Iran,6,0,1.762,0
Iraq,3,0,2.635,0
Ireland,0,4.455,0.203,2.228
Israel,4,0,0.578,0
Italy,2,16.721,0.347,1.174
Jamaica,0,0,0,0
Japan,0,0,0,0
Jordan,9,0,0,0
Kazakhstan,4,0,0,0
Kenya,7,0,0.093,0
Kosovo,3,0,1.552,0
Kuwait,5,0,1.171,0
Kyrgyzstan,6,0,0.307,0
Laos,9,0,0,0
Latvia,9,2.651,0,0
Lebanon,0,0,0,0
Lesotho,9,0,0,0
Liberia,7,0,0,0
Libya,7,0,0,0
Liechtenstein,9,0,0,0
Lithuania,9,0,0,0
Luxembourg,8,38.34,0,4.793
Madagascar,7,0,0.108,0
Malawi,0,0,0.052,0
Malaysia,9,0,0,0
Maldives,3,0,0,0
Mali,9,0,0.049,0
Malta,9,0,0,0
Marshall Islands,9,0,0,0
Mauritania,6,0,0,0
Mauritius,9,0,0,0
Mexico,3,0,4.056,0
Moldova,3,0,1.983,0
Monaco,9,0,0,0
Mongolia,9,0,0,0
Montenegro,4,0,1.592,0
Morocco,1,0,0.054,0
Mozambique,9,0,0.032,0
Myanmar,9,0,0,0
Namibia,7,0,0,0
Nepal,7,0,0.069,0
Netherlands,0,0,0.35,2.218
New Zealand,9,0,0,0
Nicaragua,9,0,0,0
Niger,9,0,0,0
Nigeria,0,0,0.029,0
North Macedonia,3,0,2.88,0
Norway,9,0,0,0
Oman,5,0,1.958,0
Pakistan,1,0,0.308,0
Palestine,4,0,0.392,0
Panama,5,0,5.099,0
Papua New Guinea,9,0,0,0
Paraguay,0,0,0.14,0
Peru,4,0,5.641,0
Philippines,7,0,0.091,0
Poland,8,45.737,0.132,0
Portugal,8,47.957,0.686,7.159
Qatar,5,0,0.694,0
Romania,1,0,1.196,11.592
Russia,6,0,1.144,0
Rwanda,9,0,0,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,9,0,0,0
Saint Vincent and the Grenadines,9,0,0,0
Samoa,9,0,0,0
San Marino,9,0,0,0
Sao Tome and Principe,9,0,0,0
Saudi Arabia,4,0,1.609,0
Senegal,0,0,0.239,0
Serbia,3,0,1.176,0
Seychelles,9,0,0,0
Sierra Leone,9,0,0,0
Singapore,6,0,0,0
Slovakia,0,0.916,0,0
Slovenia,7,2.886,0,0
Solomon Islands,9,0,0,0
Somalia,9,0,0.126,0
South Africa,5,0,1.248,0
South Korea,9,0,0,0
South Sudan,9,0,0,0
Spain,9,0,0,0
Sri Lanka,9,0,0,0
Sudan,0,0,0.091,0
Suriname,7,0,1.705,0
Sweden,6,0,0.891,0
Switzerland,7,0,0,0
Syria,9,0,0,0
Taiwan,9,0,0,0
Tajikistan,7,0,0,0
Tanzania,9,0,0,0
Thailand,9,0,0,0
Timor,9,0,0,0
Togo,9,0,0.121,0
Trinidad and Tobago,9,0,0,0
Tunisia,9,0,0,0
Turkey,7,0,0.237,0
Uganda,9,0,0,0
Ukraine,1,0,0.366,0
United Arab Emirates,3,0,0.303,0
United Kingdom,2,38.27,0.471,3.241
United States,8,115.652,0.813,17.018
Uruguay,9,0,0,0
Uzbekistan,7,0,0.06,0
Vanuatu,9,0,0,0
Vatican,9,0,0,0
Venezuela,7,0,0.106,0
Vietnam,9,0,0,0
Yemen,9,0,0.067,0
Zambia,9,0,0,0
Zimbabwe,0,0,0.067,0
