country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,0,0,0.103,0
Albania,3,0,1.042,0
Algeria,4,0,0.251,0
Andorra,2,0,0,0
Angola,0,0,0.091,0
Antigua and Barbuda,0,0,0,0
Argentina,7,0,2.168,0
Armenia,7,0,5.4,0
Australia,4,0,0.196,0
Austria,4,10.326,0.111,1.999
Azerbaijan,8,0,0.888,0
Bahamas,2,0,0,0
Bahrain,9,0,0.588,0
Bangladesh,4,0,0.255,0
Barbados,0,0,0,0
Belarus,4,0,0.635,0
Belgium,3,16.48,0.259,3.538
Belize,0,0,0,0
Benin,5,0,0.247,0
Bhutan,0,0,0,0
Bolivia,7,0,4.712,0
Bosnia and Herzegovina,2,0,1.219,0
Botswana,0,0,0,0
Brazil,9,0,6.041,0
Brunei,0,0,0,0
Bulgaria,1,89.516,1.151,4.461
Burkina Faso,0,0,0,0
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,5,0,0.132,0
Cape Verde,2,0,0,0
Central African Republic,0,0,0.414,0
Chad,0,0,0,0
Chile,2,0,2.354,0
China,0,0,0,0
Colombia,7,0,4.068,0
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,7,0,0.589,0
Cote d'Ivoire,5,0,0,0
Croatia,6,34.833,0.487,0
Cuba,0,0,0,0
Cyprus,0,0,0,0
Czechia,3,8.498,0.374,1.961
Democratic Republic of Congo,0,0,0.011,0
Denmark,5,2.762,0,0.691
Djibouti,0,0,2.024,0
Dominica,0,0,0,0
Dominican Republic,7,0,0.553,0
Ecuador,2,0,2.947,0
Egypt,5,0,0.401,0
El Salvador,2,0,1.696,0
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,2.262,0,1.508
Eswatini,8,0,0.862,0
Ethiopia,5,0,0.07,0
Fiji,0,0,0,0
Finland,0,0.722,0,0
France,1,96.885,0.107,6.434
Gabon,2,0,0.449,0
Gambia,4,0,0.414,0
Georgia,5,0,0,0
Germany,5,0,0.036,0
Ghana,3,0,0,0
Greece,0,0,0.288,0
Grenada,0,0,0,0
