country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,4,0,0.077,0
Albania,3,0,0.347,0
Algeria,5,0,0.479,0
Andorra,1,0,38.827,0
Angola,4,0,0,0
Antigua and Barbuda,4,0,0,0
Argentina,5,0,0.089,0
Armenia,5,0,0.337,0
Australia,3,0,0.196,0
Austria,7,91.49,1.777,27.758
Azerbaijan,3,0,0,0
Bahamas,5,0,2.543,0
Bahrain,8,0,0,0
Bangladesh,4,0,0.018,0
Barbados,2,0,3.48,0
Belarus,2,0,0.529,0
Belgium,0,496.91,15.963,108.718
Belize,3,0,2.515,0
Benin,4,0,0.082,0
Bhutan,4,0,0,0
Bolivia,5,0,0.086,0
Bosnia and Herzegovina,3,0,1.829,0
Botswana,4,0,0,0
Brazil,3,0,0.367,0
Brunei,4,0,0,0
Bulgaria,5,30.223,0.288,3.742
Burkina Faso,4,0,0.048,0
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,8,0,2.12,0
Cape Verde,4,0,0,0
Central African Republic,4,0,0,0
Chad,4,0,0,0
Chile,2,0,0.157,0
China,4,0,0.001,0
Colombia,5,0,0.216,0
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,5,0,0,0
Cote d'Ivoire,5,0,0,0
Croatia,2,0,0.244,0
Cuba,5,0,0.088,0
Cyprus,8,0,0,0
Czechia,7,36.792,1.027,8.217
Democratic Republic of Congo,4,0,0,0
Denmark,7,85.805,1.381,22.962
Djibouti,8,0,0,0
Dominica,2,0,0,0
Dominican Republic,3,0,0.369,0
Ecuador,3,0,0.623,0
Egypt,5,0,0.068,0
El Salvador,4,0,0.154,0
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,7,99.507,3.015,9.046
Eswatini,4,0,0,0
Ethiopia,4,0,0,0
Fiji,5,0,0,0
Finland,7,41.15,-0.18,14.619
France,0,453.002,12.762,106.444
Gabon,5,0,0,0
Gambia,4,0,0,0
Georgia,5,0,0,0
Germany,6,0,2.697,0
Ghana,4,0,0,0
Greece,5,0,0.576,0
Grenada,4,0,0,0
Guatemala,4,0,0.056,0
Guinea,4,0,0,0
Guinea-Bissau,4,0,0,0
Guyana,2,0,0,0
Haiti,4,0,0,0
Honduras,5,0,0,0
Hungary,7,66.147,0.414,0
Iceland,9,111.355,5.861,38.095
India,4,0,0.027,0
Indonesia,4,0,0.04,0
International,4,0,0,0
Iran,8,0,1.619,0
Iraq,5,0,0.075,0
Ireland,9,167.889,3.24,29.163
Israel,6,0,0.924,0
Italy,0,543.715,10.519,64.47
Jamaica,4,0,0,0
Japan,5,0,0.024,0
Jordan,4,0,0.098,0
Kazakhstan,3,0,0,0
Kenya,4,0,0.037,0
Kosovo,5,0,0,0
Kuwait,8,0,0,0
Kyrgyzstan,2,0,0.46,0
Laos,4,0,0,0
Latvia,3,23.327,0,0
Lebanon,5,0,0.147,0
Lesotho,4,0,0,0
Liberia,4,0,0,0
Libya,4,0,0,0
Liechtenstein,4,0,0,0
Lithuania,2,0,0.735,0
Luxembourg,9,305.124,7.988,49.523
Madagascar,4,0,0,0
Malawi,4,0,0,0
Malaysia,5,0,0.031,0
Maldives,4,0,0,0
Mali,4,0,0,0
Malta,8,11.324,0,9.059
Marshall Islands,4,0,0,0
Mauritania,4,0,0,0
Mauritius,2,0,0,0
Mexico,5,0,0.24,0
Moldova,8,0,0.992,0
Monaco,1,0,0,0
Mongolia,4,0,0,0
Montenegro,8,0,0,0
Morocco,5,0,0.271,0
Mozambique,4,0,0,0
Myanmar,4,0,0,0
Namibia,4,0,0,0
Nepal,4,0,0,0
Netherlands,6,0,6.011,76.919
New Zealand,2,0,0,0
Nicaragua,4,0,0,0
Niger,5,0,0,0
Nigeria,4,0,0,0
North Macedonia,3,0,2.4,0
Norway,7,57.92,0.922,0
Oman,3,0,0,0
Pakistan,4,0,0.018,0
Palestine,5,0,0,0
Panama,6,0,1.854,0
Papua New Guinea,4,0,0,0
Paraguay,5,0,0.28,0
Peru,3,0,0.273,0
Philippines,5,0,0.1,0
Poland,3,0,0.343,0
Portugal,7,107.78,1.569,26.479
Qatar,1,0,0,0
Romania,2,0,1.3,9.305
Russia,3,0,0.014,0
Rwanda,4,0,0,0
