country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,3,0,0.206,0
Albania,7,0,1.737,0
Algeria,4,0,0.228,0
Andorra,3,0,0,0
Angola,3,0,0.061,0
Antigua and Barbuda,3,0,0,0
Argentina,9,0,4.359,0
Armenia,7,0,1.35,0
Australia,6,0,0.941,0
Austria,1,12.658,0,2.554
Azerbaijan,4,0,0.197,0
Bahamas,7,0,5.086,0
Bahrain,9,0,0.588,0
Bangladesh,4,0,0.273,0
Barbados,4,0,0,0
Belarus,4,0,0.635,0
Belgium,1,24.332,0,7.334
Belize,7,0,0,0
Benin,3,0,0,0
Bhutan,8,0,0,0
Bolivia,2,0,7.367,0
Bosnia and Herzegovina,2,0,3.962,0
Botswana,3,0,0,0
Brazil,9,0,5.98,0
Brunei,6,0,0,0
Bulgaria,0,102.901,1.295,9.211
Burkina Faso,3,0,0,0
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,4,0,0.075,0
Canada,4,0,0.185,0
Cape Verde,7,0,0,0
Central African Republic,6,0,0,0
Chad,3,0,0.061,0
Chile,2,0,2.197,0
China,3,0,0.001,0
Colombia,9,0,5.444,0
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,9,0,2.748,0
Cote d'Ivoire,6,0,0,0
Croatia,0,40.679,0.487,0
Cuba,6,0,0,0
Cyprus,8,0,0,0
Czechia,7,12.233,0.093,2.988
Democratic Republic of Congo,3,0,0,0
Denmark,4,3.626,0,0.518
Djibouti,3,0,0,0
Dominica,3,0,0,0
Dominican Republic,7,0,1.106,0
Ecuador,7,0,2.607,0
Egypt,3,0,0.176,0
El Salvador,8,0,1.388,0
Equatorial Guinea,3,0,0,0
Eritrea,6,0,0,0
Estonia,1,7.538,0,0
Eswatini,8,0,0.862,0
Ethiopia,4,0,0.148,0
Fiji,3,0,0,0
Finland,4,0,0,0
France,0,70.136,0.245,6.143
Gabon,3,0,0,0
Gambia,7,0,1.241,0
Georgia,6,0,0.251,0
Germany,8,0,0.06,0
Ghana,6,0,0.225,0
Greece,4,0,0.096,0
Grenada,3,0,0,0
Guatemala,7,0,1.061,0
Guinea,6,0,0.152,0
Guinea-Bissau,3,0,0,0
Guyana,7,0,0,0
Haiti,3,0,0,0
Honduras,7,0,2.019,0
Hungary,6,5.9,0.104,0
Iceland,4,2.93,0,0
