country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,6,0,0.462,0
Albania,3,0,0.347,0
Algeria,5,0,0.182,0
Andorra,5,0,0,0
Angola,5,0,0,0
Antigua and Barbuda,5,0,0,0
Argentina,6,0,0.354,0
Armenia,0,0,2.362,0
Australia,5,0,0,0
Austria,9,6.107,0,1.888
Azerbaijan,1,0,0.197,0
Bahamas,5,0,0,0
Bahrain,0,0,1.175,0
Bangladesh,6,0,0.213,0
Barbados,5,0,0,0
Belarus,4,0,0.423,0
Belgium,7,49.441,1.208,9.578
Belize,5,0,0,0
Benin,5,0,0,0
Bhutan,5,0,0,0
Bolivia,1,0,2.313,0
Bosnia and Herzegovina,5,0,0,0
Botswana,5,0,0,0
Brazil,4,0,4.253,0
Brunei,5,0,0,0
Bulgaria,7,21.156,0.144,1.727
Burkina Faso,5,0,0,0
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,3,0,0.264,0
Canada,6,0,1.908,0
Cape Verde,3,0,0,0
Central African Republic,6,0,0.207,0
Chad,5,0,0.061,0
Chile,8,0,4.865,0
China,5,0,0,0
Colombia,1,0,1.179,0
Comoros,3,0,0,0
Congo,3,0,0.362,0
Costa Rica,3,0,0,0
Cote d'Ivoire,3,0,0,0
Croatia,5,2.436,0.244,0
Cuba,5,0,0,0
Cyprus,5,0,1.142,0
Czechia,9,5.603,0,0.84
Democratic Republic of Congo,5,0,0.011,0
Denmark,7,13.984,0.173,0
Djibouti,1,0,0,0
Dominica,5,0,0,0
Dominican Republic,1,0,1.014,0
Ecuador,4,0,4.194,0
Egypt,6,0,0.313,0
El Salvador,6,0,0,0
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,6,10.554,0,0
Eswatini,6,0,0,0
Ethiopia,5,0,0.009,0
Fiji,5,0,0,0
Finland,9,7.039,0,1.263
France,2,190.475,0.475,15.78
Gabon,5,0,0,0
Gambia,5,0,0,0
Georgia,5,0,0,0
Germany,3,0,0.179,0
Ghana,3,0,0.064,0
Greece,5,0,0,0
Grenada,5,0,0,0
Guatemala,6,0,0.781,0
Guinea,3,0,0,0
Guinea-Bissau,5,0,0,0
Guyana,5,0,0,0
Haiti,1,0,0,0
