country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,9,0,0.565,0
Albania,0,0,0.695,0
Algeria,3,0,0.205,0
Andorra,7,0,0,0
Angola,7,0,0.061,0
Antigua and Barbuda,7,0,0,0
Argentina,4,0,1.372,0
Armenia,6,0,4.05,0
Australia,9,0,0,0
Austria,5,8.994,0,1.11
Azerbaijan,4,0,0.69,0
Bahamas,7,0,0,0
Bahrain,1,0,0,0
Bangladesh,3,0,0.334,0
Barbados,7,0,0,0
Belarus,0,0,0.741,0
Belgium,5,15.359,0,2.761
Belize,7,0,0,0
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,6,0,4.626,0
Bosnia and Herzegovina,4,0,2.438,0
Botswana,7,0,0,0
Brazil,1,0,5.9,0
Brunei,7,0,0,0
Bulgaria,8,69.512,0.576,4.605
Burkina Faso,7,0,0,0
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,6,0,1.733,0
Canada,9,0,0.45,0
Cape Verde,4,0,1.799,0
Central African Republic,9,0,0,0
Chad,7,0,0,0
Chile,6,0,2.616,0
China,7,0,0,0
Colombia,6,0,2.928,0
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,4,0,0,0
Cote d'Ivoire,9,0,0.038,0
Croatia,5,21.679,0,0
Cuba,7,0,0,0
Cyprus,7,0,0,0
Czechia,3,7.19,0.093,1.027
Democratic Republic of Congo,7,0,0,0
Denmark,2,2.935,0.345,0.863
Djibouti,4,0,0,0
Dominica,7,0,0,0
Dominican Republic,0,0,1.567,0
Ecuador,4,0,2.947,0
Egypt,3,0,0.655,0
El Salvador,4,0,0.925,0
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,7,2.262,0,0.754
Eswatini,0,0,0.862,0
Ethiopia,7,0,0,0
Fiji,7,0,0,0
Finland,7,0,0,0
France,8,115.667,0.199,7.829
Gabon,7,0,0,0
Gambia,7,0,0,0
Georgia,7,0,0,0
Germany,2,0,0.119,0
Ghana,0,0,0,0
Greece,2,0,0.096,0
Grenada,7,0,0,0
Guatemala,4,0,1.284,0
Guinea,2,0,0,0
Guinea-Bissau,7,0,0,0
Guyana,3,0,1.271,0
Haiti,9,0,0.351,0
Honduras,6,0,2.12,0
Hungary,5,14.699,0,0
Iceland,2,0,0,0
India,3,0,0.35,0
Indonesia,9,0,0.249,0
International,7,0,0,0
Iran,0,0,2.381,0
Iraq,4,0,2.934,0
Ireland,7,4.05,0.203,1.823
Israel,1,0,0.578,0
Italy,5,16.705,0.496,1.158
Jamaica,2,0,0,0
Japan,2,0,0.024,0
Jordan,7,0,0,0
Kazakhstan,4,0,0,0
Kenya,2,0,0.056,0
Kosovo,6,0,2.07,0
Kuwait,6,0,0.937,0
Kyrgyzstan,0,0,1.226,0
Laos,7,0,0,0
Latvia,2,2.651,0,0
Lebanon,2,0,0,0
Lesotho,7,0,0,0
Liberia,9,0,0.395,0
Libya,9,0,0.146,0
Liechtenstein,7,0,0,0
Lithuania,7,0,0,0
Luxembourg,6,38.34,0,1.598
Madagascar,9,0,0,0
Malawi,2,0,0,0
Malaysia,7,0,0,0
Maldives,3,0,0,0
Mali,7,0,0,0
Malta,2,0,0,0
Marshall Islands,7,0,0,0
