country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,5,0,0.077,0
Albania,6,0,1.042,0
Algeria,5,0,0.114,0
Andorra,4,0,0,0
Angola,5,0,0.061,0
Antigua and Barbuda,5,0,0,0
Argentina,9,0,8.054,0
Armenia,2,0,2.025,0
Australia,5,0,0.275,0
Austria,1,42.303,0.333,9.771
Azerbaijan,5,0,0.197,0
Bahamas,5,0,0,0
Bahrain,9,0,1.763,0
Bangladesh,3,0,0.194,0
Barbados,5,0,0,0
Belarus,6,0,0.423,0
Belgium,1,61.089,0.604,12.08
Belize,9,0,0,0
Benin,5,0,0,0
Bhutan,3,0,0,0
Bolivia,6,0,3.598,0
Bosnia and Herzegovina,6,0,2.134,0
Botswana,0,0,0,0
Brazil,2,0,1.491,0
Brunei,5,0,0,0
Bulgaria,8,112.255,1.583,6.045
Burkina Faso,5,0,0.048,0
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,5,0,0,0
Canada,2,0,0.265,0
Cape Verde,2,0,3.597,0
Central African Republic,5,0,0,0
Chad,5,0,0.061,0
Chile,0,0,2.982,0
China,5,0,0,0
Colombia,0,0,3.007,0
Comoros,5,0,0,0
Congo,5,0,0,0
Costa Rica,7,0,6.478,0
Cote d'Ivoire,5,0,0,0
Croatia,8,70.885,0,0
Cuba,5,0,0,0
Cyprus,3,0,0,0
Czechia,1,77.038,1.121,17.462
Democratic Republic of Congo,5,0,0,0
Denmark,2,18.991,0,2.935
Djibouti,5,0,0,0
Dominica,5,0,0,0
Dominican Republic,6,0,0.277,0
Ecuador,3,0,0.057,0
Egypt,5,0,0.176,0
El Salvador,6,0,0.771,0
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,1,27.138,0,1.508
Eswatini,3,0,0,0
Ethiopia,5,0,0.061,0
Fiji,5,0,0,0
Finland,3,3.971,0.361,0.722
France,7,98.003,1.057,17.741
Gabon,5,0,0,0
Gambia,5,0,0,0
Georgia,2,0,1.003,0
Germany,6,0,0.048,0
Ghana,5,0,0,0
Greece,6,0,0.384,0
Grenada,5,0,0,0
Guatemala,3,0,0.279,0
Guinea,5,0,0,0
Guinea-Bissau,5,0,0,0
Guyana,3,0,2.543,0
Haiti,5,0,0,0
Honduras,0,0,1.313,0
Hong Kong,5,0,0,0
Hungary,1,71.737,1.346,0
Iceland,0,17.582,0,0
India,2,0,0.562,0
Indonesia,3,0,0.318,0
International,5,0,0,0
Iran,6,0,2.262,0
Iraq,0,0,1.541,0
Ireland,1,22.48,0,3.443
Israel,0,0,3.35,0
Italy,8,53.604,0.265,4.366
Jamaica,2,0,1.351,0
Japan,5,0,0.095,0
Jordan,2,0,0.588,0
Kazakhstan,5,0,0.053,0
Kenya,5,0,0.167,0
Kosovo,6,0,1.552,0
Kuwait,0,0,0.937,0
Kyrgyzstan,3,0,0.153,0
