country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,0,0,0.308,0
Albania,9,0,0,0
Algeria,0,0,0.16,0
Andorra,6,0,0,0
Angola,6,0,0.03,0
Antigua and Barbuda,6,0,0,0
Argentina,5,0,0.708,0
Armenia,3,0,3.375,0
Australia,6,0,0,0
Austria,1,6.551,0,1.11
Azerbaijan,5,0,0.69,0
Bahamas,6,0,0,0
Bahrain,4,0,1.175,0
Bangladesh,9,0,0.231,0
Barbados,6,0,0,0
Belarus,2,0,0.529,0
Belgium,8,25.281,0,3.624
Belize,6,0,0,0
Benin,0,0,0,0
Bhutan,6,0,0,0
Bolivia,3,0,4.026,0
Bosnia and Herzegovina,2,0,0.61,0
Botswana,6,0,0,0
Brazil,3,0,3.199,0
Brunei,6,0,0,0
Bulgaria,7,46.341,1.151,1.871
Burkina Faso,6,0,0,0
Burundi,6,0,0,0
Cambodia,6,0,0,0
Cameroon,0,0,0.188,0
Canada,0,0,0.318,0
Cape Verde,3,0,0,0
Central African Republic,5,0,1.449,0
Chad,6,0,0,0
Chile,4,0,1.203,0
China,6,0,0,0
Colombia,2,0,1.435,0
Comoros,6,0,0,0
Congo,5,0,1.812,0
Costa Rica,9,0,0,0
Cote d'Ivoire,0,0,0.076,0
Croatia,0,2.192,0,0
Cuba,6,0,0,0
Cyprus,6,0,0,0
Czechia,1,7.003,0,0.84
Democratic Republic of Congo,6,0,0.056,0
Denmark,9,6.388,0.345,1.209
Djibouti,9,0,3.036,0
Dominica,6,0,0,0
Dominican Republic,2,0,0.645,0
Ecuador,6,0,0,0
Egypt,9,0,0.831,0
El Salvador,5,0,1.388,0
Equatorial Guinea,6,0,0,0
Eritrea,6,0,0,0
Estonia,1,4.523,0,0.754
Eswatini,0,0,0.862,0
Ethiopia,6,0,0.009,0
Fiji,6,0,0,0
Finland,1,3.79,0.18,0.361
France,7,147.809,0.352,10.31
Gabon,3,0,2.246,0
Gambia,6,0,0,0
Georgia,6,0,0,0
Germany,0,0,0.048,0
Ghana,6,0,0,0
Greece,6,0,0,0
Grenada,6,0,0,0
Guatemala,5,0,0.893,0
Guinea,6,0,0,0
Guinea-Bissau,0,0,1.016,0
Guyana,5,0,0,0
Haiti,9,0,0,0
Honduras,2,0,3.231,0
Hungary,8,19.047,0.207,0
Iceland,6,0,0,0
India,9,0,0.226,0
Indonesia,0,0,0.128,0
International,6,0,0,0
Iran,5,0,1.417,0
Iraq,5,0,1.666,0
Ireland,1,8.708,0.405,3.24
Israel,5,0,0.116,0
Italy,8,35.808,0.38,2.1
Jamaica,6,0,0,0
Japan,6,0,0,0
Jordan,6,0,0,0
Kazakhstan,5,0,0.373,0
Kenya,6,0,0.037,0
Kosovo,2,0,0.517,0
Kuwait,3,0,0.937,0
Kyrgyzstan,6,0,0,0
Laos,6,0,0,0
Latvia,1,4.771,0,0
Lebanon,6,0,0,0
Lesotho,0,0,0,0
Liberia,0,0,0,0
Libya,0,0,0,0
Liechtenstein,6,0,0,0
Lithuania,6,0,0,0
Luxembourg,8,23.963,0,1.598
Madagascar,6,0,0.036,0
Malawi,6,0,0,0
Malaysia,6,0,0,0
Maldives,5,0,0,0
Mali,6,0,0.099,0
Malta,1,2.265,0,2.265
Marshall Islands,6,0,0,0
Mauritania,5,0,0.215,0
Mauritius,6,0,0,0
Mexico,5,0,5.887,0
Moldova,5,0,1.735,0
Monaco,5,0,0,0
Mongolia,6,0,0,0
Montenegro,0,0,0,0
Morocco,0,0,0,0
Mozambique,6,0,0,0
Myanmar,6,0,0,0
Namibia,0,0,0,0
Nepal,9,0,0,0
Netherlands,0,0,0,4.027
New Zealand,6,0,0,0
Nicaragua,6,0,0,0
Niger,6,0,0,0
Nigeria,0,0,0.034,0
North Macedonia,5,0,4.32,0
Norway,6,2.398,0.738,0
Oman,4,0,1.175,0
