country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,78.7
Albania,0,0,0,62.96
Algeria,0,0,0,74.07
Andorra,0,0,0,45.37
Angola,0,0,0,76.39
Antigua and Barbuda,4,0,0,0
Argentina,0,0.191,2.7,92.59
Armenia,4,0,0,0
Australia,3,2.009,261,75.46
Austria,0,0.913,79.3,35.19
Azerbaijan,0,0,0,96.3
Bahamas,4,0,0,0
Bahrain,0,5.172,18,69.44
Bangladesh,0,0.068,4.5,74.54
Barbados,0,0,0,57.41
Belarus,4,0,47.2,16.67
Belgium,3,0.802,123.8,50
Belize,0,0,0,69.44
Benin,4,0,0,41.67
Bhutan,0,0,0,71.3
Bolivia,0,0.231,1.7,84.26
Bosnia and Herzegovina,0,0,0,56.48
Botswana,0,0,0,57.41
Brazil,0,0,0,81.02
Brunei,0,0,0,49.07
Bulgaria,0,0.653,14.9,47.22
Burkina Faso,0,0,0,45.37
Burundi,4,0,0,13.89
Cambodia,4,0,0,38.89
Cameroon,0,0,0,60.19
Canada,3,1.081,136.7,67.13
Cape Verde,0,1.142,0,79.17
Central African Republic,0,0,0,64.81
Chad,0,0,0,67.59
Chile,0,0.956,5.4,87.5
China,0,0,0,78.24
Colombia,0,0.502,0,87.04
Comoros,4,0,0,0
Congo,0,0,0,73.15
Costa Rica,0,0.313,0,73.61
Cote d'Ivoire,0,0.086,6.4,63.43
Croatia,0,0.322,15,49.07
Cuba,3,0.274,431,66.67
Cyprus,2,1.996,811.6,50
Czechia,0,0.217,37.2,34.72
Democratic Republic of Congo,0,0.005,8.9,80.56
Denmark,2,1.666,853.3,54.63
Djibouti,0,0,0,59.26
Dominica,4,0,0,44.44
Dominican Republic,0,0.326,3.2,75
Ecuador,0,0.148,0,79.63
Egypt,0,0,0,60.19
El Salvador,0,0.379,9.2,89.81
Equatorial Guinea,4,0,0,0
Eritrea,0,0,0,89.81
Estonia,3,0.162,177.3,25.93
Eswatini,0,0,0,80.56
Ethiopia,0,0.04,16.1,80.56
Fiji,0,0.643,71.7,54.63
Finland,2,0.595,582.8,40.74
France,0,0.5,100,46.3
Gabon,0,0,0,66.67
Gambia,0,0,0,68.98
Georgia,0,0,0,57.41
Germany,0,0,0,55.09
Ghana,0,0.088,3.6,52.78
Greece,3,0.744,151.2,46.3
Grenada,4,0,0,0
Guatemala,0,0.102,3,96.3
Guinea,0,0,0,71.3
Guinea-Bissau,4,0,0,0
Guyana,0,0,0,77.31
Haiti,0,0,0,72.22
Honduras,0,0,0,96.3
Hungary,3,0.122,176.5,54.63
Iceland,3,0.185,326.3,39.81
India,0,0.205,10,77.78
Indonesia,0,0.046,6.8,62.5
International,4,0,0,0
Iran,0,0.293,10.3,52.31
Iraq,0,0.258,4.9,92.59
Ireland,3,1.808,453.5,38.89
Israel,0,2.365,20.6,75.93
Italy,3,0.76,212.9,58.33
Jamaica,0,0.086,69.5,64.81
Japan,4,0.042,24.2,25.93
Jordan,0,0,0,48.15
Kazakhstan,0,0,8.5,83.33
Kenya,0,0.026,10.7,81.48
Kosovo,0,0,0,54.63
Kuwait,0,0.584,5.6,83.33
Kyrgyzstan,0,0,0,76.39
Laos,4,0,0,20.37
Latvia,3,0.991,213.9,50
Lebanon,0,0,0,68.52
Lesotho,0,0,0,54.63
Liberia,0,0,0,73.15
Libya,0,0.181,14.4,90.74
Liechtenstein,4,0,0,0
Lithuania,3,0.612,498.7,31.48
Luxembourg,3,12.346,153,27.78
Madagascar,0,0,2.3,68.98
Malawi,0,0.029,5.9,60.19
Malaysia,2,0.192,971.4,50.93
Maldives,4,0.437,21.7,0
Mali,0,0,0,52.78
