country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,16.67
Albania,1,0,0,54.63
Algeria,1,0,0,75.93
Andorra,1,0,0,53.7
Angola,1,0,0,71.3
Antigua and Barbuda,2,0,0,0
Argentina,1,0.524,2,82.87
Armenia,2,0,0,0
Australia,0,0,1834.8,68.06
Austria,1,2.222,17.6,40.74
Azerbaijan,1,0,0,66.2
Bahamas,2,0,0,0
Bahrain,1,6.192,23.9,63.89
Bangladesh,1,0.066,8.6,80.09
Barbados,2,0,0,29.63
Belarus,4,0,50.2,16.67
Belgium,1,4.107,10.1,45.37
Belize,1,0,0,69.44
Benin,1,0,0,47.22
Bhutan,1,0,0,77.78
Bolivia,1,0.083,4.1,84.26
Bosnia and Herzegovina,1,0,0,40.74
Botswana,1,0,0,63.89
Brazil,1,0,0,63.43
Brunei,2,0,0,35.19
Bulgaria,2,0.87,10.4,35.19
Burkina Faso,2,0,0,36.11
Burundi,2,0,0,14.81
Cambodia,2,0,0,37.04
Cameroon,1,0,0,41.67
Canada,1,2.083,35.8,60.65
Cape Verde,1,1.165,5.5,67.13
Central African Republic,1,0,0,56.48
Chad,1,0,0,73.15
Chile,1,1.884,20.1,81.94
China,1,0,0,52.31
Colombia,1,0.574,0,71.3
Comoros,2,0,0,0
Congo,1,0,0,56.48
Costa Rica,1,0.499,0,58.33
Cote d'Ivoire,1,0.068,23.6,36.11
Croatia,2,1.115,12.6,28.7
Cuba,3,0.594,286,73.15
Cyprus,4,3.898,128.1,50
Czechia,1,1.692,4.3,48.15
Democratic Republic of Congo,1,0,0,48.15
Denmark,4,4.694,109.3,41.67
Djibouti,1,0,0,47.22
Dominica,2,0,0,28.7
Dominican Republic,1,0,6.4,67.59
Ecuador,1,0.337,0,51.39
Egypt,1,0,0,62.96
El Salvador,1,0.385,28.8,52.78
Equatorial Guinea,2,0,0,0
Eritrea,1,0,0,82.41
Estonia,4,1.205,65.7,25.93
Eswatini,1,0,0,59.26
Ethiopia,1,0.064,8.9,65.74
Fiji,1,0.033,0,49.07
Finland,4,2.666,71.1,32.41
France,1,1.719,10.5,43.98
Gabon,1,0,0,74.07
Gambia,1,0,0,75.93
Georgia,1,0,0,61.11
Germany,1,0,0,49.54
Ghana,4,0.075,49,44.44
Greece,1,1.245,30.1,50.46
Grenada,2,0,0,0
Guatemala,1,0.111,6.7,49.54
Guinea,1,0,0,51.85
Guinea-Bissau,2,0,0,0
Guyana,1,0,0,80.56
Haiti,1,0,0,47.22
Honduras,1,0,0,84.26
Hong Kong,1,0,0,51.85
Hungary,1,1.213,9.3,40.74
Iceland,1,4.712,28.7,40.74
India,1,0.843,15.8,73.61
Indonesia,1,0.123,7.1,72.69
International,2,0,0,0
Iran,1,0,7.3,69.44
Iraq,1,0.345,5.8,61.11
Ireland,1,3.166,24.1,61.57
Israel,1,1.556,10.9,85.19
Italy,1,2.201,28.7,55.56
Jamaica,1,0.123,5.5,71.3
Japan,4,0.085,33.3,33.33
Jordan,1,0,0,78.7
Kazakhstan,4,1.25,68,78.7
Kenya,1,0.128,14.1,64.81
Kosovo,1,0,0,52.78
Kuwait,1,0.657,5.8,62.96
Kyrgyzstan,1,0,0,67.13
Laos,2,0,0,36.11
Latvia,4,2.497,45.4,32.41
Lebanon,1,0,0,59.26
Lesotho,1,0,0,47.22
Liberia,1,0,0,57.41
Libya,1,0,0,83.33
Liechtenstein,2,0,0,0
Lithuania,4,1.922,47.6,54.17
Luxembourg,4,8.564,49.8,47.22
Madagascar,1,0.008,12.8,44.44
Malawi,4,0,47,54.63
Malaysia,4,0.584,41.5,60.19
Maldives,2,2.475,24.7,0
Mali,2,0,0,37.96
Malta,2,5.728,35,0
Marshall Islands,2,0,0,0
Mauritania,2,0,40.3,17.59
Mauritius,2,0,0,16.67
Mexico,1,0.047,1.4,71.76
Moldova,1,0,0,48.15
Monaco,2,0,0,0
Mongolia,1,0,0,42.59
Montenegro,2,0,0,0
Morocco,1,0.681,8.8,60.19
Mozambique,1,0.037,12.2,62.04
Myanmar,1,0,0,81.02
Namibia,1,0.353,20.2,37.96
Nepal,1,0.663,4.9,63.89
Netherlands,1,0,0,62.04
New Zealand,0,0.79,1862.1,22.22
Nicaragua,2,0,0,8.33
Niger,2,0,0,21.3
Nigeria,4,0,37.5,54.63
North Macedonia,2,0.791,6.6,0
Norway,4,1.094,78.5,32.41
Oman,1,0,0,86.11
Pakistan,4,0.152,49.5,67.13
Palestine,1,0.572,9.6,82.41
Panama,1,1.629,8.2,87.04
Papua New Guinea,1,0,0,45.37
Paraguay,1,0.406,3.5,67.59
Peru,1,0.175,0,82.41
Philippines,1,0.367,13.9,68.98
Poland,2,0.95,8.9,37.04
Portugal,1,2.068,21,56.94
Qatar,1,1.785,23.7,64.81
Romania,1,1.522,9.1,44.44
Russia,4,3.262,38.9,47.69
Rwanda,3,0.206,348.3,75.93
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,2,0,0,29.63
Sao Tome and Principe,2,0,0,0
Saudi Arabia,4,1.098,114.3,57.41
Senegal,4,0.07,40.4,40.74
Serbia,4,0.731,47.3,54.63
Seychelles,1,0,0,39.81
Sierra Leone,2,0,0,25.93
Singapore,0,0,3167,52.78
Slovakia,1,1.641,8.6,43.52
Slovenia,1,0,11.1,47.22
Solomon Islands,2,0,0,36.11
Somalia,1,0,0,41.67
South Africa,1,0.473,12.2,39.81
South Korea,4,0.12,130.4,54.63
South Sudan,4,0,64.4,35.19
Spain,1,0,11.1,64.35
