country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,21.3
Albania,3,0,0,54.63
Algeria,3,0,0,75.93
Andorra,3,0,0,45.37
Angola,3,0,0,81.02
Antigua and Barbuda,1,0,0,0
Argentina,3,0.492,2.1,87.96
Armenia,1,0,0,0
Australia,4,1.621,613.5,75.46
Austria,1,1.379,42.9,35.19
Azerbaijan,3,0,0,85.19
Bahamas,1,0,0,0
Bahrain,3,0,25,60.19
Bangladesh,3,0.074,6,80.09
Barbados,1,0,0,38.89
Belarus,1,0,44.3,16.67
Belgium,3,2.435,48.9,52.78
Belize,3,0,0,72.69
Benin,1,0,0,41.67
Bhutan,3,0,0,92.13
Bolivia,3,0.145,2.8,84.26
Bosnia and Herzegovina,3,0,0,46.3
Botswana,3,0,0,52.78
Brazil,3,0,0,69.91
Brunei,1,0,0,37.96
Bulgaria,3,0,40,38.89
Burkina Faso,3,0,0,48.15
Burundi,1,0,0,11.11
Cambodia,3,0,0,44.44
Cameroon,3,0,0,57.41
Canada,2,1.09,96.8,64.35
Cape Verde,3,0.676,6.4,68.98
Central African Republic,3,0,0,54.63
Chad,3,0,0,64.81
Chile,3,1.377,16.7,81.94
China,3,0,0,78.24
Colombia,3,0.445,0,71.3
Comoros,1,0,0,0
Congo,3,0,0,62.04
Costa Rica,3,0.292,0,61.11
Cote d'Ivoire,1,0.015,11.3,38.43
Croatia,1,0.73,9.1,35.19
Cuba,2,0.49,111.5,86.11
Cyprus,0,3.021,1195.5,50
Czechia,1,1.04,23.3,36.11
Democratic Republic of Congo,3,0,0,46.3
Denmark,4,6.77,403.1,50.93
Djibouti,3,0,0,50.93
Dominica,1,0,0,36.11
Dominican Republic,3,0.288,7.3,78.7
Ecuador,3,0.086,0,73.61
Egypt,3,0,0,62.96
El Salvador,3,0.379,20.7,80.56
Equatorial Guinea,1,0,0,0
Eritrea,3,0,0,86.11
Estonia,2,1.463,103.5,23.15
Eswatini,3,0,0,64.81
Ethiopia,3,0.158,13.9,80.56
Fiji,4,0.021,391.6,51.85
Finland,4,2.671,654.7,32.41
France,3,3.006,25,46.76
Gabon,3,0,0,66.67
Gambia,3,0,0,72.22
Georgia,3,0,0,57.41
Germany,3,0,0,59.72
Ghana,3,0.018,9.4,44.44
Greece,2,1.629,61,56.02
Grenada,1,0,0,0
Guatemala,3,0.186,3.8,87.04
Guinea,3,0,0,65.28
Guinea-Bissau,1,0,0,0
Guyana,3,0,0,73.15
Haiti,1,0,0,21.3
Honduras,3,0,0,82.41
Hong Kong,3,0,0,66.67
Hungary,3,0.186,28.3,50
Iceland,2,1.738,102.5,46.3
India,3,0.737,11.9,81.02
Indonesia,3,0.053,5.3,59.72
International,1,0,0,0
Iran,3,0.298,12.4,60.19
Iraq,3,0.458,5.4,84.26
Ireland,2,0.991,75.3,70.83
Israel,1,3.289,14.5,37.96
Italy,2,1.341,66.6,54.63
Jamaica,3,0.406,7.8,78.7
Japan,1,0.143,23.7,32.41
Jordan,3,0,0,63.89
Kazakhstan,3,0.265,22.7,75.93
Kenya,3,0.031,17.6,71.3
Kosovo,3,0,0,58.33
Kuwait,3,0.936,6.3,65.74
Kyrgyzstan,3,0,0,69.91
Laos,1,0,0,36.11
Latvia,2,1.114,214.3,41.67
Lebanon,3,0,0,64.81
Lesotho,3,0,0,71.3
Liberia,3,0,0,60.19
Libya,3,0.474,5.5,86.11
Liechtenstein,1,0,0,0
Lithuania,2,1.634,121.9,34.26
Luxembourg,3,16.005,0,47.22
Madagascar,3,0.019,5.7,60.19
Malawi,3,0.006,17.8,59.26
Malaysia,0,0.278,1034.1,57.41
Maldives,1,1.772,8.4,0
Mali,3,0,0,47.22
Malta,2,4.681,72.9,0
Marshall Islands,1,0,0,0
Mauritania,1,0,17.6,25.93
Mauritius,1,0,0,22.22
Mexico,3,0.125,2.4,74.54
Moldova,3,0,0,57.41
Monaco,1,0,0,0
Mongolia,3,0,0,56.48
Montenegro,1,0,0,0
Morocco,3,0.598,16.7,70.37
Mozambique,3,0.066,17.5,62.04
Myanmar,3,0.039,34.7,81.48
Namibia,3,0.408,5.9,61.11
Nepal,3,0.415,11.9,82.41
Netherlands,3,0,0,50.93
New Zealand,0,2.312,1073,34.72
Nicaragua,1,0,0,16.67
Niger,1,0,0,17.59
Nigeria,3,0,16.6,65.74
North Macedonia,1,0.851,14.6,0
Norway,2,3.771,261.5,37.96
Oman,3,0,0,86.11
Pakistan,2,0.095,63.3,47.69
Palestine,3,0.869,0,83.33
Panama,3,0.814,5.8,81.48
Papua New Guinea,3,0,0,47.22
Paraguay,3,0.433,4.3,81.48
Peru,3,0.236,0,85.19
Philippines,3,0.289,9.3,68.98
Poland,1,0.758,33.1,36.11
