country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,0
Albania,2,0,0,5.56
Algeria,2,0,0,0
Andorra,2,0,0,0
Angola,2,0,0,5.56
Antigua and Barbuda,2,0,0,0
Argentina,3,0,0,11.11
Armenia,2,0,0,0
Australia,3,0,0,19.44
Austria,2,0,0,0
Azerbaijan,2,0,0,2.78
Bahamas,2,0,0,0
Bahrain,3,0,0,16.67
Bangladesh,3,0,0,13.89
Barbados,3,0,0,13.89
Belarus,2,0,0,0
Belgium,3,0,0,11.11
Belize,2,0,0,0
Benin,2,0,0,2.78
Bhutan,3,0,0,13.89
Bolivia,4,0,0,62.04
Bosnia and Herzegovina,3,0,0,11.11
Botswana,3,0,0,13.89
Brazil,2,0,0,5.56
Brunei,3,0,0,19.44
Bulgaria,2,0,0,8.33
Burkina Faso,2,0,0,0
Burundi,2,0,0,5.56
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,2,0,0,2.78
Cape Verde,3,0,0,11.11
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,2,0,0,0
China,4,0,0,75.46
Colombia,2,0,0,8.33
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,3,0,0,11.11
Cote d'Ivoire,2,0,0,0
Croatia,3,0,0,13.89
Cuba,3,0,0,11.11
Cyprus,2,0,0,0
Czechia,3,0,0,16.67
Democratic Republic of Congo,2,0,0,0
Denmark,2,0,0,0
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,2,0,0,0
Ecuador,2,0,0,5.56
Egypt,2,0,0,0
El Salvador,3,0,0,19.44
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,0,0,0
Eswatini,2,0,0,8.33
Ethiopia,2,0,0,2.78
Fiji,3,0,0,19.44
Finland,3,0,0,13.89
France,3,0,0,11.11
Gabon,3,0,0,13.89
Gambia,2,0,0,5.56
Georgia,3,0,0,19.44
Germany,3,0,0,11.11
Ghana,2,0,0,2.78
Greece,2,0,0,0
Grenada,2,0,0,0
Guatemala,3,0,0,11.11
Guinea,3,0,0,11.11
Guinea-Bissau,2,0,0,0
Guyana,3,0,0,13.89
Haiti,2,0,0,2.78
Honduras,2,0,0,0
Hungary,2,0,0,0
