country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,78.7
Albania,0,0,0,71.3
Algeria,0,0,0,65.74
Andorra,0,0,0,42.59
Angola,0,0,0,75.93
Antigua and Barbuda,4,0,0,0
Argentina,0,0.098,4.8,88.89
Armenia,4,0,0,0
Australia,2,1.165,2784.2,50.46
Austria,1,0.429,170.3,47.22
Azerbaijan,0,0,0,83.33
Bahamas,4,0,0,0
Bahrain,0,4.449,14.8,75
Bangladesh,0,0.088,4.9,62.96
Barbados,0,0,0,75
Belarus,4,0,20.6,16.67
Belgium,1,0.539,108.2,51.85
Belize,0,0,0,73.15
Benin,4,0,0,41.67
Bhutan,0,0,0,83.33
Bolivia,0,0.112,2.1,84.26
Bosnia and Herzegovina,0,0,0,51.85
Botswana,0,0,0,77.78
Brazil,0,0,0,77.31
Brunei,0,0,0,49.07
Bulgaria,4,0.284,23.4,38.89
Burkina Faso,0,0,0,45.37
Burundi,4,0,0,13.89
Cambodia,4,0,0,40.74
Cameroon,0,0,0,60.19
Canada,1,1.029,79.3,70.83
Cape Verde,0,0.272,7.5,79.17
Central African Republic,0,0,0,64.81
Chad,0,0,0,74.07
Chile,0,1.054,3.1,78.24
China,0,0,0,78.24
Colombia,0,0.24,0,87.04
Comoros,4,0,0,0
Congo,0,0,0,73.15
Costa Rica,0,0.06,0,72.22
Cote d'Ivoire,0,0.032,3.9,62.96
Croatia,3,0.035,274.5,54.63
Cuba,3,0.219,275.7,100
Cyprus,3,1.429,490.8,62.96
Czechia,1,0.105,59.4,41.67
Democratic Republic of Congo,0,0,0,80.56
Denmark,3,1.564,391.7,57.41
Djibouti,0,0,0,59.26
Dominica,0,0,0,72.22
Dominican Republic,0,0.162,4.1,87.04
Ecuador,0,0.051,0,83.33
Egypt,0,0,0,71.3
El Salvador,0,0.37,23.9,96.3
Equatorial Guinea,4,0,0,0
Eritrea,0,0,0,93.52
Estonia,1,0.61,229.6,41.67
Eswatini,0,0,0,84.26
Ethiopia,0,0.042,29,80.56
Fiji,0,0.022,0,78.7
Finland,1,0.149,126.8,44.44
