country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,16.67
Albania,1,0,0,54.63
Algeria,1,0,0,75.93
Andorra,1,0,0,57.41
Angola,1,0,0,71.3
Antigua and Barbuda,2,0,0,0
Argentina,1,0.305,1.9,82.87
Armenia,2,0,0,0
Australia,0,0,2350.2,65.28
Austria,1,1.25,13.6,58.8
Azerbaijan,1,0,0,66.2
Bahamas,2,0,0,0
Bahrain,1,4.786,30.1,63.89
Bangladesh,1,0.072,9,80.09
Barbados,4,0,0,29.63
Belarus,4,0,33.2,16.67
Belgium,4,3.856,7,45.37
Belize,1,0,0,69.44
Benin,4,0,0,47.22
Bhutan,1,0,0,77.78
Bolivia,1,0.033,5.6,84.26
Bosnia and Herzegovina,4,0,0,40.74
Botswana,1,0,0,63.89
Brazil,1,0,0,63.43
Brunei,4,0,0,35.19
Bulgaria,4,0.662,7,35.19
Burkina Faso,2,0,0,22.22
Burundi,2,0,0,14.81
Cambodia,4,0,0,34.26
Cameroon,4,0,0,45.37
Canada,1,1.442,28.1,60.65
Cape Verde,1,0.597,5.3,68.52
Central African Republic,4,0,0,31.48
Chad,1,0,0,74.07
Chile,1,1.942,19.4,81.94
China,1,0,0,61.57
Colombia,1,0.52,0,71.3
Comoros,2,0,0,0
Congo,4,0,0,50.93
Costa Rica,1,0,0,58.33
Cote d'Ivoire,4,0.047,40.4,36.11
Croatia,4,1.205,7.5,28.7
Cuba,3,0.575,207.8,64.81
Cyprus,4,4.211,37.9,46.3
Czechia,4,1.61,3.7,48.15
Democratic Republic of Congo,4,0.002,0,48.15
Denmark,3,5.224,80.5,41.67
Djibouti,4,0,0,47.22
Dominica,4,0,0,31.48
Dominican Republic,1,0.301,8.4,67.59
Ecuador,1,0.247,0,52.78
Egypt,1,0,0,75.93
El Salvador,4,0.373,14.3,52.78
Equatorial Guinea,2,0,0,0
Eritrea,1,0,0,82.41
Estonia,3,0.912,78.8,25.93
Eswatini,1,0,0,59.26
Ethiopia,1,0.062,9.6,65.74
Fiji,4,0.062,0,49.07
Finland,3,1.52,70.1,36.57
France,4,0.601,9.3,49.54
Gabon,1,0,0,72.22
Gambia,1,0,0,60.19
Georgia,1,0,0,59.26
Germany,1,0,28.6,58.8
Ghana,4,0.061,37.1,44.44
Greece,1,1.429,39.6,59.72
Grenada,2,0,0,0
Guatemala,4,0.086,7.4,49.54
Guinea,4,0,0,39.35
Guinea-Bissau,2,0,0,0
Guyana,1,0,0,72.22
Haiti,4,0,0,47.22
Honduras,1,0,0,84.26
Hong Kong,4,0,0,51.85
Hungary,4,1.035,8,40.74
Iceland,4,2.412,25,37.04
India,1,0.703,17.1,64.35
Indonesia,4,0.082,7.8,50.46
International,2,0,0,0
Iran,1,0,6.6,58.8
Iraq,1,0.47,5.6,61.11
Ireland,1,3.269,15,61.57
Israel,1,3.181,20.6,81.48
Italy,4,2.424,16.5,50
Jamaica,1,0.187,6.4,67.59
Japan,4,0.041,32.8,38.89
Jordan,1,0,0,78.7
Kazakhstan,3,1.133,82.8,74.07
Kenya,1,0.091,9.2,64.81
Kosovo,1,0,0,52.78
Kuwait,1,1.161,9.1,62.96
Kyrgyzstan,1,0,0,57.87
Laos,4,0,0,36.11
Latvia,4,1.426,37.3,33.33
Lebanon,1,0,0,59.26
Lesotho,4,0,0,47.22
Liberia,1,0,0,57.41
Libya,1,0,0,80.56
Liechtenstein,2,0,0,0
Lithuania,4,1.435,34.9,54.17
Luxembourg,4,1.709,41.2,47.22
Madagascar,3,0,122,44.44
Malawi,4,0.012,49.2,50.93
Malaysia,1,0.705,30.4,65.74
Maldives,2,2.316,30.5,0
Mali,4,0,0,37.96
Malta,2,5.8,21.4,0
Marshall Islands,2,0,0,0
Mauritania,4,0,32.9,17.59
Mauritius,2,0,0,16.67
Mexico,1,0.034,2.6,71.76
Moldova,4,0,0,48.15
Monaco,2,0,0,0
Mongolia,4,0,0,40.74
Montenegro,2,0,0,0
Morocco,1,0.615,7.7,60.19
Mozambique,1,0.044,15.2,62.04
Myanmar,1,0,0,81.02
Namibia,4,0.285,17.6,37.96
Nepal,1,0.472,4.3,63.89
Netherlands,1,0,7.8,62.04
New Zealand,0,0.368,1939.8,22.22
Nicaragua,2,0,0,8.33
Niger,2,0,0,12.04
Nigeria,4,0.013,22,50.93
North Macedonia,2,0.37,4.9,0
Norway,3,1.189,97,32.41
Oman,1,0,0,73.15
Pakistan,4,0.145,52.3,53.24
Palestine,1,0.693,9.5,82.41
Panama,1,1.106,8.6,59.26
Papua New Guinea,4,0,0,45.37
Paraguay,1,0.377,4,64.81
Peru,1,0.078,0,82.41
Philippines,1,0.176,12.7,68.98
Poland,4,0.921,5.9,32.87
Portugal,1,1.481,14.3,56.94
Qatar,1,2.598,31.4,64.81
Romania,4,1.014,7.2,44.44
Russia,4,3.082,31.4,44.91
Rwanda,3,0.145,197.7,63.89
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,4,0,0,29.63
Sao Tome and Principe,2,0,0,0
Saudi Arabia,3,1.404,116.7,57.41
Senegal,4,0.069,47.9,43.52
Serbia,4,0.489,30.3,54.63
Seychelles,4,0,0,31.48
Sierra Leone,4,0,0,31.48
Singapore,0,0,5688.8,50
Slovakia,1,0.92,7,53.7
Slovenia,4,1.268,6.9,47.22
Solomon Islands,4,0,0,43.52
Somalia,4,0,0,36.11
South Africa,4,0.36,12.5,39.81
South Korea,3,0.108,114.6,53.24
South Sudan,4,0.038,47.2,35.19
Spain,1,0,11.5,64.35
