country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,3,0,0,84.26
Albania,3,0,0,89.81
Algeria,3,0,0,92.13
Andorra,3,0,0,52.78
Angola,3,0,0,78.7
Antigua and Barbuda,4,0,0,0
Argentina,3,0.048,14.8,100
Armenia,4,0,0,0
Australia,2,0.558,433.3,69.44
Austria,0,0.449,81.8,75
Azerbaijan,3,0,0,91.67
Bahamas,4,0,0,0
Bahrain,0,1.313,44.7,75
Bangladesh,3,0.022,7.9,93.52
Barbados,3,0,0,88.89
Belarus,4,0.803,10.7,16.67
Belgium,3,1.5,10.6,81.48
Belize,3,0,0,75
Benin,3,0,0,70.83
Bhutan,3,0,0,83.33
Bolivia,3,0.012,6,84.26
Bosnia and Herzegovina,3,0,0,92.59
Botswana,3,0,0,86.11
Brazil,3,0,0,74.54
Brunei,3,0,0,58.33
Bulgaria,3,0,20.7,73.15
Burkina Faso,3,0,0,84.26
Burundi,4,0,0,13.89
Cambodia,3,0,0,57.41
Cameroon,3,0,0,71.3
Canada,3,0.602,11.8,72.69
Cape Verde,3,0,0,79.63
Central African Republic,3,0,0,68.52
Chad,3,0,0,88.89
Chile,3,0.336,10.7,73.15
China,3,0,0,56.94
Colombia,3,0.068,0,84.26
Comoros,4,0,0,0
Congo,3,0,0,97.22
Costa Rica,3,0.05,0,75.93
Cote d'Ivoire,3,0.019,7.2,80.56
Croatia,0,0.302,45.8,96.3
Cuba,0,0.167,34.4,83.33
Cyprus,1,2.651,250.1,94.44
Czechia,0,0.738,65.7,60.19
Democratic Republic of Congo,3,0.001,10.2,80.56
Denmark,0,2.156,41.4,68.52
Djibouti,3,0,0,94.44
Dominica,3,0,0,79.63
Dominican Republic,3,0.091,3.9,96.3
Ecuador,3,0.101,0,93.52
Egypt,3,0,0,84.26
El Salvador,0,0.159,83.2,94.44
Equatorial Guinea,4,0,0,0
Eritrea,3,0,0,93.52
Estonia,0,0.937,61.8,77.78
Eswatini,3,0,0,84.26
Ethiopia,1,0.008,222.8,80.56
Fiji,1,0.06,265.7,88.89
Finland,3,0.661,24.1,60.19
France,3,0,0,87.96
Gabon,3,0,0,81.48
Gambia,3,0,0,78.7
Georgia,3,0,0,100
Germany,3,0,0,76.85
Ghana,0,0,66.3,62.04
Greece,0,0.216,38.5,84.26
Grenada,4,0,0,0
Guatemala,3,0.019,7.8,96.3
Guinea,3,0,0,78.7
Guinea-Bissau,4,0,0,0
Guyana,3,0,0,87.04
Haiti,3,0,0,89.81
Honduras,3,0,0,100
Hungary,3,0.278,26.7,76.85
Iceland,0,0.566,114.9,53.7
India,3,0,20.5,96.3
Indonesia,3,0.005,6.1,71.76
International,4,0,0,0
Iran,3,0,8.8,53.7
Iraq,0,0.05,64.3,85.19
Ireland,3,0.986,5.6,90.74
Israel,0,1.639,46.3,87.96
Italy,3,1.102,19.1,93.52
Jamaica,3,0,5.9,87.04
Japan,3,0.042,9.8,47.22
Jordan,3,0,0,96.3
Kazakhstan,0,0.761,76.4,92.13
Kenya,0,0.012,66.9,88.89
Kosovo,3,0,0,92.59
Kuwait,3,0,0,88.89
Kyrgyzstan,3,0,0,92.13
Laos,3,0,0,96.3
Latvia,0,0.904,94.5,69.44
Lebanon,3,0,0,85.19
Lesotho,3,0,0,90.74
Liberia,3,0,0,87.96
Libya,0,0.023,44.6,100
Liechtenstein,4,0,0,0
Lithuania,1,2.701,135.4,81.48
Luxembourg,3,1.267,24.3,70.37
Madagascar,3,0,0,70.37
Malawi,3,0.001,8.6,60.19
Malaysia,0,0.113,60.5,73.15
Maldives,4,0,17.7,0
Mali,3,0,0,72.22
Malta,1,1.379,154.4,0
Marshall Islands,4,0,0,0
Mauritania,3,0.009,0,77.78
Mauritius,3,0,0,82.41
Mexico,3,0.028,3.8,82.41
Moldova,3,0,0,84.26
Monaco,3,0,0,85.19
Mongolia,3,0,0,65.74
Montenegro,4,0,0,0
Morocco,3,0.056,7.7,93.52
Mozambique,0,0.002,31.3,56.48
Myanmar,0,0.006,41.1,86.11
Namibia,3,0,0,73.15
Nepal,0,0.006,61.3,96.3
Netherlands,3,0,0,79.63
New Zealand,2,1.377,656.4,96.3
Nicaragua,4,0,0,24.07
Niger,3,0,0,61.11
Nigeria,3,0,6.3,85.65
North Macedonia,4,0.312,14.7,0
Norway,0,0.549,37.9,71.3
Oman,3,0,0,92.59
Pakistan,3,0.03,8.1,92.59
Palestine,3,0,0,96.3
Panama,3,0.102,3.9,93.52
Papua New Guinea,3,0,0,83.8
Paraguay,0,0.045,59.1,94.44
Peru,3,0.08,0,94.44
Philippines,3,0.034,16.6,100
Poland,3,0,0,83.33
Portugal,3,1.482,26.6,82.41
Qatar,3,1.196,4.7,83.33
Romania,3,0.363,14.1,87.04
Russia,3,1.03,23.9,85.19
Rwanda,2,0.104,457.6,90.74
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,3,0,0,92.59
Sao Tome and Principe,4,0,0,0
Saudi Arabia,3,0.246,8.6,91.67
Senegal,3,0.023,17,77.78
Serbia,3,0.395,11.2,96.3
Seychelles,3,0,0,93.52
Sierra Leone,3,0,0,81.48
