country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,27.78
Albania,0,0,0,8.33
Algeria,0,0,0,5.56
Andorra,0,0,0,0
Angola,0,0,0,8.33
Antigua and Barbuda,0,0,0,0
Argentina,0,0,35,11.11
Armenia,0,0,0,0
Australia,2,0,0,19.44
Austria,3,0.064,85.8,11.11
Azerbaijan,2,0,0,30.56
Bahamas,0,0,0,0
Bahrain,2,0,0,30.56
Bangladesh,2,0,0,13.89
Barbados,2,0,0,16.67
Belarus,0,0,0,0
Belgium,2,0.067,0,13.89
Belize,0,0,0,11.11
Benin,2,0,0,13.89
Bhutan,2,0,0,13.89
Bolivia,1,0,0,62.04
Bosnia and Herzegovina,0,0,0,11.11
Botswana,2,0,0,13.89
Brazil,0,0,0,11.11
Brunei,2,0,0,19.44
Bulgaria,2,0,0,21.3
Burkina Faso,0,0,0,0
Burundi,0,0,0,11.11
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,0,0,0,2.78
Cape Verde,2,0,0,19.44
Central African Republic,0,0,0,0
Chad,0,0,0,0
Chile,0,0,0,0
China,1,0,0,81.02
Colombia,0,0,0,12.04
Comoros,0,0,0,0
Congo,0,0,0,5.56
Costa Rica,0,0,0,11.11
Cote d'Ivoire,0,0,0,0
Croatia,2,0.004,0,13.89
Cuba,2,0,0,13.89
Cyprus,0,0,0,11.11
Czechia,2,0.007,26.3,19.44
Democratic Republic of Congo,0,0,0,2.78
Denmark,3,0.019,52.5,20.37
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,0,0,0,11.11
Ecuador,0,0,0,8.33
Egypt,0,0,0,0
El Salvador,2,0,0,19.44
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,3,0.026,80.4,0
Eswatini,2,0,0,13.89
Ethiopia,0,0,0,2.78
Fiji,2,0.006,0,19.44
Finland,3,0.014,63,19.44
France,1,0,0,43.98
Gabon,2,0,0,13.89
Gambia,0,0,0,11.11
Georgia,1,0,0,41.67
Germany,2,0,0,25
Ghana,0,0,0,2.78
Greece,2,0,0,28.7
Grenada,0,0,0,0
