country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,4,0,0,8.33
Albania,0,0,0,65.74
Algeria,0,0,0,68.52
Andorra,0,0,0,62.96
Angola,0,0,0,60.19
Antigua and Barbuda,4,0,0,0
Argentina,0,0.558,2.3,79.17
Armenia,4,0,0,0
Australia,1,2.191,9105.2,52.31
Austria,0,4.244,4.3,75
Azerbaijan,0,0,0,64.35
Bahamas,4,0,0,0
Bahrain,0,6.64,52.5,58.33
Bangladesh,0,0.104,8.7,80.09
Barbados,4,0,0,40.74
Belarus,4,0,26.2,22.22
Belgium,0,2.42,5,65.74
Belize,0,0,0,66.67
Benin,4,0,0,40.74
Bhutan,0,0,0,66.67
Bolivia,0,0.088,9.3,84.26
Bosnia and Herzegovina,0,0,0,48.15
Botswana,0,0,0,56.48
Brazil,0,0,0,54.17
Brunei,4,0,0,35.19
Bulgaria,0,1.559,3,48.15
Burkina Faso,4,0,0,22.22
Burundi,4,0,0,14.81
Cambodia,4,0,0,39.81
Cameroon,0,0,0,45.37
Canada,0,1.636,12.2,60.65
Cape Verde,0,0.883,6.2,71.3
Central African Republic,4,0,0,24.07
Chad,0,0,0,70.37
Chile,0,1.868,24.4,81.94
China,0,0,0,63.43
Colombia,0,0.605,0,65.74
Comoros,4,0,0,0
Congo,0,0,0,47.22
Costa Rica,0,0,0,55.56
Cote d'Ivoire,4,0.033,51.3,25
Croatia,4,2.474,3.6,31.48
Cuba,3,0.77,200.1,59.26
Cyprus,0,3.301,17.6,72.22
Czechia,0,2.911,3.9,73.15
Democratic Republic of Congo,4,0,0,22.22
Denmark,0,12.789,69,54.63
Djibouti,0,0,0,43.52
Dominica,4,0,0,34.26
Dominican Republic,0,0,8.7,64.81
Ecuador,0,0.193,0,52.78
Egypt,0,0,0,60.19
El Salvador,0,0.376,13.7,52.78
Equatorial Guinea,4,0,0,0
Eritrea,0,0,0,82.41
Estonia,4,3.619,22.2,29.63
Eswatini,0,0,0,48.15
Ethiopia,0,0.048,12.2,51.85
Fiji,3,0,867.1,49.07
Finland,0,2.861,64.3,40.74
France,0,5.502,8.8,78.7
Gabon,0,0,0,66.67
Gambia,4,0,0,36.11
Georgia,0,0,0,64.81
Germany,0,0,0,64.81
Ghana,4,0.081,12,38.89
Greece,0,2.391,9,78.7
Grenada,4,0,0,0
Guatemala,0,0.254,6.8,49.54
Guinea,4,0,0,37.04
Guinea-Bissau,4,0,0,0
Guyana,0,0,0,72.22
Haiti,0,0,0,47.22
Honduras,0,0,0,87.04
Hungary,0,2.435,4.2,72.22
Iceland,0,2.409,46.2,52.78
India,0,0.865,24.5,61.57
Indonesia,0,0.133,7.9,50.46
International,4,0,0,0
Iran,0,0,3.8,68.06
