country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,60.19
Albania,0,0,0,57.41
Algeria,0,0,0,68.52
Andorra,0,0,0,45.37
Angola,0,0,0,79.17
Antigua and Barbuda,2,0,0,0
Argentina,0,0.228,2.5,87.96
Armenia,2,0,0,0
Australia,1,2.109,203.7,79.17
Austria,0,1.014,42.4,35.19
Azerbaijan,0,0,0,85.19
Bahamas,2,0,0,0
Bahrain,0,4.785,24.6,69.44
Bangladesh,0,0.061,4.8,80.09
Barbados,0,0,0,48.15
Belarus,2,0,73.2,16.67
Belgium,0,0.771,30.5,58.33
Belize,0,0,0,72.69
Benin,2,0,0,41.67
Bhutan,0,0,0,97.22
Bolivia,0,0.233,2.2,84.26
Bosnia and Herzegovina,0,0,0,59.26
Botswana,0,0,0,47.22
Brazil,0,0,0,69.91
Brunei,2,0,0,37.04
Bulgaria,0,0.395,31,38.89
Burkina Faso,0,0,0,48.15
Burundi,2,0,0,11.11
Cambodia,0,0,0,47.22
Cameroon,0,0,0,60.19
Canada,1,0.986,125.3,64.35
Cape Verde,0,0.216,0,65.28
Central African Republic,0,0,0,54.63
Chad,0,0,0,64.81
Chile,0,1.615,13.8,81.94
China,0,0,0,78.24
Colombia,0,0.686,0,87.04
Comoros,2,0,0,0
Congo,0,0,0,67.59
Costa Rica,0,0.441,0,72.22
Cote d'Ivoire,2,0.017,14.6,31.94
Croatia,2,0.335,9.9,35.19
Cuba,1,0.384,83.9,82.41
Cyprus,1,2.826,237.6,47.22
Czechia,0,0.278,28,36.11
Democratic Republic of Congo,0,0.002,11.8,40.74
Denmark,1,4.42,173.9,50.93
Djibouti,0,0,0,50.93
Dominica,2,0,0,36.11
Dominican Republic,0,0.222,4.1,78.7
Ecuador,0,0.152,0,76.39
Egypt,0,0,0,62.96
El Salvador,0,0.385,7,89.81
Equatorial Guinea,2,0,0,0
Eritrea,0,0,0,89.81
Estonia,1,0.296,254.6,23.15
Eswatini,0,0,0,80.56
Ethiopia,0,0.172,15.8,80.56
Fiji,4,0.019,279.7,54.63
Finland,4,1.978,493.4,32.41
France,0,0.339,37,48.15
Gabon,0,0,0,66.67
Gambia,0,0,0,77.78
Georgia,0,0,0,57.41
Germany,1,0,100,56.94
Ghana,0,0.051,6.8,52.78
Greece,0,0.365,47,57.41
Grenada,2,0,0,0
Guatemala,0,0.042,3.7,87.04
Guinea,0,0,0,70.83
Guinea-Bissau,2,0,0,0
Guyana,0,0,0,73.15
Haiti,2,0,0,25
Honduras,0,0,0,96.3
Hungary,1,0.303,81.1,49.07
Iceland,0,0.463,68.4,46.3
India,0,0.541,12,79.63
Indonesia,0,0.034,6.3,59.72
International,2,0,0,0
Iran,0,0.304,10.6,60.19
Iraq,0,0.479,5.1,92.59
Ireland,1,2.096,97.5,59.72
Israel,2,1.431,15,37.96
Italy,1,0.609,91.8,50.93
Jamaica,0,0.099,34.5,73.15
Japan,2,0.059,22,32.41
Jordan,0,0,0,56.48
Kazakhstan,0,0.739,11.4,80.56
Kenya,0,0,10.2,70.37
Kosovo,0,0,0,69.44
Kuwait,0,0.67,5.9,65.74
Kyrgyzstan,0,0,0,79.17
Laos,2,0,0,36.11
Latvia,4,0.649,378.3,47.22
Lebanon,2,0,0,24.07
Lesotho,0,0,0,71.3
Liberia,0,0,0,64.81
Libya,0,0.425,6.9,87.96
Liechtenstein,2,0,0,0
Lithuania,1,0.401,150.3,34.26
Luxembourg,1,0.77,130,37.96
Madagascar,0,0.028,5.2,65.74
Malawi,0,0.022,10.8,64.81
Malaysia,4,0.248,583.5,57.41
Maldives,2,2.423,10.5,0
Mali,0,0,0,47.22
Malta,2,5.141,71.6,0
Marshall Islands,2,0,0,0
Mauritania,2,0.027,12,29.63
Mauritius,2,0,0,16.67
Mexico,0,0.033,2,70.83
Moldova,0,0,0,57.41
Monaco,2,0,0,0
Mongolia,0,0,0,60.19
Montenegro,2,0,0,0
Morocco,0,0.606,16.8,70.37
Mozambique,0,0.031,15.2,75
Myanmar,4,0.014,621.6,74.07
Namibia,0,0.295,5.9,63.89
Nepal,0,0.42,20.1,90.74
Netherlands,0,0,31.2,39.81
New Zealand,3,5.185,1610.6,68.98
Nicaragua,2,0,0,20.37
Niger,2,0,0,17.59
Nigeria,0,0,13.3,65.74
North Macedonia,2,0.555,12.7,0
Norway,1,0.977,213.2,40.74
Oman,0,0,0,89.81
Pakistan,0,0.109,29.5,47.69
Palestine,0,0,0,83.33
Panama,0,0.87,2.9,83.33
Papua New Guinea,0,0,0,55.56
Paraguay,0,0.416,5.5,78.7
Peru,0,0.051,0,85.19
Philippines,0,0.274,7.4,76.85
Poland,0,0.423,30.5,39.81
Portugal,0,0.787,67.1,66.2
Qatar,0,1.731,14.5,77.78
Romania,0,0.616,15.5,42.59
Russia,0,1.718,54.2,68.06
Rwanda,1,0.37,113.4,75.93
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,2,0,0,33.33
Sao Tome and Principe,2,0,0,0
Saudi Arabia,0,1.688,47.4,60.19
Senegal,2,0.079,11.1,37.96
Serbia,0,0.964,36.2,58.33
Seychelles,2,0,0,34.26
Sierra Leone,2,0,0,32.41
Singapore,1,0,203.1,50
Slovakia,0,0.088,51.6,32.41
Slovenia,0,0.189,34.6,50
Solomon Islands,2,0,0,33.33
Somalia,2,0,0,17.59
South Africa,0,0.381,5.5,80.56
South Korea,0,0.119,58.4,50.46
South Sudan,0,0,0,81.48
Spain,0,0,15,62.5
Sri Lanka,4,0.073,337.7,41.67
Sudan,0,0,0,69.91
Suriname,0,0,0,85.19
Sweden,0,0.801,27.6,59.26
Switzerland,0,0.283,27.7,43.06
Syria,0,0,0,62.04
Taiwan,1,0.005,181,23.15
Tajikistan,0,0,0,47.22
Tanzania,2,0,0,27.78
Thailand,3,0.044,940.9,50
Timor,2,0,0,29.63
Togo,0,0.088,57,45.37
Trinidad and Tobago,0,0.085,9.9,60.19
Tunisia,2,0.145,23.3,24.07
Turkey,0,0.782,54.3,48.15
Uganda,1,0.093,122.6,81.48
Ukraine,0,0.361,11.2,57.87
United Arab Emirates,4,6.591,274.1,43.52
United Kingdom,1,2.39,144.3,66.2
United States,0,1.701,0,67.13
Uruguay,1,0.587,164,26.85
Uzbekistan,0,0,0,51.85
