country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,3,0,0,16.67
Albania,4,0,0,54.63
Algeria,4,0,0,75.93
Andorra,4,0,0,57.41
Angola,4,0,0,71.3
Antigua and Barbuda,3,0,0,0
Argentina,4,0.627,1.9,82.87
Armenia,3,0,0,0
Australia,0,0,2083.7,65.28
Austria,4,2.714,15.1,58.8
Azerbaijan,4,0,0,66.2
Bahamas,3,0,0,0
Bahrain,4,6.539,30.4,63.89
Bangladesh,4,0.07,8.8,80.09
Barbados,2,0,0,29.63
Belarus,2,0,32.1,16.67
Belgium,2,5.341,7.2,45.37
Belize,4,0,0,69.44
Benin,2,0,0,47.22
Bhutan,4,0,0,77.78
Bolivia,4,0.086,5.5,84.26
Bosnia and Herzegovina,2,0,0,40.74
Botswana,4,0,0,63.89
Brazil,4,0,0,63.43
Brunei,2,0,0,35.19
Bulgaria,2,1.071,7.3,35.19
Burkina Faso,3,0,0,22.22
Burundi,3,0,0,14.81
Cambodia,2,0,0,34.26
Cameroon,2,0,0,45.37
Canada,4,1.777,33.2,60.65
Cape Verde,4,1.009,4.9,68.52
Central African Republic,2,0,0,31.48
Chad,4,0,0,74.07
Chile,4,1.915,19.6,81.94
China,4,0,0,61.57
Colombia,4,0.567,0,71.3
Comoros,3,0,0,0
Congo,2,0,0,50.93
Costa Rica,4,0,0,58.33
Cote d'Ivoire,2,0.037,37.5,36.11
Croatia,2,1.7,8,28.7
Cuba,1,0.698,232.8,64.81
Cyprus,2,5.67,40.1,50
Czechia,2,2.734,3.7,48.15
Democratic Republic of Congo,2,0,0,48.15
Denmark,1,4.667,82.5,41.67
Djibouti,2,0,0,47.22
Dominica,2,0,0,31.48
Dominican Republic,4,0.293,7.9,67.59
Ecuador,4,0.164,0,52.78
Egypt,4,0,0,75.93
El Salvador,2,0.375,14,52.78
Equatorial Guinea,3,0,0,0
Eritrea,4,0,0,82.41
Estonia,1,1.041,82.6,25.93
Eswatini,4,0,0,59.26
Ethiopia,4,0.057,9.4,65.74
Fiji,2,0.069,0,49.07
Finland,1,2.095,70.2,36.57
France,2,2.104,9.3,49.54
Gabon,4,0,0,72.22
Gambia,4,0,0,60.19
Georgia,4,0,0,61.11
Germany,4,0,0,58.8
Ghana,2,0.079,43.4,44.44
Greece,4,1.804,39.7,59.72
Grenada,3,0,0,0
Guatemala,2,0.09,7.5,49.54
Guinea,2,0,0,39.35
Guinea-Bissau,3,0,0,0
Guyana,4,0,0,72.22
Haiti,2,0,0,47.22
Honduras,4,0,0,84.26
Hong Kong,2,0,0,51.85
Hungary,2,1.343,8.4,40.74
Iceland,2,3.766,25.1,37.04
