country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,3,0,0,8.33
Albania,2,0,0,50.93
Algeria,2,0,0,68.52
Andorra,2,0,0,62.96
Angola,2,0,0,60.19
Antigua and Barbuda,3,0,0,0
Argentina,2,0.567,2.4,79.17
Armenia,3,0,0,0
Australia,0,1.309,5572.3,52.31
Austria,2,2.947,4.3,75
Azerbaijan,2,0,0,64.35
Bahamas,3,0,0,0
Bahrain,4,6.053,50.9,58.33
Bangladesh,2,0.082,8.6,80.09
Barbados,4,0,0,40.74
Belarus,4,0,25.9,22.22
Belgium,2,3.382,4.3,65.74
Belize,2,0,0,66.67
Benin,4,0,0,40.74
Bhutan,2,0,0,66.67
Bolivia,2,0.074,9.5,84.26
Bosnia and Herzegovina,4,0,0,40.74
Botswana,2,0,0,56.48
Brazil,2,0,0,54.17
Brunei,4,0,0,35.19
Bulgaria,2,1.27,3,48.15
Burkina Faso,3,0,0,22.22
Burundi,3,0,0,14.81
Cambodia,4,0,0,39.81
Cameroon,2,0,0,45.37
Canada,2,1.556,13.4,60.65
Cape Verde,2,0.75,6.2,71.3
Central African Republic,3,0,0,24.07
Chad,2,0,0,70.37
Chile,2,1.252,24.3,81.94
China,2,0,0,63.43
Colombia,2,0.545,0,65.74
Comoros,3,0,0,0
Congo,2,0,0,47.22
Costa Rica,2,0,0,55.56
Cote d'Ivoire,4,0.013,57.2,25
Croatia,4,1.901,3.6,31.48
Cuba,1,0.777,170.5,59.26
Cyprus,2,4.73,17.8,69.44
Czechia,2,3.481,3.5,73.15
Democratic Republic of Congo,3,0.002,6.4,22.22
Denmark,4,13.903,66.5,54.63
Djibouti,4,0,0,43.52
Dominica,4,0,0,34.26
Dominican Republic,2,0,7.3,64.81
Ecuador,2,0.111,0,52.78
Egypt,2,0,0,60.19
El Salvador,4,0,15.1,52.78
Equatorial Guinea,3,0,0,0
Eritrea,2,0,0,82.41
Estonia,4,3.635,23.3,25.93
Eswatini,2,0,0,48.15
Ethiopia,2,0.038,12.8,51.85
Fiji,2,0.337,0,49.07
Finland,4,3.013,62.5,40.74
France,2,5.347,8.1,78.7
Gabon,2,0,0,66.67
Gambia,4,0,0,36.11
Georgia,2,0,0,64.81
Germany,2,0,0,64.81
Ghana,4,0.083,13.5,38.89
Greece,2,2.419,9.1,78.7
Grenada,3,0,0,0
Guatemala,2,0.259,6.7,49.54
Guinea,3,0,0,25.93
Guinea-Bissau,3,0,0,0
Guyana,2,0,0,72.22
Haiti,2,0,0,47.22
Honduras,2,0,0,87.04
Hungary,2,1.353,3.9,72.22
Iceland,4,3.021,49.9,52.78
India,2,0.756,24.3,61.57
Indonesia,2,0.117,7.5,50.46
International,3,0,0,0
Iran,2,0.465,4.6,68.06
Iraq,2,0.466,5.5,51.85
Ireland,2,2.107,27.6,81.48
Israel,4,4.813,51.3,65.74
Italy,2,3.602,6.2,79.63
Jamaica,2,0.125,12.3,67.59
Japan,4,0.199,21.1,38.89
Jordan,2,2.678,4.7,78.7
Kazakhstan,4,1,39.4,68.06
Kenya,2,0,6.1,62.96
Kosovo,2,0,0,74.07
Kuwait,2,1.837,8.6,62.96
Kyrgyzstan,2,0,0,57.87
Laos,4,0,0,33.33
Latvia,4,3.569,21.2,53.7
Lebanon,2,0,0,57.41
Lesotho,2,0,0,47.22
Liberia,2,0,0,57.41
Libya,2,0.594,4.1,79.63
Liechtenstein,3,0,0,0
Lithuania,2,4.514,8.2,62.96
Luxembourg,2,19.069,17.9,56.48
Madagascar,4,0,15.6,37.04
Malawi,1,0.016,174.3,50.93
Malaysia,2,0.571,17.4,80.09
Maldives,3,2.76,42.2,0
Mali,4,0,0,37.96
Malta,3,6.822,24.1,0
Marshall Islands,3,0,0,0
Mauritania,4,0,30.7,17.59
Mauritius,3,0,0,16.67
Mexico,2,0.126,2.3,71.76
Moldova,2,0,0,48.15
Monaco,3,0,0,0
Mongolia,4,0,0,35.19
Montenegro,3,0,0,0
Morocco,2,0.568,4,66.2
Mozambique,2,0.061,17.9,55.09
Myanmar,2,0,0,79.63
Namibia,4,0.209,29.4,37.96
Nepal,2,0.445,4.1,63.89
Netherlands,2,0,0,65.74
New Zealand,1,0.614,1717.2,22.22
Nicaragua,3,0,0,8.33
Niger,3,0,0,24.07
Nigeria,4,0,31.1,50.93
North Macedonia,3,1.841,2.8,0
Norway,4,4.742,41.3,52.78
Oman,4,0,0,37.04
Pakistan,4,0.144,21.4,47.69
Palestine,4,0.927,8.2,40.74
Panama,2,1.641,7.1,58.33
Papua New Guinea,4,0,0,37.96
Paraguay,2,0.314,4.8,64.81
Peru,2,0.264,0,74.07
Philippines,2,0.272,17.2,68.98
Poland,2,1.414,2.4,71.3
Portugal,2,4.022,6.8,60.65
Qatar,2,1.523,23.4,64.81
Romania,2,0,3.9,66.67
Russia,4,3.509,25.9,44.91
Rwanda,1,0.1,116.1,58.33
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,4,0,0,40.74
Sao Tome and Principe,3,0,0,0
Saudi Arabia,1,1.807,136.3,50
Senegal,4,0.036,64.7,37.96
Serbia,2,1.924,5,54.63
Seychelles,4,0,0,31.48
Sierra Leone,4,0,0,31.48
Singapore,0,0,4181.8,52.78
Slovakia,2,2.361,5.9,73.15
Slovenia,2,3.615,3.9,68.52
Solomon Islands,4,0,0,43.52
Somalia,4,0,0,37.96
South Africa,4,0.291,12.4,38.89
South Korea,4,0.248,82.4,44.44
South Sudan,1,0,193.6,35.19
Spain,2,0,9.6,71.3
Sri Lanka,4,0.477,24.2,55.09
Sudan,3,0,0,28.7
Suriname,2,0,0,54.63
Sweden,2,3.687,8.7,58.33
Switzerland,2,3.99,3.8,59.26
Syria,2,0,0,54.17
Taiwan,1,0.012,141.1,23.15
Tajikistan,4,0,0,33.33
Tanzania,3,0,0,13.89
Thailand,1,0.067,626.9,47.22
Timor,3,0,0,25.93
Togo,4,0.183,38.5,52.78
Trinidad and Tobago,2,0.121,6.9,65.74
Tunisia,2,0,0,62.96
Turkey,4,1.733,58.5,62.5
Uganda,4,0.071,11.6,45.37
Ukraine,2,0.982,4.5,58.8
United Arab Emirates,1,13.739,108.6,45.37
United Kingdom,2,4.206,12.8,63.89
United States,2,4.212,0,65.28
Uruguay,4,0.946,53.9,43.52
Uzbekistan,4,0,0,39.81
Vanuatu,3,0,0,22.22
Vatican,3,0,0,0
Venezuela,2,0,0,87.96
Vietnam,4,0,0,43.06
Yemen,3,0,0,24.07
Zambia,4,0.363,98.2,45.37
Zimbabwe,2,0.077,27.9,67.59
