country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,2,0,0,0
Albania,0,0,0,5.56
Algeria,2,0,0,0
Andorra,2,0,0,0
Angola,0,0,0,5.56
Antigua and Barbuda,2,0,0,0
Argentina,0,0,0,11.11
Armenia,2,0,0,0
Australia,0,0,0,19.44
Austria,2,0,0,0
Azerbaijan,2,0,0,2.78
Bahamas,2,0,0,0
Bahrain,0,0,0,16.67
Bangladesh,0,0,0,13.89
Barbados,0,0,0,13.89
Belarus,2,0,0,0
Belgium,0,0,0,11.11
Belize,0,0,0,5.56
Benin,2,0,0,2.78
Bhutan,0,0,0,13.89
Bolivia,1,0,0,62.04
Bosnia and Herzegovina,0,0,0,11.11
Botswana,0,0,0,13.89
Brazil,0,0,0,5.56
Brunei,0,0,0,19.44
Bulgaria,0,0,0,8.33
Burkina Faso,2,0,0,0
Burundi,0,0,0,5.56
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,2,0,0,2.78
Cape Verde,0,0,0,11.11
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,2,0,0,0
China,1,0,0.75,75.46
Colombia,0,0,0,8.33
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,0,0,0,11.11
Cote d'Ivoire,2,0,0,0
Croatia,0,0,0,13.89
Cuba,0,0,0,11.11
Cyprus,2,0,0,0
Czechia,0,0,0,16.67
Democratic Republic of Congo,2,0,0,0
Denmark,2,0,0,0
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,2,0,0,0
Ecuador,0,0,0,5.56
Egypt,2,0,0,0
El Salvador,0,0,0,19.44
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,0,0,0
Eswatini,0,0,0,8.33
Ethiopia,2,0,0,2.78
Fiji,0,0,0,19.44
Finland,0,0,0,13.89
France,0,0,0,11.11
Gabon,0,0,0,13.89
Gambia,0,0,0,5.56
Georgia,0,0,0,19.44
Germany,0,0,0,11.11
Ghana,2,0,0,2.78
Greece,2,0,0,0
Grenada,2,0,0,0
Guatemala,0,0,0,11.11
Guinea,0,0,0,11.11
Guinea-Bissau,2,0,0,0
Guyana,0,0,0,13.89
Haiti,2,0,0,2.78
Honduras,2,0,0,0
Hungary,2,0,0,0
Iceland,0,0,0,16.67
India,0,0,0,10.19
Indonesia,0,0,0,28.7
International,2,0,0,0
Iran,2,0,0,0
Iraq,2,0,0,0
Ireland,0,0,0,5.56
Israel,0,0,0,19.44
Italy,0,0,0,19.44
Jamaica,0,0,0,19.44
Japan,0,0.152,0,19.44
Jordan,2,0,0,0
Kazakhstan,0,0,0,8.33
Kenya,2,0,0,2.78
Kosovo,2,0,0,0
Kuwait,0,0,0,11.11
Kyrgyzstan,0,0,0,13.89
Laos,2,0,0,0
Latvia,2,0,0,2.78
Lebanon,2,0,0,2.78
Lesotho,2,0,0,0
Liberia,0,0,0,5.56
Libya,0,0,0,5.56
Liechtenstein,2,0,0,0
Lithuania,2,0,0,0
Luxembourg,2,0,0,0
Madagascar,2,0,0,0
Malawi,0,0,0,5.56
Malaysia,0,0,0,19.44
Maldives,2,0,0,0
Mali,2,0,0,0
Malta,2,0,0,0
Marshall Islands,2,0,0,0
Mauritania,0,0,0,5.56
Mauritius,2,0,0,0
Mexico,2,0,0,0
Moldova,0,0,0,5.56
Monaco,0,0,0,9.26
Mongolia,1,0,0,49.07
Montenegro,2,0,0,0
Morocco,2,0,0,0
Mozambique,0,0,0,8.33
Myanmar,2,0,0,2.78
Namibia,2,0,0,0
Nepal,0,0,0,16.67
Netherlands,2,0,0,0
New Zealand,0,0,0,19.44
Nicaragua,2,0,0,0
Niger,2,0,0,0
Nigeria,0,0,0,11.11
North Macedonia,2,0,0,0
Norway,0,0,0,11.11
Oman,0,0,0,19.44
Pakistan,0,0,0,11.11
Palestine,2,0,0,0
Panama,0,0,0,8.33
Papua New Guinea,0,0,0,13.89
Paraguay,0,0,0,5.56
Peru,2,0,0,0
Philippines,0,0,0,25
Poland,0,0,0,5.56
Portugal,0,0,0,11.11
Qatar,0,0,0,13.89
Romania,0,0,0,5.56
Russia,0,0,0,8.33
Rwanda,0,0,0,13.89
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,2,0,0,0
Sao Tome and Principe,2,0,0,0
Saudi Arabia,0,0,0,11.11
Senegal,2,0,0,0
Serbia,2,0,0,2.78
Seychelles,0,0,0,16.67
Sierra Leone,2,0,0,0
Singapore,0,0,0,25
Slovakia,2,0,0,2.78
Slovenia,2,0,0,0
Solomon Islands,0,0,0,8.33
Somalia,2,0,0,0
South Africa,2,0,0,2.78
South Korea,1,0.001,0,31.48
South Sudan,2,0,0,0
Spain,0,0,0,11.11
Sri Lanka,0,0,0,8.33
Sudan,0,0,0,5.56
Suriname,2,0,0,0
Sweden,2,0,0,0
Switzerland,2,0,0,0
Syria,2,0,0,2.78
Taiwan,1,0.002,0,30.56
Tajikistan,0,0,0,11.11
Tanzania,2,0,0,2.78
Thailand,2,0.003,0,0
Timor,0,0,0,11.11
Togo,2,0,0,0
Trinidad and Tobago,0,0,0,11.11
Tunisia,2,0,0,0
Turkey,0,0,0,19.44
Uganda,0,0,0,16.67
Ukraine,2,0,0,0
United Arab Emirates,2,0,0,2.78
United Kingdom,0,0,0,11.11
United States,0,0,0,5.56
Uruguay,2,0,0,0
Uzbekistan,0,0,0,11.11
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,2,0,0,0
Vietnam,1,0,0,47.22
Yemen,2,0,0,0
Zambia,2,0,0,0
Zimbabwe,0,0,0,8.33
