country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,0.79,78.7
Albania,1,0,1.1,62.96
Algeria,1,0,1.13,74.07
Andorra,0,0,0.99,45.37
Angola,1,0,1.14,76.39
Antigua and Barbuda,2,0,0,0
Argentina,1,0.401,1.19,90.74
Armenia,2,0,0.85,0
Australia,1,0.006,1.3,68.06
Austria,0,0.008,1.13,35.19
Azerbaijan,1,0,0.83,96.3
Bahamas,2,0,2.39,0
Bahrain,1,0.044,0.99,69.44
Bangladesh,1,0.229,0.92,80.09
Barbados,0,0,0.43,50.93
Belarus,2,0.018,0.83,16.67
Belgium,0,0.019,1.49,50
Belize,1,0,0,69.44
Benin,0,0,0.95,41.67
Bhutan,1,0,0,62.96
Bolivia,1,0.603,1.05,84.26
Bosnia and Herzegovina,1,0,1.17,59.26
Botswana,0,0,0.86,57.41
Brazil,1,0,1.08,81.02
Brunei,0,0,0,49.07
Bulgaria,0,0.054,1.07,36.11
Burkina Faso,0,0,0.99,45.37
Burundi,2,0,0.67,13.89
Cambodia,0,0,0.36,38.89
Cameroon,1,0,1,60.19
Canada,1,0.013,1.1,67.13
Cape Verde,1,0.119,1.08,68.06
Central African Republic,0,0,0.63,54.63
Chad,1,0,0.81,67.59
Chile,1,0.129,0.89,84.72
China,1,0,1.69,78.24
Colombia,1,0,1.2,87.04
Comoros,2,0,0.68,0
Congo,1,0,0.69,62.04
Costa Rica,1,0,1.23,73.61
Cote d'Ivoire,1,0.152,0.92,60.65
Croatia,0,0.068,0.96,35.19
Cuba,1,0.001,1.71,66.67
Cyprus,0,0.001,1.53,47.22
Czechia,0,0.039,1.31,37.5
Democratic Republic of Congo,0,0.126,1.06,55.56
Denmark,0,0.003,1.29,54.63
Djibouti,0,0,0.75,50.93
Dominica,0,0,0,44.44
Dominican Republic,1,0.344,1.11,78.7
Ecuador,1,0,1.03,78.24
Egypt,1,0,0.71,60.19
El Salvador,1,0.15,1.1,89.81
Equatorial Guinea,2,0,0.27,0
Eritrea,1,0,0.28,89.81
Estonia,0,0.003,1.38,25.93
Eswatini,1,0,1.16,80.56
Ethiopia,1,0.082,1.5,80.56
Fiji,0,0.004,0,51.85
Finland,0,0.003,1.18,35.19
France,0,0.013,1.27,46.3
Gabon,1,0,1.08,66.67
Gambia,0,0,1.49,35.65
Georgia,0,0,1.47,51.85
Germany,0,0,1.21,55.09
