country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,2,0,0.88,78.7
Albania,2,0,1.2,68.52
Algeria,2,0,1.3,65.74
Andorra,0,0,0.35,42.59
Angola,2,0,1.12,75.93
Antigua and Barbuda,1,0,0,0
Argentina,2,0.237,1.29,88.89
Armenia,1,0,1.07,0
Australia,0,0.001,1.68,52.31
Austria,0,0.006,1.19,47.22
Azerbaijan,2,0,1.25,96.3
Bahamas,1,0,0.07,0
Bahrain,2,0.068,1.08,75
Bangladesh,2,0.224,1.07,74.54
Barbados,2,0,0,66.67
Belarus,1,0.032,0.77,16.67
Belgium,0,0.007,0.98,51.85
Belize,2,0,0,73.15
Benin,0,0,0.97,41.67
Bhutan,2,0,0,83.33
Bolivia,2,0.497,1.2,84.26
Bosnia and Herzegovina,0,0,1.18,51.85
Botswana,0,0,0,57.41
Brazil,2,0,1.14,77.31
Brunei,0,0,0,49.07
Bulgaria,0,0.059,1.31,36.11
Burkina Faso,0,0,0.97,45.37
Burundi,1,0,0.64,13.89
Cambodia,0,0,0.14,40.74
Cameroon,0,0,1.06,60.19
Canada,2,0.01,0.83,68.98
Cape Verde,2,0,1.1,79.17
Central African Republic,2,0,0.9,64.81
Chad,2,0,0.75,74.07
Chile,2,0.264,0.91,78.24
China,2,0,1.17,78.24
Colombia,2,0,1.27,87.04
Comoros,1,0,0.72,0
Congo,2,0,0.72,73.15
Costa Rica,2,0,1.48,72.22
Cote d'Ivoire,0,0.257,1.12,62.96
Croatia,0,0.043,3.04,54.63
Cuba,2,0.003,0.55,86.11
Cyprus,0,0.001,0.92,62.96
Czechia,0,0.023,1.44,35.19
Democratic Republic of Congo,2,0,1.09,80.56
Denmark,0,0.003,1,57.41
Djibouti,0,0,0.59,59.26
Dominica,2,0,0,72.22
Dominican Republic,2,0.222,1.2,87.04
Ecuador,2,0,1.17,79.63
Egypt,2,0,1.01,71.3
El Salvador,2,0.06,1.15,90.74
Equatorial Guinea,1,0,0.26,0
Eritrea,2,0,0.42,93.52
Estonia,0,0.001,0.55,41.67
Eswatini,2,0,1.23,84.26
Ethiopia,2,0.039,1.01,80.56
Fiji,0,0,0,62.04
Finland,0,0.004,0.78,35.19
France,0,0.015,1.07,51.85
Gabon,2,0,1.08,69.44
Gambia,2,0,0,74.07
Georgia,0,0,0.66,55.56
Germany,0,0,1.11,63.43
Ghana,0,0.109,1.18,52.78
Greece,0,0.005,1.14,46.3
Grenada,1,0,0,0
Guatemala,2,0.387,1.23,96.3
Guinea,2,0,1.1,73.15
Guinea-Bissau,1,0,0.78,0
