country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,1.42,84.26
Albania,0,0,1.06,89.81
Algeria,1,0,1.17,76.85
Andorra,1,0,0.58,52.78
Angola,1,0,0,78.7
Antigua and Barbuda,2,0,0,0
Argentina,0,0.069,1.26,100
Armenia,2,0,1.31,0
Australia,1,0.002,0.42,69.44
Austria,1,0.011,0.53,75
Azerbaijan,0,0,0.85,91.67
Bahamas,2,0,0,0
Bahrain,1,0.03,1.31,75
Bangladesh,0,0.131,1.54,93.52
Barbados,0,0,0,88.89
Belarus,2,0.091,1.51,16.67
Belgium,0,0.088,0.85,81.48
Belize,1,0,0,75
Benin,1,0,0,70.83
Bhutan,0,0,0,83.33
Bolivia,0,0.199,1.46,84.26
Bosnia and Herzegovina,0,0,1.16,90.74
Botswana,0,0,0,86.11
Brazil,1,0,1.52,74.54
Brunei,1,0,0.11,58.33
Bulgaria,1,0.05,1.28,73.15
Burkina Faso,0,0,0.95,84.26
Burundi,2,0,0,13.89
Cambodia,1,0,0.06,57.41
Cameroon,1,0,1.26,71.3
Canada,1,0.079,1.11,72.69
Cape Verde,0,0,0,79.63
Central African Republic,1,0,0,68.52
Chad,0,0,0,88.89
Chile,1,0.091,1.38,73.15
China,1,0,0.42,56.94
Colombia,0,0,1.33,87.04
Comoros,2,0,0,0
Congo,0,0,0.8,97.22
Costa Rica,1,0,0.82,75.93
Cote d'Ivoire,0,0.138,1.21,80.56
Croatia,0,0.021,0.6,96.3
Cuba,0,0.028,0.96,83.33
Cyprus,0,0.004,0.64,94.44
Czechia,1,0.015,0.68,60.19
Democratic Republic of Congo,0,0.112,1.13,80.56
Denmark,1,0.019,0.95,68.52
Djibouti,0,0,0.87,94.44
Dominica,0,0,0,79.63
Dominican Republic,0,0.235,1.17,96.3
Ecuador,0,0,0.93,93.52
Egypt,0,0,1.31,84.26
El Salvador,0,0.013,1.18,94.44
Equatorial Guinea,2,0,0,0
Eritrea,0,0,0,93.52
Estonia,1,0.017,0.7,77.78
Eswatini,0,0,0,84.26
Ethiopia,0,0.004,0.27,80.56
Fiji,0,0.004,0,88.89
Finland,1,0.038,0.99,60.19
France,0,0,1.05,87.96
Gabon,0,0,1.15,81.48
Gambia,1,0,0,78.7
Georgia,0,0,1.04,100
Germany,1,0,0.7,76.85
Ghana,1,0.017,1.41,62.04
Greece,0,0.027,0.86,84.26
Grenada,2,0,0,0
Guatemala,0,0.147,1.31,96.3
Guinea,1,0,1.13,78.7
Guinea-Bissau,2,0,0,0
Guyana,0,0,0,87.04
Haiti,0,0,0,89.81
Honduras,0,0,1.34,100
Hungary,1,0.041,1.03,76.85
Iceland,1,0.007,0.25,53.7
India,0,0.049,1.45,96.3
Indonesia,0,0.17,1.14,80.09
International,2,0,0,0
Iran,1,0.109,0.78,53.7
Iraq,0,0.015,1.15,85.19
Ireland,0,0.163,0.93,90.74
Israel,0,0.021,0.74,87.96
Italy,0,0.052,0.81,93.52
Jamaica,0,0.146,0.96,87.04
Japan,1,0.093,0.81,47.22
Jordan,0,0,0.73,96.3
Kazakhstan,0,0.013,1.34,92.13
Kenya,0,0.015,1.14,88.89
Kosovo,0,0,1.02,92.59
Kuwait,0,0,1.6,88.89
Kyrgyzstan,0,0,1.04,92.13
Laos,0,0,0,96.3
Latvia,1,0.01,0.9,69.44
Lebanon,0,0,1.02,85.19
Lesotho,0,0,0,90.74
Liberia,0,0,0.93,87.96
Libya,0,0.023,0,100
Liechtenstein,2,0,0,0
Lithuania,0,0.007,0.79,81.48
Luxembourg,1,0.038,0.59,70.37
Madagascar,1,0,0.74,70.37
Malawi,1,0.082,0,60.19
Malaysia,1,0.018,0.78,73.15
Maldives,2,0.056,1.44,0
Mali,1,0,1.09,72.22
Malta,2,0.005,0.51,0
Marshall Islands,2,0,0,0
Mauritania,1,0,0,77.78
Mauritius,0,0,0.28,82.41
Mexico,0,0.286,1.5,82.41
Moldova,0,0,1.16,84.26
Monaco,0,0,0,85.19
Mongolia,1,0,0,65.74
Montenegro,2,0,0.32,0
Morocco,0,0.109,1.11,93.52
Mozambique,1,0.058,0,56.48
Myanmar,0,0.025,0.43,86.11
Namibia,1,0,0,73.15
Nepal,0,0.01,0,96.3
Netherlands,0,0,0.78,79.63
New Zealand,0,0.001,0.39,96.3
Nicaragua,2,0,0,24.07
Niger,1,0,0.83,61.11
