country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,0.83,78.7
Albania,0,0,1.16,68.52
Algeria,0,0,1.52,65.74
Andorra,2,0,0.43,31.48
Angola,0,0,1.14,75.93
Antigua and Barbuda,2,0,0,0
Argentina,0,0.31,1.22,92.59
Armenia,2,0,0.98,0
Australia,0,0.002,1.96,68.98
Austria,1,0.012,1.49,47.22
Azerbaijan,0,0,1.08,96.3
Bahamas,2,0,0.33,0
Bahrain,0,0.058,1.04,75
Bangladesh,0,0.215,0.96,74.54
Barbados,1,0,0,57.41
Belarus,2,0.022,0.71,16.67
Belgium,1,0.007,1.06,50
Belize,0,0,0,69.44
Benin,1,0,0.96,41.67
Bhutan,0,0,0,71.3
Bolivia,0,0.562,1.16,84.26
Bosnia and Herzegovina,1,0,1.18,51.85
Botswana,1,0,0.87,57.41
Brazil,0,0,1.09,81.02
Brunei,1,0,0,49.07
Bulgaria,1,0.051,1.27,36.11
Burkina Faso,1,0,0.98,45.37
Burundi,2,0,0.63,13.89
Cambodia,1,0,0.21,40.74
Cameroon,1,0,1,60.19
Canada,0,0.008,0.91,68.98
Cape Verde,0,0,1.09,79.17
Central African Republic,0,0,0.81,64.81
Chad,0,0,0.78,67.59
Chile,0,0.239,0.85,87.5
China,0,0,0.98,78.24
Colombia,0,0,1.22,87.04
Comoros,2,0,0.7,0
Congo,0,0,0.73,73.15
Costa Rica,0,0,1.48,73.61
Cote d'Ivoire,1,0.155,1.05,63.43
Croatia,1,0.065,1.58,54.63
Cuba,0,0.002,1.08,66.67
Cyprus,1,0.001,1.15,50
Czechia,1,0.045,1.05,37.5
Democratic Republic of Congo,0,0.145,1.07,80.56
Denmark,1,0.002,0.99,57.41
Djibouti,1,0,1.01,59.26
Dominica,1,0,0,44.44
Dominican Republic,0,0.252,1.21,75
Ecuador,0,0,1.18,79.63
Egypt,1,0,0.91,60.19
El Salvador,0,0.102,1.14,89.81
Equatorial Guinea,2,0,0.24,0
Eritrea,0,0,0.38,93.52
Estonia,2,0.001,0.8,25.93
Eswatini,0,0,1.32,84.26
Ethiopia,0,0.02,0.16,80.56
Fiji,1,0,0,58.33
Finland,1,0.003,0.89,35.19
France,1,0.012,1.1,51.85
Gabon,0,0,1.08,66.67
Gambia,0,0,0,68.98
Georgia,1,0,1.11,58.33
Germany,1,0,0.97,63.43
Ghana,1,0.154,1.16,52.78
