country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,2,0,1.02,21.3
Albania,1,0,1.05,54.63
Algeria,0,0,0.83,75.93
Andorra,1,0,1.51,45.37
Angola,0,0,1.13,81.02
Antigua and Barbuda,2,0,0,0
Argentina,0,0.476,1.07,87.96
Armenia,2,0,1.15,0
Australia,0,0.001,0.58,75.46
Austria,1,0.047,1.33,36.11
Azerbaijan,0,0,0.9,82.41
Bahamas,2,0,1.06,0
Bahrain,0,0.071,1.02,60.19
Bangladesh,0,0.122,0.88,80.09
Barbados,1,0,0.74,38.89
Belarus,2,0.019,1.13,16.67
Belgium,1,0.025,1.36,52.78
Belize,0,0,1.15,72.22
Benin,1,0,0.94,41.67
Bhutan,0,0,0.77,87.5
Bolivia,0,0.324,0.85,84.26
Bosnia and Herzegovina,1,0,1.16,40.74
Botswana,1,0,0.78,58.33
Brazil,0,0,0.95,69.91
Brunei,1,0,0,37.96
Bulgaria,1,0.044,1.08,38.89
Burkina Faso,1,0,0.99,36.11
Burundi,2,0,0.72,14.81
Cambodia,1,0,0.22,37.04
Cameroon,1,0,0.98,55.56
Canada,0,0.015,1.29,60.65
Cape Verde,0,0.158,1.07,68.98
Central African Republic,1,0,0.59,54.63
Chad,0,0,1.03,64.81
Chile,0,0.055,0.98,81.94
China,1,0,0.91,46.76
Colombia,0,0,0.93,71.3
Comoros,2,0,0.65,0
Congo,0,0,0.56,62.04
Costa Rica,0,0,1.08,62.96
Cote d'Ivoire,1,0.041,0.92,37.96
Croatia,1,0.048,0.82,28.7
Cuba,0,0.007,1.07,86.11
Cyprus,1,0.001,1.25,53.7
Czechia,1,0.081,1.54,38.89
Democratic Republic of Congo,1,0.1,1.06,46.3
Denmark,1,0.006,1.31,47.69
Djibouti,1,0,1.07,50.93
Dominica,1,0,0,28.7
Dominican Republic,0,0.166,0.98,78.7
Ecuador,1,0,1.19,51.39
Egypt,0,0,0.94,62.96
El Salvador,0,0.034,1.04,80.56
Equatorial Guinea,2,0,0.46,0
Eritrea,0,0,0.26,88.89
Estonia,2,0.01,1.25,25.93
