country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,0,8.33
Albania,0,0,0,65.74
Algeria,0,0,0,68.52
Andorra,0,0,0,59.26
Angola,0,0,0,57.41
Antigua and Barbuda,1,0,0,0
Argentina,0,0.371,0,79.17
Armenia,1,0,0,0
Australia,2,0,0,47.22
Austria,0,0.164,0,82.41
Azerbaijan,0,0,0,69.91
Bahamas,1,0,0,0
Bahrain,0,0.015,0,58.33
Bangladesh,0,0.141,0,80.09
Barbados,2,0,0,40.74
Belarus,2,0,0,22.22
Belgium,0,0.085,0,63.89
Belize,0,0,0,72.22
Benin,2,0,0,40.74
Bhutan,0,0,0,64.81
Bolivia,0,0.09,0,84.26
Bosnia and Herzegovina,2,0,0,48.15
Botswana,2,0,0,50.93
Brazil,0,0,0,56.94
Brunei,2,0,0,35.19
Bulgaria,0,0.393,0,57.41
Burkina Faso,2,0,0,22.22
Burundi,1,0,0,14.81
Cambodia,0,0,0,58.33
Cameroon,2,0,0,31.48
Canada,0,0.076,0,64.35
Cape Verde,0,0.183,0,71.3
Central African Republic,2,0,0,20.37
Chad,0,0,0,70.37
Chile,0,0.041,0,76.39
China,0,0,0,81.94
Colombia,0,0,0,60.19
Comoros,1,0,0,0
Congo,2,0,0,43.52
Costa Rica,0,0,0,55.56
Cote d'Ivoire,2,0.026,0,25
Croatia,2,0.343,0,44.44
Cuba,0,0.005,0,56.48
Cyprus,0,0.044,0,65.74
Czechia,0,0.202,0,69.44
Democratic Republic of Congo,2,0.198,0,22.22
Denmark,2,0.017,0,45.37
Djibouti,2,0,0,37.96
Dominica,2,0,0,25.93
Dominican Republic,1,0.142,0,0
Ecuador,2,0,0,52.78
Egypt,0,0,0,60.19
El Salvador,2,0.047,0,47.22
Equatorial Guinea,1,0,0,0
Eritrea,0,0,0,75
Estonia,2,0.066,0,37.96
Eswatini,2,0,0,38.89
Ethiopia,2,0.107,0,51.85
Fiji,2,0.009,0,49.07
Finland,2,0.022,0,44.91
France,0,0.063,0,75
Gabon,0,0,0,66.67
Gambia,2,0,0,36.11
Georgia,0,0,0,84.26
Germany,0,0,0,67.59
Ghana,2,0.051,0,38.89
Greece,0,0.103,0,78.7
Grenada,1,0,0,0
Guatemala,2,0.134,0,49.54
Guinea,0,0,0,56.48
Guinea-Bissau,1,0,0,0
Guyana,0,0,0,68.52
Haiti,2,0,0,41.67
Honduras,0,0,0,87.04
Hong Kong,0,0,0,68.52
Hungary,0,0.302,0,72.22
Iceland,2,0.017,0,52.78
India,0,0.037,0,68.98
Indonesia,0,0.149,0,64.35
International,1,0,0,0
Iran,0,0.321,0,70.83
Iraq,2,0.079,0,48.15
Ireland,0,0.024,0,81.48
Israel,0,0.02,0,65.74
Italy,0,0.121,0,79.63
Jamaica,1,0.083,0,0
Japan,2,0.058,0,40.74
Jordan,0,0.185,0,78.7
Kazakhstan,0,0.03,0,69.91
Kenya,0,0.12,0,62.96
Kosovo,0,0,0,74.07
Kuwait,0,0.057,0,62.96
Kyrgyzstan,0,0,0,56.02
Laos,2,0,0,29.63
Latvia,2,0.084,0,53.7
Lebanon,0,0,0,87.04
Lesotho,2,0,0,47.22
Liberia,0,0,0,57.41
Libya,0,0,0,79.63
Liechtenstein,1,0,0,0
Lithuania,0,0.161,0,62.96
Luxembourg,0,0.051,0,60.19
Madagascar,2,0,0,37.04
Malawi,2,0.008,0,50.93
Malaysia,0,0.073,0,80.09
Maldives,1,0.031,0,0
Mali,2,0,0,37.96
Malta,1,0.042,0,0
Marshall Islands,1,0,0,0
Mauritania,1,0.095,0,17.59
Mauritius,1,0,0,16.67
Mexico,0,0,0,71.76
Moldova,0,0,0,57.41
Monaco,1,0,0,0
Mongolia,0,0,0,85.19
Montenegro,1,0,0,0
Morocco,0,0.207,0,66.2
Mozambique,0,0.075,0,56.48
Myanmar,0,0,0,79.63
Namibia,2,0.059,0,37.96
Nepal,0,0.166,0,60.19
Netherlands,0,0,0,56.48
New Zealand,2,0.001,0,22.22
Nicaragua,1,0,0,8.33
Niger,2,0,0,24.07
Nigeria,2,0.039,0,50.93
North Macedonia,1,0.362,0,0
Norway,2,0.027,0,52.78
Oman,2,0,0,37.04
Pakistan,0,0.071,0,64.35
Palestine,0,0.248,0,62.5
Panama,0,0.149,0,58.33
Papua New Guinea,2,0,0,37.96
Paraguay,0,0.231,0,63.89
Peru,0,0,0,67.59
Philippines,0,0.048,0,63.43
Poland,0,0.441,0,71.3
Portugal,0,0.126,0,78.7
Qatar,0,0.051,0,64.81
Romania,0,0.264,0,76.85
Russia,0,0.052,0,55.09
Rwanda,2,0.012,0,52.78
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,2,0,0,44.44
Sao Tome and Principe,1,0,0,0
Saudi Arabia,2,0.006,0,50
Senegal,2,0.032,0,37.96
Serbia,0,0.355,0,60.19
Seychelles,2,0,0,31.48
Sierra Leone,2,0,0,40.74
Singapore,2,0,0,47.22
Slovakia,0,0.162,0,58.33
Slovenia,0,0.249,0,68.52
Solomon Islands,1,0,0,0
Somalia,2,0,0,37.96
South Africa,2,0.14,0,49.07
South Korea,2,0.025,0,49.54
South Sudan,2,0.016,0,50.93
Spain,0,0.071,0,71.3
Sri Lanka,2,0.043,0,49.54
Sudan,2,0,0,28.7
Suriname,0,0,0,60.19
Sweden,2,0.124,0,53.7
Switzerland,0,0.168,0,57.41
Syria,2,0,0,54.17
Taiwan,2,0.02,0,23.15
Tajikistan,2,0,0,33.33
Tanzania,1,0,0,13.89
Thailand,2,0.003,0,50
Timor,2,0,0,27.78
Togo,2,0.018,0,52.78
Trinidad and Tobago,0,0.277,0,65.74
Tunisia,0,0,0,68.52
Turkey,0,0.156,0,66.2
Uganda,2,0.139,0,53.7
Ukraine,1,0.347,0,0
United Arab Emirates,2,0.01,0,49.07
United Kingdom,0,0.052,0,63.89
United States,0,0,0,75.46
Uruguay,2,0.034,0,43.52
Uzbekistan,2,0,0,39.81
Vanuatu,2,0,0,30.56
Vatican,1,0,0,0
Venezuela,0,0,0,84.26
Vietnam,2,0,0,46.76
Yemen,2,0,0,24.07
Zambia,2,0.006,0,45.37
Zimbabwe,0,0.079,0,69.44
