country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,78.7
Albania,8,0,0,62.96
Algeria,0,0,0,79.63
Andorra,5,0,0,45.37
Angola,0,0,0,79.17
Antigua and Barbuda,1,0,0,0
Argentina,4,0.238,2.5,90.74
Armenia,1,0,0,0
Australia,7,1.536,121.6,75.46
Austria,7,0.569,75.2,35.19
Azerbaijan,4,0,0,93.52
Bahamas,1,0,0,0
Bahrain,0,4.364,22.3,69.44
Bangladesh,0,0.022,4.5,80.09
Barbados,5,0,0,45.37
Belarus,7,0,73.4,16.67
Belgium,5,1.009,38,62.96
Belize,8,0,0,69.44
Benin,5,0,0,41.67
Bhutan,8,0,0,62.96
Bolivia,0,0.254,1.9,84.26
Bosnia and Herzegovina,8,0,0,59.26
Botswana,8,0,0,64.35
Brazil,8,0,0,72.69
Brunei,5,0,0,39.81
Bulgaria,5,0.215,21.6,41.67
Burkina Faso,8,0,0,56.48
Burundi,1,0,0,11.11
Cambodia,5,0,0,38.89
Cameroon,8,0,0,60.19
Canada,7,1.185,114.6,67.13
Cape Verde,8,0.396,9.5,65.28
Central African Republic,8,0,0,54.63
Chad,8,0,0,64.81
Chile,4,1.303,10.7,87.5
China,0,0,0,78.24
Colombia,4,0.74,0,87.04
Comoros,1,0,0,0
Congo,8,0,0,62.04
Costa Rica,8,0.396,0,62.96
Cote d'Ivoire,5,0.042,12.9,31.94
Croatia,5,0.24,23.1,35.19
Cuba,7,0.308,159.3,66.67
Cyprus,7,3.338,165.4,47.22
Czechia,5,0.247,30.6,36.11
Democratic Republic of Congo,5,0.003,8.6,55.56
Denmark,6,2.713,363.1,50.93
Djibouti,5,0,0,50.93
Dominica,5,0,0,44.44
Dominican Republic,0,0.155,2.6,78.7
Ecuador,0,0.05,0,76.39
Egypt,8,0,0,60.19
El Salvador,4,0.379,6.1,89.81
Equatorial Guinea,1,0,0,0
Eritrea,4,0,0,89.81
Estonia,7,0.237,90.1,23.15
Eswatini,0,0,0,80.56
Ethiopia,0,0.066,11.6,80.56
Fiji,8,0,0,54.63
Finland,6,0.824,577.4,35.19
France,7,0.253,71.4,46.3
Gabon,8,0,0,66.67
Gambia,5,0,0,35.65
Georgia,8,0,0,51.85
Germany,7,0,100,57.87
Ghana,5,0.105,5.7,52.78
Greece,6,0.57,208.4,46.3
Grenada,1,0,0,0
Guatemala,4,0.032,3.5,87.04
Guinea,8,0,0,68.52
Guinea-Bissau,1,0,0,0
Guyana,0,0,0,75.93
Haiti,5,0,0,28.7
Honduras,4,0,0,96.3
Hungary,6,0.218,184.4,54.63
Iceland,7,3.531,83.4,46.3
India,0,0.336,9.6,79.63
Indonesia,8,0.024,6.7,62.5
International,1,0,0,0
Iran,8,0.308,9.8,61.57
Iraq,4,0.358,6.1,92.59
Ireland,7,0.634,107.4,38.89
Israel,5,1.165,13.6,52.78
Italy,6,0.716,182.5,48.15
Jamaica,7,0.237,68.5,68.52
Japan,5,0.084,13.8,34.26
Jordan,5,0,0,48.15
Kazakhstan,0,0.674,9.1,80.56
Kenya,0,0.1,9.1,73.15
Kosovo,8,0,0,69.44
Kuwait,8,0.478,5.8,65.74
Kyrgyzstan,0,0,0,79.17
Laos,5,0,0,36.11
Latvia,6,0.718,426.7,47.22
Lebanon,8,0,0,61.11
Lesotho,8,0,0,71.3
Liberia,8,0,0,64.81
Libya,4,0.132,7.7,87.96
Liechtenstein,1,0,0,0
Lithuania,6,0.5,213.8,34.26
Luxembourg,7,1.374,93.8,25.93
Madagascar,8,0,2.4,68.98
Malawi,8,0.019,7,60.19
Malaysia,6,0.139,407.2,47.22
Maldives,1,2.187,9.3,0
Mali,5,0,0,47.22
Malta,7,3.255,66.3,0
Marshall Islands,1,0,0,0
Mauritania,5,0,25.8,29.63
Mauritius,1,0,0,16.67
Mexico,8,0.035,1.8,70.83
Moldova,8,0,0,57.41
Monaco,1,0,0,0
Mongolia,8,0,0,60.19
Montenegro,1,0,0,0
Morocco,5,0.576,28.1,64.81
Mozambique,5,0.023,26.1,51.85
Myanmar,2,0.019,2568.8,74.07
Namibia,5,0.541,11.4,50
Nepal,0,0.304,28.4,78.7
Netherlands,7,0,50,39.81
New Zealand,2,0.35,1454.5,22.22
Nicaragua,1,0,0,20.37
Niger,1,0,0,25.93
Nigeria,0,0.007,7.5,73.15
North Macedonia,1,0.681,10.5,0
Norway,6,0.35,223.1,40.74
Oman,4,0,0,94.44
Pakistan,5,0.05,23.2,66.67
Palestine,0,0,0,83.33
Panama,0,0.746,3.1,80.56
Papua New Guinea,5,0,0,49.07
Paraguay,0,0.142,10.1,78.7
Peru,0,0.099,0,81.48
Philippines,0,0.216,9.5,76.85
Poland,5,0.442,35.4,39.81
Portugal,7,0.698,74.2,65.28
Qatar,0,0.649,15.6,77.78
Romania,5,0.418,17.3,42.59
Russia,7,1.622,49.4,68.06
Rwanda,7,0.203,123.5,75.93
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,5,0,0,33.33
Sao Tome and Principe,1,0,0,0
Saudi Arabia,5,1.279,32.4,65.74
Senegal,5,0.055,12.9,32.41
Serbia,5,1.234,26.3,55.56
Seychelles,1,0,0,23.15
Sierra Leone,5,0,0,32.41
Singapore,7,0,62.3,50
Slovakia,7,0.14,73.4,35.19
Slovenia,7,0.131,52.3,50
Solomon Islands,5,0,0,36.11
Somalia,5,0,0,31.48
South Africa,0,0.587,4,80.56
South Korea,6,0.096,255.9,44.91
South Sudan,0,0,0,80.56
Spain,5,0,19.7,64.35
Sri Lanka,6,0.072,257.6,41.67
Sudan,8,0,0,71.3
Suriname,0,0,0,75.93
Sweden,5,0.749,34,59.26
Switzerland,5,0.246,33.1,43.06
Syria,8,0,0,69.44
Taiwan,7,0.006,84.4,23.15
Tajikistan,5,0,0,49.07
Tanzania,5,0,0,27.78
Thailand,2,0.046,1285.4,52.78
Timor,5,0,0,29.63
Togo,5,0.05,27.8,45.37
Trinidad and Tobago,7,0.237,49,60.19
Tunisia,7,0.134,56.1,26.85
Turkey,5,0.477,46.4,42.59
Uganda,6,0.054,275.7,76.85
Ukraine,5,0.281,12.6,48.61
United Arab Emirates,7,4.29,160.1,43.52
United Kingdom,7,1.828,172.8,69.91
United States,8,1.873,0,67.13
Uruguay,7,0.533,149.5,23.15
Uzbekistan,0,0,0,73.15
Vanuatu,8,0,0,66.67
Vatican,1,0,0,0
Venezuela,4,0,0,86.11
Vietnam,0,0.113,0,75.46
Yemen,5,0,0,31.48
Zambia,5,0.03,4.8,50.93
Zimbabwe,0,0.108,7,80.56
