country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,8.33
Albania,6,0,0,65.74
Algeria,6,0,0,68.52
Andorra,6,0,0,62.96
Angola,6,0,0,57.41
Antigua and Barbuda,2,0,0,0
Argentina,0,0.474,2.5,79.17
Armenia,2,0,0,0
Australia,1,1.371,4399.8,47.22
Austria,0,3.117,5.2,82.41
Azerbaijan,6,0,0,69.91
Bahamas,2,0,0,0
Bahrain,4,6.127,68.3,58.33
Bangladesh,0,0.091,7,80.09
Barbados,7,0,0,40.74
Belarus,7,0,0,22.22
Belgium,6,3.64,9.6,63.89
Belize,6,0,0,66.67
Benin,7,0,0,40.74
Bhutan,6,0,0,64.81
Bolivia,0,0.122,11,84.26
Bosnia and Herzegovina,3,0,0,48.15
Botswana,3,0,0,50.93
Brazil,3,0,0,54.17
Brunei,7,0,0,35.19
Bulgaria,3,1.043,2.5,48.15
Burkina Faso,7,0,0,22.22
Burundi,2,0,0,14.81
Cambodia,3,0,0,42.59
Cameroon,7,0,0,31.48
Canada,6,2.295,15.6,64.35
Cape Verde,6,0.865,6.3,71.3
Central African Republic,7,0,0,20.37
Chad,6,0,0,70.37
Chile,0,1.191,24.9,76.39
China,0,0,0,81.94
Colombia,6,0.675,0,65.74
Comoros,2,0,0,0
Congo,3,0,0,43.52
Costa Rica,6,0,0,55.56
Cote d'Ivoire,4,0.013,39.1,25
Croatia,3,2.179,2.9,41.67
Cuba,5,0.881,239.7,59.26
Cyprus,0,6.267,23.5,72.22
Czechia,6,2.3,4.5,69.44
Democratic Republic of Congo,7,0.003,4.6,22.22
Denmark,4,14.397,59.7,45.37
Djibouti,7,0,0,37.96
Dominica,7,0,0,25.93
Dominican Republic,2,0.433,7.4,0
Ecuador,3,0.153,0,52.78
Egypt,6,0,0,60.19
El Salvador,3,0,14.4,47.22
Equatorial Guinea,2,0,0,0
Eritrea,0,0,0,75
Estonia,3,4.306,17.8,37.96
Eswatini,7,0,0,38.89
Ethiopia,3,0.036,10.9,51.85
Fiji,5,0.115,275.1,49.07
Finland,4,3.787,41.3,42.13
France,0,3.257,14.3,78.7
Gabon,6,0,0,66.67
Gambia,7,0,0,36.11
Georgia,6,0,0,64.81
Germany,6,0,0,64.81
Ghana,3,0.066,18.6,38.89
Greece,0,0,8.8,78.7
Grenada,2,0,0,0
Guatemala,3,0.263,7.3,49.54
Guinea,6,0,0,56.48
Guinea-Bissau,2,0,0,0
Guyana,6,0,0,68.52
Haiti,7,0,0,41.67
Honduras,0,0,0,87.04
Hungary,0,1.05,4.8,72.22
Iceland,4,2.189,54.4,52.78
India,0,0.797,23.1,68.98
Indonesia,6,0.102,8.4,64.35
International,2,0,0,0
Iran,6,0.509,3.1,68.06
Iraq,3,0.659,10.1,51.85
Ireland,0,2.043,34.7,81.48
Israel,4,6.932,58.3,65.74
Italy,0,3.12,6.9,79.63
Jamaica,2,0.281,10.2,0
Japan,3,0.346,14.6,40.74
Jordan,0,2.417,4.6,78.7
Kazakhstan,4,1.095,37.6,66.2
Kenya,6,0,7.7,62.96
