country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,4,0,0,78.7
Albania,4,0,0,62.96
Algeria,4,0,0,74.07
Andorra,1,0,0,45.37
Angola,4,0,0,76.39
Antigua and Barbuda,6,0,0,0
Argentina,4,0.264,2.4,90.74
Armenia,6,0,0,0
Australia,5,2.513,171.3,68.06
Austria,5,0.783,127.8,35.19
Azerbaijan,4,0,0,96.3
Bahamas,6,0,0,0
Bahrain,4,0,25.3,69.44
Bangladesh,4,0.063,4.4,80.09
Barbados,1,0,0,45.37
Belarus,0,1.158,58.6,16.67
Belgium,0,1.252,47,50
Belize,4,0,0,69.44
Benin,1,0,0,41.67
Bhutan,4,0,0,62.96
Bolivia,4,0.294,1.7,84.26
Bosnia and Herzegovina,1,0,0,59.26
Botswana,1,0,0,57.41
Brazil,4,0,0,81.02
Brunei,1,0,0,49.07
Bulgaria,1,1.169,20.6,36.11
Burkina Faso,1,0,0,45.37
Burundi,6,0,0,13.89
Cambodia,1,0,0,38.89
Cameroon,1,0,0,60.19
Canada,0,1.178,77.9,67.13
Cape Verde,4,0.59,9.4,68.06
Central African Republic,1,0,0,54.63
Chad,4,0,0,67.59
Chile,4,1.001,7.9,84.72
China,4,0,0,78.24
Colombia,4,0.581,0,87.04
Comoros,6,0,0,0
Congo,1,0,0,62.04
Costa Rica,4,0.362,0,73.61
Cote d'Ivoire,1,0.076,7,60.65
Croatia,1,0.282,15.4,35.19
Cuba,3,0.281,629.2,66.67
Cyprus,3,1.92,679.8,47.22
Czechia,0,0.312,26.1,37.5
Democratic Republic of Congo,1,0.007,9.1,55.56
Denmark,3,2.025,394.4,54.63
Djibouti,1,0,0,50.93
Dominica,1,0,0,44.44
Dominican Republic,4,0.506,3,78.7
Ecuador,4,0.117,0,78.24
Egypt,1,0,0,60.19
El Salvador,4,0.379,6.4,89.81
Equatorial Guinea,6,0,0,0
Eritrea,4,0,0,89.81
Estonia,5,0.206,242.7,25.93
Eswatini,4,0,0,80.56
