country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,4,0,0,21.3
Albania,5,0,0,54.63
Algeria,3,0,0,79.63
Andorra,5,0,0,45.37
Angola,3,0,0,76.39
Antigua and Barbuda,6,0,0,0
Argentina,3,0.502,2.1,87.96
Armenia,6,0,0,0
Australia,0,0,490.1,75.46
Austria,4,1.632,39.7,35.19
Azerbaijan,3,0,0,85.19
Bahamas,6,0,0,0
Bahrain,2,0,27.3,60.19
Bangladesh,3,0.083,5.7,80.09
Barbados,4,0,0,38.89
Belarus,4,0,38.5,16.67
Belgium,1,2.167,45.7,52.78
Belize,2,0,0,72.69
Benin,4,0,0,41.67
Bhutan,3,0,0,97.22
Bolivia,3,0.311,2.7,84.26
Bosnia and Herzegovina,5,0,0,53.7
Botswana,5,0,0,52.78
Brazil,2,0,0,73.61
Brunei,4,0,0,40.74
Bulgaria,4,0,35.7,38.89
Burkina Faso,5,0,0,48.15
Burundi,6,0,0,11.11
Cambodia,5,0,0,44.44
Cameroon,5,0,0,57.41
Canada,1,1.625,106.3,64.35
Cape Verde,2,0.71,6.5,65.28
Central African Republic,5,0,0,54.63
Chad,5,0,0,64.81
Chile,2,1.584,15.7,81.94
China,3,0,0,78.24
Colombia,3,0.557,0,87.04
Comoros,6,0,0,0
Congo,5,0,0,62.04
Costa Rica,5,0.434,0,61.11
Cote d'Ivoire,4,0.039,14.4,38.43
Croatia,4,0.503,8.3,35.19
Cuba,1,0.503,112.6,82.41
Cyprus,0,3.33,292,50
Czechia,4,1.011,23.6,36.11
Democratic Republic of Congo,4,0.002,8.2,46.3
Denmark,0,6.119,415.8,50.93
Djibouti,5,0,0,50.93
Dominica,4,0,0,36.11
Dominican Republic,3,0.259,5.7,78.7
Ecuador,2,0.139,0,73.61
Egypt,5,0,0,62.96
El Salvador,2,0.38,14.2,80.56
Equatorial Guinea,6,0,0,0
Eritrea,3,0,0,89.81
Estonia,1,1.083,89.7,23.15
Eswatini,5,0,0,64.81
Ethiopia,2,0.163,12.7,80.56
Fiji,5,0.042,0,51.85
Finland,0,2.557,615.2,32.41
France,4,3.091,27,48.15
Gabon,5,0,0,66.67
Gambia,2,0,0,72.22
Georgia,5,0,0,57.41
Germany,5,0,0,59.72
Ghana,5,0,12.9,52.78
Greece,1,1.327,54.3,56.02
Grenada,6,0,0,0
Guatemala,3,0.181,3.6,87.04
Guinea,2,0,0,70.83
Guinea-Bissau,6,0,0,0
Guyana,2,0,0,73.15
Haiti,4,0,0,21.3
Honduras,3,0,0,82.41
Hungary,1,0.605,51.4,49.07
Iceland,1,1.943,99.7,46.3
India,2,0.653,12.3,79.63
Indonesia,5,0.077,6.4,59.72
International,6,0,0,0
Iran,5,0.275,11.5,60.19
Iraq,3,0,5.8,84.26
Ireland,1,2.492,65.9,70.83
Israel,4,2.691,16,37.96
Italy,1,1.605,65.7,54.63
Jamaica,2,0.3,7.1,78.7
Japan,4,0.147,22.4,32.41
Jordan,5,0,0,50.93
Kazakhstan,2,0.921,28,79.63
Kenya,2,0.084,16.4,70.37
Kosovo,5,0,0,58.33
Kuwait,2,1.011,6.2,65.74
Kyrgyzstan,2,0,0,73.61
Laos,4,0,0,36.11
Latvia,0,1.082,274.4,41.67
Lebanon,5,0,0,64.81
Lesotho,2,0,0,71.3
Liberia,5,0,0,64.81
Libya,3,0.216,6.8,89.81
Liechtenstein,6,0,0,0
Lithuania,1,1.997,114.9,34.26
Luxembourg,5,10.97,0,47.22
Madagascar,5,0.015,4.6,61.11
