country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,71.3
Albania,8,0,0,57.41
Algeria,1,0,0,85.19
Andorra,8,0,0,45.37
Angola,0,0,0,79.17
Antigua and Barbuda,2,0,0,0
Argentina,1,0.434,2.6,87.96
Armenia,2,0,0,0
Australia,6,2.77,195.3,79.17
Austria,5,1.324,54,35.19
Azerbaijan,1,0,0,85.19
Bahamas,2,0,0,0
Bahrain,0,0,24.8,69.44
Bangladesh,1,0.078,4.7,80.09
Barbados,8,0,0,48.15
Belarus,5,0,67.3,16.67
Belgium,5,1.611,30.5,58.33
Belize,0,0,0,72.69
Benin,3,0,0,41.67
Bhutan,1,0,0,97.22
Bolivia,1,0.256,2.1,84.26
Bosnia and Herzegovina,8,0,0,59.26
Botswana,8,0,0,47.22
Brazil,0,0,0,72.69
Brunei,3,0,0,37.04
Bulgaria,5,0.846,29.8,38.89
Burkina Faso,8,0,0,48.15
Burundi,2,0,0,11.11
Cambodia,8,0,0,47.22
Cameroon,8,0,0,60.19
Canada,7,1.34,117.9,64.35
Cape Verde,0,0.583,0,65.28
Central African Republic,8,0,0,54.63
Chad,0,0,0,64.81
Chile,1,1.445,13.1,81.94
China,0,0,0,78.24
Colombia,1,0.814,0,87.04
Comoros,2,0,0,0
Congo,0,0,0,67.59
Costa Rica,0,0.426,0,72.22
Cote d'Ivoire,3,0.035,15.9,31.94
Croatia,3,0.304,10.5,35.19
Cuba,5,0.406,77.4,82.41
Cyprus,6,3.379,239.5,47.22
Czechia,5,0.744,28.7,36.11
Democratic Republic of Congo,8,0.005,10.4,51.85
Denmark,6,5.622,205,50.93
Djibouti,8,0,0,50.93
Dominica,3,0,0,36.11
Dominican Republic,0,0.401,4,78.7
Ecuador,0,0.17,0,76.39
Egypt,0,0,0,62.96
El Salvador,1,0.383,6.3,89.81
Equatorial Guinea,2,0,0,0
Eritrea,1,0,0,89.81
Estonia,6,1.108,223,23.15
Eswatini,1,0,0,80.56
Ethiopia,1,0.151,15.4,80.56
Fiji,6,0.056,272.7,54.63
Finland,6,1.736,434.9,32.41
France,5,2.036,38.5,48.15
Gabon,0,0,0,66.67
Gambia,0,0,0,77.78
Georgia,8,0,0,57.41
Germany,8,0,0,56.94
Ghana,8,0.053,5.9,52.78
Greece,5,1.687,54.3,57.41
Grenada,2,0,0,0
Guatemala,1,0.212,3.7,87.04
Guinea,0,0,0,70.83
Guinea-Bissau,2,0,0,0
Guyana,0,0,0,73.15
Haiti,3,0,0,25
Honduras,1,0,0,96.3
Hungary,5,0.325,74.2,49.07
Iceland,7,1.574,121,46.3
India,1,0.615,11.2,79.63
Indonesia,8,0.047,6.3,59.72
International,2,0,0,0
Iran,8,0,10.8,60.19
Iraq,1,0.508,5.6,92.59
Ireland,5,2.296,78.4,59.72
Israel,8,2.416,15.1,43.52
Italy,7,0.773,101.1,50.93
Jamaica,5,0.144,34,73.15
Japan,3,0.437,20.9,32.41
Jordan,8,0,0,56.48
Kazakhstan,1,1.042,10.2,80.56
Kenya,0,0.102,9.3,70.37
Kosovo,0,0,0,69.44
Kuwait,0,1.072,5.9,65.74
Kyrgyzstan,0,0,0,79.17
Laos,3,0,0,36.11
Latvia,6,0.903,462.5,47.22
Lebanon,3,0,0,24.07
Lesotho,0,0,0,71.3
Liberia,0,0,0,64.81
Libya,1,0.379,6.6,87.96
Liechtenstein,2,0,0,0
Lithuania,7,1.879,149,34.26
Luxembourg,7,13.417,123.5,37.96
Madagascar,0,0.017,4.2,65.74
Malawi,0,0.037,10.7,64.81
Malaysia,4,0.331,826.1,57.41
Maldives,2,1.756,9.2,0
Mali,8,0,0,47.22
Malta,5,5.513,51.7,0
Marshall Islands,2,0,0,0
Mauritania,3,0.09,12.7,29.63
Mauritius,3,0,0,16.67
Mexico,0,0.11,2,70.83
Moldova,8,0,0,57.41
Monaco,2,0,0,0
Mongolia,8,0,0,60.19
Montenegro,2,0,0,0
Morocco,0,0.596,18.1,70.37
Mozambique,0,0.062,18,75
Myanmar,4,0.032,617.8,74.07
Namibia,0,0.372,6.9,63.89
Nepal,1,0.397,20.1,90.74
Netherlands,3,0,0,39.81
New Zealand,4,4.848,1432.3,68.98
Nicaragua,3,0,0,20.37
Niger,3,0,0,17.59
Nigeria,0,0.014,12.2,65.74
North Macedonia,2,1.043,11.8,0
Norway,6,2.539,205.6,40.74
Oman,1,0,0,89.81
Pakistan,5,0.107,32.2,47.69
Palestine,1,0,0,83.33
