country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,78.7
Albania,4,0,0,68.52
Algeria,4,0,0,65.74
Andorra,6,0,0,42.59
Angola,2,0,0,75.93
Antigua and Barbuda,0,0,0,0
Argentina,2,0.119,3.5,88.89
Armenia,0,0,0,0
Australia,5,1.691,1165,52.31
Austria,8,0.558,134,47.22
Azerbaijan,2,0,0,96.3
Bahamas,0,0,0,0
Bahrain,2,4.784,13,75
Bangladesh,2,0.11,4.6,74.54
Barbados,4,0,0,66.67
Belarus,1,0,38.8,16.67
Belgium,8,0.534,126,51.85
Belize,4,0,0,73.15
Benin,6,0,0,41.67
Bhutan,2,0,0,83.33
Bolivia,2,0.117,1.9,84.26
Bosnia and Herzegovina,4,0,0,51.85
Botswana,4,0,0,57.41
Brazil,2,0,0,77.31
Brunei,6,0,0,49.07
Bulgaria,6,0.22,20.4,36.11
Burkina Faso,6,0,0,45.37
Burundi,0,0,0,13.89
Cambodia,6,0,0,40.74
Cameroon,4,0,0,60.19
Canada,8,0.964,123.5,68.98
Cape Verde,2,0,0,79.17
Central African Republic,4,0,0,64.81
Chad,4,0,0,67.59
Chile,2,0.961,3.9,78.24
China,2,0,0,78.24
Colombia,2,0.357,0,87.04
Comoros,0,0,0,0
Congo,4,0,0,73.15
Costa Rica,4,0.146,0,73.61
Cote d'Ivoire,4,0.024,4.8,66.2
Croatia,4,0.202,13.3,54.63
Cuba,3,0.195,765.5,86.11
Cyprus,5,1.209,1008.7,50
Czechia,6,0.226,23.8,35.19
Democratic Republic of Congo,2,0.005,0,80.56
Denmark,3,1.633,401.6,57.41
Djibouti,4,0,0,59.26
Dominica,6,0,0,44.44
Dominican Republic,2,0.198,4.1,83.33
Ecuador,2,0.09,0,79.63
Egypt,4,0,0,71.3
El Salvador,2,0.373,13.3,90.74
Equatorial Guinea,0,0,0,0
Eritrea,2,0,0,93.52
Estonia,3,0.345,602.1,28.7
Eswatini,2,0,0,84.26
Ethiopia,2,0.034,26.4,80.56
Fiji,4,0.029,0,62.04
Finland,8,0.174,253.8,35.19
France,1,0.126,76.9,51.85
Gabon,4,0,0,69.44
Gambia,4,0,0,70.37
Georgia,4,0,0,55.56
Germany,8,0,125,63.43
Ghana,4,0.088,7.7,52.78
Greece,8,0.383,199.9,40.74
Grenada,0,0,0,0
Guatemala,2,0.045,2.9,96.3
Guinea,4,0,0,73.15
Guinea-Bissau,0,0,0,0
Guyana,2,0,0,79.63
Haiti,2,0,0,77.78
Honduras,2,0,0,96.3
Hungary,3,0.096,309.8,54.63
Iceland,8,0.733,164.5,39.81
India,2,0.167,11.5,76.39
Indonesia,4,0.026,9.1,59.72
International,0,0,0,0
Iran,6,0.325,10.6,41.67
Iraq,2,0.263,5.2,92.59
Ireland,3,0.552,337.9,38.89
Israel,2,1.2,35.6,75
Italy,8,0.618,182.4,55.56
Jamaica,1,0.094,92.5,64.81
Japan,1,0.012,48.4,25.93
Jordan,6,0,0,48.15
Kazakhstan,1,0.939,43,81.02
Kenya,2,0.051,18.9,84.26
Kosovo,4,0,0,59.26
