country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,3,0,0,67.59
Albania,2,0,0,84.26
Algeria,7,0,0,86.57
Andorra,1,0,0,48.15
Angola,7,0,0,90.74
Antigua and Barbuda,0,0,0,0
Argentina,7,0.012,6.2,100
Armenia,0,0,0,0
Australia,5,0,26.4,71.3
Austria,2,0.335,5.1,81.48
Azerbaijan,3,0,0,68.52
Bahamas,0,0,0,0
Bahrain,5,0.412,53.8,78.7
Bangladesh,5,0.002,55.6,84.26
Barbados,8,0,0,73.15
Belarus,4,0,108.4,8.33
Belgium,2,0.354,3.4,81.48
Belize,1,0,0,54.63
Benin,8,0,0,70.83
Bhutan,2,0,0,83.33
Bolivia,2,0,6.1,84.26
Bosnia and Herzegovina,7,0,0,89.81
Botswana,3,0,0,61.11
Brazil,8,0,0,74.54
Brunei,1,0,0,52.78
Bulgaria,8,0,0,73.15
Burkina Faso,2,0,0,84.26
Burundi,0,0,0,13.89
Cambodia,1,0,0,57.41
Cameroon,1,0,0,57.41
Canada,5,0.405,22.3,72.69
Cape Verde,8,0,0,74.07
Central African Republic,3,0,0,68.52
Chad,1,0,0,27.78
Chile,8,0.193,0,73.15
China,8,0,0,73.61
Colombia,7,0.029,0,87.96
Comoros,0,0,0,0
Congo,2,0,0,86.11
Costa Rica,8,0.052,0,71.3
Cote d'Ivoire,2,0,0,80.56
Croatia,7,0.123,7.6,96.3
Cuba,3,0.028,13,66.67
Cyprus,7,0.457,0,92.59
Czechia,6,0.482,16.7,82.41
Democratic Republic of Congo,8,0,0,77.78
Denmark,8,0.556,10.2,72.22
Djibouti,7,0,0,94.44
Dominica,1,0,0,30.56
Dominican Republic,7,0.028,3.5,92.59
Ecuador,7,0.005,0,93.52
Egypt,2,0,0,84.26
El Salvador,7,0,0,88.89
Equatorial Guinea,0,0,0,0
Eritrea,8,0,0,73.15
Estonia,6,0.894,22.2,77.78
Eswatini,2,0,0,86.11
Ethiopia,5,0.001,34.4,68.52
Fiji,4,0.011,104.9,88.89
Finland,3,0.196,15.6,67.59
France,7,0,0,87.96
Gabon,3,0,0,66.67
Gambia,2,0,0,78.7
Georgia,7,0,0,90.74
Germany,8,0,0,76.85
Ghana,6,0,32.1,86.11
Greece,6,0.078,14.1,84.26
Grenada,0,0,0,0
Guatemala,6,0.003,30.2,93.52
Guinea,2,0,0,78.7
Guinea-Bissau,0,0,0,0
Guyana,1,0,0,57.41
Haiti,2,0,0,82.41
Honduras,7,0,0,100
Hungary,5,0.119,27.8,76.85
Iceland,1,4.161,14.4,53.7
India,6,0,22.8,100
Indonesia,1,0.001,4.9,50.93
International,0,0,0,0
Iran,1,0,0,57.41
Iraq,7,0,0,96.3
Ireland,2,0.283,8.3,85.19
Israel,2,0.82,11.6,81.48
Italy,7,0.386,5.3,91.67
Jamaica,8,0,0,75
Japan,1,0.028,9.2,40.74
Jordan,7,0,0,100
Kazakhstan,5,0.09,53.1,92.13
Kenya,6,0.003,19.4,87.04
Kosovo,7,0,0,92.59
Kuwait,2,0,0,81.48
Kyrgyzstan,7,0,0,92.13
Laos,7,0,0,96.3
Latvia,5,0.266,33.4,69.44
Lebanon,2,0,0,85.19
Lesotho,7,0,0,90.74
Liberia,2,0,0,79.63
Libya,7,0.001,0,90.74
Liechtenstein,0,0,0,0
Lithuania,6,0.616,20.6,81.48
Luxembourg,2,1.719,8.7,79.63
Madagascar,7,0,0,91.67
