country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,8.33
Albania,7,0,0,65.74
Algeria,7,0,0,68.52
Andorra,7,0,0,62.96
Angola,7,0,0,60.19
Antigua and Barbuda,1,0,0,0
Argentina,2,0.416,2.3,79.17
Armenia,1,0,0,0
Australia,4,0,5373.8,52.31
Austria,2,3.866,4.2,75
Azerbaijan,7,0,0,64.35
Bahamas,1,0,0,0
Bahrain,8,4.957,56.8,58.33
Bangladesh,2,0.072,8.3,80.09
Barbados,6,0,0,40.74
Belarus,3,0,25.7,22.22
Belgium,7,2.284,5.4,65.74
Belize,7,0,0,66.67
Benin,6,0,0,40.74
Bhutan,7,0,0,66.67
Bolivia,2,0.086,8.6,84.26
Bosnia and Herzegovina,5,0,0,48.15
Botswana,5,0,0,56.48
Brazil,5,0,0,54.17
Brunei,6,0,0,35.19
Bulgaria,5,1.786,2.7,48.15
Burkina Faso,3,0,0,22.22
Burundi,3,0,0,14.81
Cambodia,6,0,0,39.81
Cameroon,6,0,0,45.37
Canada,7,1.715,12.8,60.65
Cape Verde,7,0.95,6.7,71.3
Central African Republic,3,0,0,24.07
Chad,7,0,0,70.37
Chile,2,2.12,24.7,81.94
China,7,0,0,63.43
Colombia,7,0.752,0,65.74
Comoros,1,0,0,0
Congo,5,0,0,47.22
Costa Rica,5,0,0,55.56
Cote d'Ivoire,8,0.041,38.9,25
Croatia,6,2.342,3.6,31.48
Cuba,0,0.773,198.4,59.26
Cyprus,2,4.746,19.1,72.22
Czechia,7,1.512,4.1,73.15
Democratic Republic of Congo,3,0.004,0,22.22
Denmark,8,9.684,72.6,54.63
Djibouti,6,0,0,43.52
Dominica,6,0,0,34.26
Dominican Republic,7,0,7.2,64.81
Ecuador,5,0.249,0,52.78
Egypt,7,0,0,60.19
El Salvador,5,0,14.1,52.78
Equatorial Guinea,1,0,0,0
Eritrea,2,0,0,82.41
Estonia,3,3.933,23.1,29.63
Eswatini,5,0,0,48.15
Ethiopia,5,0.055,11.6,51.85
Fiji,0,0.044,818.2,49.07
Finland,8,1.956,52.8,40.74
France,2,1.761,9.4,78.7
Gabon,7,0,0,66.67
Gambia,6,0,0,36.11
Georgia,7,0,0,64.81
Germany,7,0,0,64.81
Ghana,6,0.062,12.5,38.89
Greece,2,2.389,8.6,78.7
Grenada,1,0,0,0
Guatemala,5,0.074,7.3,49.54
Guinea,6,0,0,37.04
Guinea-Bissau,1,0,0,0
Guyana,7,0,0,72.22
Haiti,5,0,0,47.22
Honduras,2,0,0,87.04
Hungary,7,1.981,4.3,72.22
Iceland,8,1.263,49.7,52.78
India,5,0.674,24.4,61.57
Indonesia,5,0,7.2,50.46
International,1,0,0,0
Iran,7,0,3.7,68.06
Iraq,5,0.413,6,51.85
Ireland,2,1.985,28.1,81.48
Israel,8,1.494,49.9,65.74
Italy,2,3.766,6.2,79.63
Jamaica,7,0.288,13.6,67.59
Japan,5,0.132,16.8,38.89
Jordan,2,1.617,4.3,78.7
Kazakhstan,8,2.089,40.2,66.2
Kenya,7,0,5.8,62.96
Kosovo,7,0,0,74.07
Kuwait,7,1.279,9,62.96
Kyrgyzstan,5,0,0,56.02
Laos,6,0,0,33.33
Latvia,5,3.415,17.2,53.7
Lebanon,2,0,0,87.04
Lesotho,5,0,0,47.22
Liberia,7,0,0,57.41
Libya,2,0.85,0,79.63
Liechtenstein,1,0,0,0
Lithuania,7,3.323,7.3,62.96
Luxembourg,5,15.641,16.7,56.48
Madagascar,6,0,10.2,37.04
Malawi,0,0,147.4,50.93
Malaysia,2,0.572,18.6,80.09
Maldives,8,2.248,48.5,0
Mali,6,0,0,37.96
Malta,1,7.066,24.7,0
Marshall Islands,1,0,0,0
Mauritania,3,0,28.4,17.59
Mauritius,3,0,0,16.67
Mexico,7,0.057,2.3,71.76
Moldova,5,0,0,48.15
Monaco,1,0,0,0
Mongolia,2,0,0,85.19
Montenegro,1,0,0,0
Morocco,7,0.626,4.2,66.2
Mozambique,5,0.05,14.2,56.48
Myanmar,2,0,0,79.63
Namibia,5,0.423,24.9,37.96
Nepal,7,0.3,4.5,63.89
Netherlands,7,0,0,65.74
New Zealand,4,1.311,1907.5,22.22
Nicaragua,1,0,0,8.33
Niger,3,0,0,24.07
Nigeria,5,0,20.1,50.93
North Macedonia,1,1.274,2.8,0
Norway,8,1.83,35.4,52.78
Oman,6,0,0,37.04
Pakistan,5,0.156,17.3,47.69
Palestine,6,0.769,7.2,40.74
Panama,5,1.28,7,58.33
Papua New Guinea,6,0,0,37.96
Paraguay,7,0.363,4.4,61.11
Peru,7,0.162,0,74.07
Philippines,7,0.262,15.8,68.98
Poland,7,1.452,2.2,71.3
Portugal,7,3.32,7.1,64.35
Qatar,7,1.445,21.7,64.81
Romania,7,1.93,3.6,66.67
Russia,5,4.302,26.4,44.91
Rwanda,8,0,88.6,58.33
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,6,0,0,40.74
Sao Tome and Principe,1,0,0,0
Saudi Arabia,0,1.288,143.5,50
Senegal,8,0.064,59.4,37.96
Serbia,5,2.06,4.1,54.63
Seychelles,6,0,0,31.48
Sierra Leone,6,0,0,31.48
Singapore,4,0,2720.3,52.78
Slovakia,7,1.199,5.5,73.15
Slovenia,7,1.714,3.7,68.52
Solomon Islands,6,0,0,43.52
Somalia,6,0,0,37.96
South Africa,6,0.396,11.1,38.89
South Korea,8,0.221,64,44.44
South Sudan,8,0,65.5,35.19
Spain,7,0,8.8,71.3
Sri Lanka,5,0.52,22.4,55.09
Sudan,3,0,0,28.7
Suriname,5,0,0,54.63
Sweden,5,3.687,8.3,50
Switzerland,7,2.13,4,59.26
Syria,5,0,0,54.17
Taiwan,8,0.004,63,23.15
Tajikistan,6,0,0,33.33
Tanzania,3,0,0,13.89
Thailand,0,0.049,721.7,47.22
Timor,3,0,0,25.93
Togo,8,0.153,41,52.78
Trinidad and Tobago,7,0.211,3.3,65.74
Tunisia,7,0,0,62.96
Turkey,8,1.78,53.2,62.5
Uganda,5,0.067,11,45.37
Ukraine,7,1.922,4.5,61.57
United Arab Emirates,8,12.731,107.3,45.37
United Kingdom,7,4.871,12.7,63.89
United States,7,4.442,8.4,65.28
