country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,5,0.308,0,3.108
Albania,0,1.39,0,43.783
Algeria,2,0.205,0,13.523
Andorra,6,0,0,0
Angola,6,0.03,0,0.487
Antigua and Barbuda,6,0,0,0
Argentina,4,1.018,0,92.752
Armenia,4,1.687,0,108.328
Australia,2,0.235,0,20.863
Austria,2,0,1.665,14.878
Azerbaijan,0,0.888,0,41.128
Bahamas,0,0,0,40.687
Bahrain,1,1.763,0,225.672
Bangladesh,2,0.328,0,13.814
Barbados,5,0,0,6.96
Belarus,2,0.423,0,13.758
Belgium,2,0,4.055,25.799
Belize,6,0,0,0
Benin,5,0.082,0,6.269
Bhutan,5,0,0,3.888
Bolivia,4,4.112,0,98.346
Bosnia and Herzegovina,6,0,0,0
Botswana,6,0,0,0
Brazil,4,2.611,0,115.629
Brunei,6,0,0,0
Bulgaria,2,0.288,4.749,16.55
Burkina Faso,6,0,0,0
Burundi,6,0,0,0
Cambodia,6,0,0,0
Cameroon,6,0,0,0
Canada,5,0.132,0,8.452
Cape Verde,4,0,0,88.131
Central African Republic,6,0,0,0.207
Chad,6,0,0,0
Chile,4,4.813,0,114.981
China,6,0,0,0.131
Colombia,4,5.031,0,160.781
Comoros,2,0,0,16.099
Congo,6,0,0,0
Costa Rica,4,1.178,0,123.476
Cote d'Ivoire,5,0.076,0,3.867
Croatia,2,0.731,0,15.833
Cuba,6,0,0,1.501
Cyprus,5,0,0,4.567
Czechia,5,0.187,1.307,10.459
Democratic Republic of Congo,6,0,0,0.335
Denmark,5,0,0.518,3.798
Djibouti,2,0,0,11.134
Dominica,6,0,0,0
Dominican Republic,1,0.737,0,185.474
Ecuador,0,0.453,0,37.295
Egypt,5,0.469,0,4.681
El Salvador,0,1.542,0,63.057
Equatorial Guinea,6,0,0,0
Eritrea,6,0,0,0
Estonia,6,0,0.754,0.754
Eswatini,0,3.448,0,56.027
Ethiopia,5,0.122,0,6.263
Fiji,6,0,0,0
Finland,6,0,0,0.902
France,3,0,5.622,0
Gabon,6,0,0,0
Gambia,6,0,0,0
Georgia,5,0,0,3.509
Germany,5,0,0,4.643
Ghana,0,0.225,0,35.98
Greece,6,0.096,0,2.59
Grenada,6,0,0,0
Guatemala,0,1.954,0,31.314
Guinea,5,0.076,0,6.168
Guinea-Bissau,6,0,0,0
Guyana,2,0,0,12.714
Haiti,6,0,0,1.579
Honduras,4,1.817,0,84.607
Hungary,6,0,0,1.139
Iceland,2,0,0,11.722
India,0,0.515,0,36.218
Indonesia,5,0.245,0,5.455
International,6,0,0,0
Iran,2,2.572,0,27.776
Iraq,0,1.939,0,61.135
Ireland,6,0,1.013,2.43
Israel,4,1.271,0,120.385
Italy,5,0.083,0.728,4.201
Jamaica,6,0,0,1.689
