country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,1,0.771,0,20.319
Albania,2,0,0,4.865
Algeria,4,0.205,0,2.372
Andorra,4,0,0,0
Angola,4,0,0,0.091
Antigua and Barbuda,4,0,0,0
Argentina,1,0.354,0,17.125
Armenia,0,3.375,0,258.501
Australia,4,0,0,0.235
Austria,4,0,1.888,0.444
Azerbaijan,5,0.395,0,30.969
Bahamas,4,0,0,0
Bahrain,6,1.175,0,223.321
Bangladesh,1,0.255,0,16.656
Barbados,4,0,0,0
Belarus,3,0.635,0,93.023
Belgium,1,1.294,10.009,13.288
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,1,0,0,14.256
Bolivia,1,0.942,0,24.415
Bosnia and Herzegovina,4,0,0,0
Botswana,4,0,0,0
Brazil,3,2.47,0,88.973
Brunei,4,0,0,0
Bulgaria,4,0,1.727,2.303
Burkina Faso,4,0,0,0.048
Burundi,4,0,0,0
Cambodia,4,0,0,0.06
Cameroon,1,0,0,11.64
Canada,1,0.715,0,18.626
Cape Verde,1,0,0,21.583
Central African Republic,1,0,0,13.251
Chad,4,0,0,0.061
Chile,0,5.022,0,335.056
China,4,0,0,0.003
Colombia,1,1.061,0,23.76
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,2,0,0,10.797
Cote d'Ivoire,2,0,0,6.9
Croatia,4,0,0,0
Cuba,4,0,0,1.589
Cyprus,2,0,0,4.567
Czechia,2,0,0.934,5.696
Democratic Republic of Congo,4,0.033,0,1.541
Denmark,2,0.345,2.59,4.144
Djibouti,5,2.024,0,38.461
Dominica,4,0,0,0
Dominican Republic,5,0.184,0,37.334
Ecuador,1,0.737,0,22.218
Egypt,1,0.381,0,14.335
El Salvador,1,0,0,12.488
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,2,0,0,6.031
Eswatini,2,0,0,9.481
Ethiopia,4,0.061,0,0.748
Fiji,4,0,0,0
Finland,2,0.18,1.083,3.068
France,2,0.199,15.688,5.255
Gabon,4,0,0,0
Gambia,4,0,0,0
Georgia,4,0,0,0.251
Germany,2,0.143,0,3.581
Ghana,2,0,0,5.664
Greece,4,0,0,1.631
Grenada,4,0,0,0
Guatemala,1,1.228,0,14.68
Guinea,4,0,0,0
Guinea-Bissau,4,0,0,0
Guyana,4,0,0,0
Haiti,1,0.088,0,22.977
Honduras,1,0.808,0,17.366
Hungary,4,0.104,0,1.863
Iceland,4,0,0,2.93
India,2,0.189,0,7.872
Indonesia,4,0.183,0,2.457
International,4,0,0,0
Iran,5,0.857,0,28.145
Iraq,5,0.696,0,31.525
Ireland,2,0.203,6.886,3.645
Israel,1,0.231,0,16.175
Italy,2,0.877,4.747,3.258
Jamaica,4,0,0,0.675
Japan,4,0.016,0,0.308
Jordan,4,0,0,1.274
Kazakhstan,2,0.16,0,9.746
Kenya,4,0.019,0,3.106
