Nation,Similarity Score
Afghanistan,36
Albania,63
Algeria,56
Andorra,44
Angola,35
Antigua and Barbuda,41
Argentina,59
Armenia,75
Australia,46
Austria,110
Azerbaijan,64
Bahamas,48
Bahrain,43
Bangladesh,64
Barbados,40
Belarus,68
Belgium,116
Belize,53
Benin,38
Bhutan,42
Bolivia,42
Bosnia and Herzegovina,63
Botswana,40
Brazil,47
Brunei,41
Bulgaria,76
Burkina Faso,35
Burundi,35
Cambodia,35
Cameroon,36
Canada,61
Cape Verde,46
Central African Republic,33
Chad,35
Chile,43
China,13
Colombia,49
Comoros,40
Congo,39
Costa Rica,55
Cote d'Ivoire,39
Croatia,78
Cuba,35
Cyprus,77
Czechia,75
Democratic Republic of Congo,35
Denmark,111
Djibouti,38
Dominica,38
Dominican Republic,45
Ecuador,45
Egypt,39
El Salvador,46
Equatorial Guinea,38
Eritrea,36
Estonia,91
Eswatini,39
Ethiopia,56
Fiji,35
Finland,39
France,135
Gabon,41
Gambia,49
Georgia,61
Germany,94
Ghana,39
Greece,85
Grenada,36
Guatemala,45
Guinea,44
Guinea-Bissau,41
Guyana,51
Haiti,37
Honduras,42
Hungary,83
Iceland,91
India,44
Indonesia,57
International,35
Iran,67
Iraq,39
Ireland,119
Israel,48
Italy,149
Jamaica,53
Japan,51
Jordan,58
Kazakhstan,38
Kenya,52
Kosovo,48
Kuwait,42
Kyrgyzstan,48
Laos,35
Latvia,55
Lebanon,74
Lesotho,43
Liberia,35
Libya,55
Liechtenstein,51
Lithuania,69
Luxembourg,86
Madagascar,43
Malawi,42
Malaysia,33
Maldives,42
Mali,35
Malta,79
Marshall Islands,35
Mauritania,40
Mauritius,36
Mexico,42
Moldova,56
Monaco,51
Mongolia,35
Montenegro,51
Morocco,61
Mozambique,35
Myanmar,35
Namibia,44
Nepal,70
Netherlands,103
New Zealand,36
Nicaragua,35
Niger,35
Nigeria,35
North Macedonia,63
Norway,69
Oman,44
Pakistan,39
Palestine,49
Panama,58
Papua New Guinea,36
Paraguay,48
Peru,37
Philippines,52
Poland,100
Portugal,132
Qatar,44
Romania,66
Russia,53
Rwanda,39
Saint Kitts and Nevis,36
Saint Lucia,38
Saint Vincent and the Grenadines,38
Samoa,35
San Marino,40
Sao Tome and Principe,42
Saudi Arabia,45
Senegal,51
Serbia,56
Seychelles,38
Sierra Leone,35
Singapore,28
Slovakia,104
Slovenia,112
Solomon Islands,35
Somalia,35
South Africa,39
South Korea,29
South Sudan,36
Spain,57
Sri Lanka,35
Sudan,35
Suriname,39
Sweden,67
Switzerland,73
Syria,36
Taiwan,34
Tajikistan,36
Tanzania,35
Thailand,37
Timor,35
Togo,35
Trinidad and Tobago,49
Tunisia,56
Turkey,71
Uganda,35
Ukraine,73
United Arab Emirates,53
United States,153
Uruguay,38
Uzbekistan,58
Vanuatu,35
Vatican,35
Venezuela,54
Vietnam,36
Yemen,35
Zambia,54
Zimbabwe,45
Hong Kong,1
